Timestamp,Scope,Name,HTTP_RPM,HTTP_LAT_ms,gRPC_RPM,gRPC_LAT_ms,CPU_m,MEM_MiB,Pods,CPU_pct,MEM_pct,NET_RX_Bps,NET_TX_Bps
2026-04-02 12:24:27,service,details-v1,0.0,0.0,0.0,0.0,0,25,1,,,,
2026-04-02 12:24:27,service,productpage-v1,0.0,0.0,0.0,0.0,10,2786,10,,,,
2026-04-02 12:24:27,service,ratings-v1,0.0,0.0,0.0,0.0,0,30,1,,,,
2026-04-02 12:24:27,service,reviews-v1,0.0,0.0,0.0,0.0,1,101,1,,,,
2026-04-02 12:24:27,service,reviews-v2,0.0,0.0,0.0,0.0,1,124,1,,,,
2026-04-02 12:24:27,service,reviews-v3,0.0,0.0,0.0,0.0,1,107,1,,,,
2026-04-02 12:24:27,node,master,,,,,298,2720,,14.9,70.9,0.0,0.0
2026-04-02 12:24:27,node,worker,,,,,286,1246,,14.3,32.5,0.0,0.0
2026-04-02 12:24:27,node,worker-2,,,,,287,1211,,14.3,31.5,0.0,0.0
2026-04-02 12:24:35,service,details-v1,164.0,27.7,0.0,0.0,0,25,1,,,,
2026-04-02 12:24:35,service,productpage-v1,200.0,163.5,0.0,0.0,1,302,1,,,,
2026-04-02 12:24:35,service,ratings-v1,104.0,0.0,0.0,0.0,0,30,1,,,,
2026-04-02 12:24:35,service,reviews-v1,56.0,0.0,0.0,0.0,1,101,1,,,,
2026-04-02 12:24:35,service,reviews-v2,48.0,0.0,0.0,0.0,1,124,1,,,,
2026-04-02 12:24:35,service,reviews-v3,32.0,0.0,0.0,0.0,1,107,1,,,,
2026-04-02 12:24:35,node,master,,,,,298,2720,,14.9,70.9,0.0,0.0
2026-04-02 12:24:35,node,worker,,,,,286,1246,,14.3,32.5,0.0,0.0
2026-04-02 12:24:35,node,worker-2,,,,,287,1211,,14.3,31.5,0.0,0.0
2026-04-02 12:24:41,service,details-v1,576.0,17.0,0.0,0.0,0,25,1,,,,
2026-04-02 12:24:41,service,productpage-v1,200.0,163.5,0.0,0.0,1,302,1,,,,
2026-04-02 12:24:41,service,ratings-v1,348.0,4.1,0.0,0.0,0,30,1,,,,
2026-04-02 12:24:41,service,reviews-v1,168.0,7.4,0.0,0.0,1,101,1,,,,
2026-04-02 12:24:41,service,reviews-v2,156.0,54.7,0.0,0.0,1,124,1,,,,
2026-04-02 12:24:41,service,reviews-v3,108.0,27.0,0.0,0.0,1,107,1,,,,
2026-04-02 12:24:41,node,master,,,,,298,2720,,14.9,70.9,0.0,0.0
2026-04-02 12:24:41,node,worker,,,,,286,1246,,14.3,32.5,0.0,0.0
2026-04-02 12:24:41,node,worker-2,,,,,287,1211,,14.3,31.5,0.0,0.0
2026-04-02 12:24:46,service,details-v1,1104.0,9.0,0.0,0.0,6,26,1,,,,
2026-04-02 12:24:46,service,productpage-v1,1400.0,29.1,0.0,0.0,95,302,1,,,,
2026-04-02 12:24:46,service,ratings-v1,636.0,2.9,0.0,0.0,0,30,1,,,,
2026-04-02 12:24:46,service,reviews-v1,272.0,5.4,0.0,0.0,2,101,1,,,,
2026-04-02 12:24:46,service,reviews-v2,260.0,38.5,0.0,0.0,6,124,1,,,,
2026-04-02 12:24:46,service,reviews-v3,184.0,18.5,0.0,0.0,4,107,1,,,,
2026-04-02 12:24:46,node,master,,,,,819,2236,,40.9,58.2,0.0,0.0
2026-04-02 12:24:46,node,worker,,,,,213,1286,,10.7,33.5,0.0,0.0
2026-04-02 12:24:46,node,worker-2,,,,,307,758,,15.3,19.7,0.0,0.0
2026-04-02 12:24:53,service,details-v1,1380.0,4.5,0.0,0.0,6,26,1,,,,
2026-04-02 12:24:53,service,productpage-v1,1400.0,29.1,0.0,0.0,95,302,1,,,,
2026-04-02 12:24:53,service,ratings-v1,796.0,1.8,0.0,0.0,0,30,1,,,,
2026-04-02 12:24:53,service,reviews-v1,300.0,3.1,0.0,0.0,2,101,1,,,,
2026-04-02 12:24:53,service,reviews-v2,280.0,19.2,0.0,0.0,6,124,1,,,,
2026-04-02 12:24:53,service,reviews-v3,212.0,10.8,0.0,0.0,4,107,1,,,,
2026-04-02 12:24:53,node,master,,,,,819,2236,,40.9,58.2,0.0,0.0
2026-04-02 12:24:53,node,worker,,,,,213,1286,,10.7,33.5,0.0,0.0
2026-04-02 12:24:53,node,worker-2,,,,,307,758,,15.3,19.7,0.0,0.0
2026-04-02 12:24:59,service,details-v1,1380.0,4.5,0.0,0.0,6,26,1,,,,
2026-04-02 12:24:59,service,productpage-v1,1400.0,29.1,0.0,0.0,96,303,1,,,,
2026-04-02 12:24:59,service,ratings-v1,796.0,1.8,0.0,0.0,2,30,1,,,,
2026-04-02 12:24:59,service,reviews-v1,300.0,3.1,0.0,0.0,2,101,1,,,,
2026-04-02 12:24:59,service,reviews-v2,280.0,19.2,0.0,0.0,3,124,1,,,,
2026-04-02 12:24:59,service,reviews-v3,212.0,10.8,0.0,0.0,4,107,1,,,,
2026-04-02 12:24:59,node,master,,,,,448,2241,,22.4,58.4,0.0,0.0
2026-04-02 12:24:59,node,worker,,,,,80,1376,,4.0,35.8,0.0,0.0
2026-04-02 12:24:59,node,worker-2,,,,,62,755,,3.1,19.7,0.0,0.0
2026-04-02 12:25:05,service,details-v1,1396.0,2.5,0.0,0.0,14,26,1,,,,
2026-04-02 12:25:05,service,productpage-v1,1358.2,11.1,0.0,0.0,96,303,1,,,,
2026-04-02 12:25:05,service,ratings-v1,832.0,1.4,0.0,0.0,2,30,1,,,,
2026-04-02 12:25:05,service,reviews-v1,264.0,1.2,0.0,0.0,2,101,1,,,,
2026-04-02 12:25:05,service,reviews-v2,252.0,5.2,0.0,0.0,3,124,1,,,,
2026-04-02 12:25:05,service,reviews-v3,288.0,4.7,0.0,0.0,4,107,1,,,,
2026-04-02 12:25:05,node,master,,,,,448,2241,,22.4,58.4,0.0,0.0
2026-04-02 12:25:05,node,worker,,,,,80,1376,,4.0,35.8,0.0,0.0
2026-04-02 12:25:05,node,worker-2,,,,,62,755,,3.1,19.7,0.0,0.0
2026-04-02 12:25:13,service,details-v1,1440.0,3.3,0.0,0.0,14,26,1,,,,
2026-04-02 12:25:13,service,productpage-v1,1358.2,11.1,0.0,0.0,96,303,1,,,,
2026-04-02 12:25:13,service,ratings-v1,832.0,1.4,0.0,0.0,2,30,1,,,,
2026-04-02 12:25:13,service,reviews-v1,264.0,1.2,0.0,0.0,2,101,1,,,,
2026-04-02 12:25:13,service,reviews-v2,252.0,5.2,0.0,0.0,3,124,1,,,,
2026-04-02 12:25:13,service,reviews-v3,288.0,4.7,0.0,0.0,4,107,1,,,,
2026-04-02 12:25:13,node,master,,,,,448,2241,,22.4,58.4,0.0,0.0
2026-04-02 12:25:13,node,worker,,,,,80,1376,,4.0,35.8,0.0,0.0
2026-04-02 12:25:13,node,worker-2,,,,,62,755,,3.1,19.7,0.0,0.0
2026-04-02 12:25:19,service,details-v1,1440.0,4.5,0.0,0.0,15,25,1,,,,
2026-04-02 12:25:19,service,productpage-v1,1369.8,16.9,0.0,0.0,104,303,1,,,,
2026-04-02 12:25:19,service,ratings-v1,876.0,1.7,0.0,0.0,3,30,1,,,,
2026-04-02 12:25:19,service,reviews-v1,288.0,1.2,0.0,0.0,2,101,1,,,,
2026-04-02 12:25:19,service,reviews-v2,276.0,6.0,0.0,0.0,5,124,1,,,,
2026-04-02 12:25:19,service,reviews-v3,292.0,5.1,0.0,0.0,4,107,1,,,,
2026-04-02 12:25:19,node,master,,,,,405,2241,,20.2,58.4,0.0,0.0
2026-04-02 12:25:19,node,worker,,,,,165,1402,,8.2,36.5,0.0,0.0
2026-04-02 12:25:19,node,worker-2,,,,,92,755,,4.6,19.7,0.0,0.0
2026-04-02 12:25:24,service,details-v1,1436.0,4.0,0.0,0.0,15,25,1,,,,
2026-04-02 12:25:24,service,productpage-v1,1369.8,16.9,0.0,0.0,104,303,1,,,,
2026-04-02 12:25:24,service,ratings-v1,904.0,1.4,0.0,0.0,3,30,1,,,,
2026-04-02 12:25:24,service,reviews-v1,316.0,1.3,0.0,0.0,2,101,1,,,,
2026-04-02 12:25:24,service,reviews-v2,264.0,5.4,0.0,0.0,5,124,1,,,,
2026-04-02 12:25:24,service,reviews-v3,284.0,4.4,0.0,0.0,4,107,1,,,,
2026-04-02 12:25:24,node,master,,,,,405,2241,,20.2,58.4,0.0,0.0
2026-04-02 12:25:24,node,worker,,,,,165,1402,,8.2,36.5,0.0,0.0
2026-04-02 12:25:24,node,worker-2,,,,,92,755,,4.6,19.7,0.0,0.0
2026-04-02 12:25:30,service,details-v1,1436.0,4.0,0.0,0.0,14,25,1,,,,
2026-04-02 12:25:30,service,productpage-v1,1400.0,9.7,0.0,0.0,98,303,1,,,,
2026-04-02 12:25:30,service,ratings-v1,920.0,1.1,0.0,0.0,3,30,1,,,,
2026-04-02 12:25:30,service,reviews-v1,316.0,1.4,0.0,0.0,2,101,1,,,,
2026-04-02 12:25:30,service,reviews-v2,288.0,4.3,0.0,0.0,4,124,1,,,,
2026-04-02 12:25:30,service,reviews-v3,312.0,3.7,0.0,0.0,4,107,1,,,,
2026-04-02 12:25:30,node,master,,,,,407,2238,,20.3,58.3,0.0,0.0
2026-04-02 12:25:30,node,worker,,,,,72,1400,,3.6,36.5,0.0,0.0
2026-04-02 12:25:30,node,worker-2,,,,,95,756,,4.8,19.7,0.0,0.0
2026-04-02 12:25:37,service,details-v1,2056.0,5.5,0.0,0.0,14,25,1,,,,
2026-04-02 12:25:37,service,productpage-v1,1400.0,9.7,0.0,0.0,98,303,1,,,,
2026-04-02 12:25:37,service,ratings-v1,1080.0,1.7,0.0,0.0,3,30,1,,,,
2026-04-02 12:25:37,service,reviews-v1,340.0,3.1,0.0,0.0,2,101,1,,,,
2026-04-02 12:25:37,service,reviews-v2,396.0,6.9,0.0,0.0,4,124,1,,,,
2026-04-02 12:25:37,service,reviews-v3,400.0,5.4,0.0,0.0,4,107,1,,,,
2026-04-02 12:25:37,node,master,,,,,407,2238,,20.3,58.3,0.0,0.0
2026-04-02 12:25:37,node,worker,,,,,72,1400,,3.6,36.5,0.0,0.0
2026-04-02 12:25:37,node,worker-2,,,,,95,756,,4.8,19.7,0.0,0.0
2026-04-02 12:25:43,service,details-v1,2056.0,5.5,0.0,0.0,14,25,1,,,,
2026-04-02 12:25:43,service,productpage-v1,1400.0,9.7,0.0,0.0,98,303,1,,,,
2026-04-02 12:25:43,service,ratings-v1,1080.0,1.7,0.0,0.0,3,30,1,,,,
2026-04-02 12:25:43,service,reviews-v1,340.0,3.1,0.0,0.0,2,101,1,,,,
2026-04-02 12:25:43,service,reviews-v2,396.0,6.9,0.0,0.0,4,124,1,,,,
2026-04-02 12:25:43,service,reviews-v3,400.0,5.4,0.0,0.0,4,107,1,,,,
2026-04-02 12:25:43,node,master,,,,,407,2238,,20.3,58.3,0.0,0.0
2026-04-02 12:25:43,node,worker,,,,,72,1400,,3.6,36.5,0.0,0.0
2026-04-02 12:25:43,node,worker-2,,,,,95,756,,4.8,19.7,0.0,0.0
2026-04-02 12:25:49,service,details-v1,2604.0,7.4,0.0,0.0,27,26,1,,,,
2026-04-02 12:25:49,service,productpage-v1,2824.0,30.3,0.0,0.0,184,303,1,,,,
2026-04-02 12:25:49,service,ratings-v1,1420.0,2.0,0.0,0.0,4,30,1,,,,
2026-04-02 12:25:49,service,reviews-v1,432.0,3.4,0.0,0.0,2,101,1,,,,
2026-04-02 12:25:49,service,reviews-v2,552.0,8.3,0.0,0.0,6,124,1,,,,
2026-04-02 12:25:49,service,reviews-v3,504.0,6.2,0.0,0.0,8,107,1,,,,
2026-04-02 12:25:49,node,master,,,,,639,2244,,31.9,58.5,0.0,0.0
2026-04-02 12:25:49,node,worker,,,,,150,1410,,7.5,36.7,0.0,0.0
2026-04-02 12:25:49,node,worker-2,,,,,93,756,,4.7,19.7,0.0,0.0
2026-04-02 12:25:54,service,details-v1,2776.0,5.0,0.0,0.0,27,26,1,,,,
2026-04-02 12:25:54,service,productpage-v1,2824.0,30.3,0.0,0.0,184,303,1,,,,
2026-04-02 12:25:54,service,ratings-v1,1604.0,1.5,0.0,0.0,4,30,1,,,,
2026-04-02 12:25:54,service,reviews-v1,500.0,2.0,0.0,0.0,2,101,1,,,,
2026-04-02 12:25:54,service,reviews-v2,572.0,6.7,0.0,0.0,6,124,1,,,,
2026-04-02 12:25:54,service,reviews-v3,548.0,4.9,0.0,0.0,8,107,1,,,,
2026-04-02 12:25:54,node,master,,,,,639,2244,,31.9,58.5,0.0,0.0
2026-04-02 12:25:54,node,worker,,,,,150,1410,,7.5,36.7,0.0,0.0
2026-04-02 12:25:54,node,worker-2,,,,,93,756,,4.7,19.7,0.0,0.0
2026-04-02 12:26:00,service,details-v1,2696.0,3.3,0.0,0.0,28,26,1,,,,
2026-04-02 12:26:00,service,productpage-v1,2688.0,14.0,0.0,0.0,191,303,2,,,,
2026-04-02 12:26:00,service,ratings-v1,1536.0,1.2,0.0,0.0,5,30,1,,,,
2026-04-02 12:26:00,service,reviews-v1,468.0,1.2,0.0,0.0,2,101,1,,,,
2026-04-02 12:26:00,service,reviews-v2,516.0,5.7,0.0,0.0,8,124,1,,,,
2026-04-02 12:26:00,service,reviews-v3,532.0,4.0,0.0,0.0,7,107,1,,,,
2026-04-02 12:26:00,node,master,,,,,581,2242,,29.0,58.4,0.0,0.0
2026-04-02 12:26:00,node,worker,,,,,85,1409,,4.2,36.7,0.0,0.0
2026-04-02 12:26:00,node,worker-2,,,,,104,765,,5.2,19.9,0.0,0.0
2026-04-02 12:26:07,service,details-v1,2260.0,3.7,0.0,0.0,28,26,1,,,,
2026-04-02 12:26:07,service,productpage-v1,2688.0,14.0,0.0,0.0,191,303,2,,,,
2026-04-02 12:26:07,service,ratings-v1,1272.0,1.3,0.0,0.0,5,30,1,,,,
2026-04-02 12:26:07,service,reviews-v1,328.0,1.4,0.0,0.0,2,101,1,,,,
2026-04-02 12:26:07,service,reviews-v2,464.0,5.9,0.0,0.0,8,124,1,,,,
2026-04-02 12:26:07,service,reviews-v3,432.0,4.3,0.0,0.0,7,107,1,,,,
2026-04-02 12:26:07,node,master,,,,,581,2242,,29.0,58.4,0.0,0.0
2026-04-02 12:26:07,node,worker,,,,,85,1409,,4.2,36.7,0.0,0.0
2026-04-02 12:26:07,node,worker-2,,,,,104,765,,5.2,19.9,0.0,0.0
2026-04-02 12:26:13,service,details-v1,2260.0,3.7,0.0,0.0,28,26,1,,,,
2026-04-02 12:26:13,service,productpage-v1,2688.0,14.0,0.0,0.0,191,303,2,,,,
2026-04-02 12:26:13,service,ratings-v1,1272.0,1.3,0.0,0.0,5,30,1,,,,
2026-04-02 12:26:13,service,reviews-v1,328.0,1.4,0.0,0.0,2,101,1,,,,
2026-04-02 12:26:13,service,reviews-v2,464.0,5.9,0.0,0.0,8,124,1,,,,
2026-04-02 12:26:13,service,reviews-v3,432.0,4.3,0.0,0.0,7,107,1,,,,
2026-04-02 12:26:13,node,master,,,,,581,2242,,29.0,58.4,0.0,0.0
2026-04-02 12:26:13,node,worker,,,,,85,1409,,4.2,36.7,0.0,0.0
2026-04-02 12:26:13,node,worker-2,,,,,104,765,,5.2,19.9,0.0,0.0
2026-04-02 12:26:19,service,details-v1,1608.0,3.6,0.0,0.0,16,25,1,,,,
2026-04-02 12:26:19,service,productpage-v1,1280.0,1292.0,0.0,0.0,427,566,2,,,,
2026-04-02 12:26:19,service,ratings-v1,908.0,1.5,0.0,0.0,4,30,1,,,,
2026-04-02 12:26:19,service,reviews-v1,244.0,1.8,0.0,0.0,2,101,1,,,,
2026-04-02 12:26:19,service,reviews-v2,364.0,5.6,0.0,0.0,5,124,1,,,,
2026-04-02 12:26:19,service,reviews-v3,268.0,4.7,0.0,0.0,7,107,1,,,,
2026-04-02 12:26:19,node,master,,,,,388,2243,,19.4,58.4,0.0,0.0
2026-04-02 12:26:19,node,worker,,,,,81,1410,,4.0,36.7,0.0,0.0
2026-04-02 12:26:19,node,worker-2,,,,,512,987,,25.6,25.7,0.0,0.0
2026-04-02 12:26:24,service,details-v1,1792.0,2.7,0.0,0.0,16,25,1,,,,
2026-04-02 12:26:24,service,productpage-v1,1280.0,1292.0,0.0,0.0,427,566,2,,,,
2026-04-02 12:26:24,service,ratings-v1,1016.0,1.3,0.0,0.0,4,30,1,,,,
2026-04-02 12:26:24,service,reviews-v1,348.0,2.0,0.0,0.0,2,101,1,,,,
2026-04-02 12:26:24,service,reviews-v2,396.0,4.9,0.0,0.0,5,124,1,,,,
2026-04-02 12:26:24,service,reviews-v3,276.0,4.6,0.0,0.0,7,107,1,,,,
2026-04-02 12:26:24,node,master,,,,,388,2243,,19.4,58.4,0.0,0.0
2026-04-02 12:26:24,node,worker,,,,,81,1410,,4.0,36.7,0.0,0.0
2026-04-02 12:26:24,node,worker-2,,,,,512,987,,25.6,25.7,0.0,0.0
2026-04-02 12:26:31,service,details-v1,2576.0,2.2,0.0,0.0,24,26,1,,,,
2026-04-02 12:26:31,service,productpage-v1,2940.0,9.6,0.0,0.0,185,570,3,,,,
2026-04-02 12:26:31,service,ratings-v1,1500.0,1.1,0.0,0.0,3,30,1,,,,
2026-04-02 12:26:31,service,reviews-v1,488.0,1.8,0.0,0.0,2,101,1,,,,
2026-04-02 12:26:31,service,reviews-v2,536.0,4.9,0.0,0.0,7,124,1,,,,
2026-04-02 12:26:31,service,reviews-v3,428.0,4.8,0.0,0.0,3,107,1,,,,
2026-04-02 12:26:31,node,master,,,,,468,2244,,23.4,58.5,0.0,0.0
2026-04-02 12:26:31,node,worker,,,,,108,1420,,5.4,37.0,0.0,0.0
2026-04-02 12:26:31,node,worker-2,,,,,225,1023,,11.2,26.6,0.0,0.0
2026-04-02 12:26:38,service,details-v1,3016.0,3.1,0.0,0.0,24,26,1,,,,
2026-04-02 12:26:38,service,productpage-v1,2940.0,9.6,0.0,0.0,185,570,3,,,,
2026-04-02 12:26:38,service,ratings-v1,1744.0,1.3,0.0,0.0,3,30,1,,,,
2026-04-02 12:26:38,service,reviews-v1,520.0,2.2,0.0,0.0,2,101,1,,,,
2026-04-02 12:26:38,service,reviews-v2,624.0,5.7,0.0,0.0,7,124,1,,,,
2026-04-02 12:26:38,service,reviews-v3,516.0,5.7,0.0,0.0,3,107,1,,,,
2026-04-02 12:26:38,node,master,,,,,468,2244,,23.4,58.5,0.0,0.0
2026-04-02 12:26:38,node,worker,,,,,108,1420,,5.4,37.0,0.0,0.0
2026-04-02 12:26:38,node,worker-2,,,,,225,1023,,11.2,26.6,0.0,0.0
2026-04-02 12:26:43,service,details-v1,3016.0,3.1,0.0,0.0,24,26,1,,,,
2026-04-02 12:26:43,service,productpage-v1,2940.0,9.6,0.0,0.0,185,570,3,,,,
2026-04-02 12:26:43,service,ratings-v1,1744.0,1.3,0.0,0.0,3,30,1,,,,
2026-04-02 12:26:43,service,reviews-v1,520.0,2.2,0.0,0.0,2,101,1,,,,
2026-04-02 12:26:43,service,reviews-v2,624.0,5.7,0.0,0.0,7,124,1,,,,
2026-04-02 12:26:43,service,reviews-v3,516.0,5.7,0.0,0.0,3,107,1,,,,
2026-04-02 12:26:43,node,master,,,,,468,2244,,23.4,58.5,0.0,0.0
2026-04-02 12:26:43,node,worker,,,,,108,1420,,5.4,37.0,0.0,0.0
2026-04-02 12:26:43,node,worker-2,,,,,225,1023,,11.2,26.6,0.0,0.0
2026-04-02 12:26:49,service,details-v1,3016.0,4.0,0.0,0.0,33,25,1,,,,
2026-04-02 12:26:49,service,productpage-v1,3080.0,365.7,0.0,0.0,614,836,3,,,,
2026-04-02 12:26:49,service,ratings-v1,1812.0,1.6,0.0,0.0,6,30,1,,,,
2026-04-02 12:26:49,service,reviews-v1,516.0,3.3,0.0,0.0,2,101,1,,,,
2026-04-02 12:26:49,service,reviews-v2,628.0,6.3,0.0,0.0,8,124,1,,,,
2026-04-02 12:26:49,service,reviews-v3,592.0,6.6,0.0,0.0,7,107,1,,,,
2026-04-02 12:26:49,node,master,,,,,652,2249,,32.6,58.6,0.0,0.0
2026-04-02 12:26:49,node,worker,,,,,471,1627,,23.5,42.4,0.0,0.0
2026-04-02 12:26:49,node,worker-2,,,,,232,1028,,11.6,26.8,0.0,0.0
