Timestamp,Scope,Name,CPU_m,MEM_MiB,Pods,CPU_pct,MEM_pct
2026-06-01 12:21:26,deployment,adservice,2,99,1,,
2026-06-01 12:21:26,deployment,cartservice,4,58,1,,
2026-06-01 12:21:26,deployment,checkoutservice,3,18,1,,
2026-06-01 12:21:26,deployment,currencyservice,2,30,1,,
2026-06-01 12:21:26,deployment,emailservice,6,50,1,,
2026-06-01 12:21:26,deployment,frontend,0,17,1,,
2026-06-01 12:21:26,deployment,paymentservice,2,34,1,,
2026-06-01 12:21:26,deployment,productcatalogservice,3,18,2,,
2026-06-01 12:21:26,deployment,recommendationservice,6,58,1,,
2026-06-01 12:21:26,deployment,redis-cart,2,21,1,,
2026-06-01 12:21:26,deployment,shippingservice,4,17,1,,
2026-06-01 12:21:26,node,master,162,1582,,8.1,41.2
2026-06-01 12:21:26,node,worker,29,567,,1.5,14.8
2026-06-01 12:21:26,node,worker-1,29,567,,1.5,14.8
2026-06-01 12:21:26,node,worker-2,27,639,,1.4,16.6
2026-06-01 12:21:26,node,worker-3,23,349,,1.1,9.1
2026-06-01 12:21:26,node,worker-4,129,1032,,6.5,26.9
2026-06-01 12:21:33,deployment,adservice,2,99,1,,
2026-06-01 12:21:33,deployment,cartservice,4,58,1,,
2026-06-01 12:21:33,deployment,checkoutservice,3,18,1,,
2026-06-01 12:21:33,deployment,currencyservice,2,30,1,,
2026-06-01 12:21:33,deployment,emailservice,6,50,1,,
2026-06-01 12:21:33,deployment,frontend,0,17,1,,
2026-06-01 12:21:33,deployment,paymentservice,2,34,1,,
2026-06-01 12:21:33,deployment,productcatalogservice,3,18,2,,
2026-06-01 12:21:33,deployment,recommendationservice,6,58,1,,
2026-06-01 12:21:33,deployment,redis-cart,2,21,1,,
2026-06-01 12:21:33,deployment,shippingservice,4,17,1,,
2026-06-01 12:21:33,node,master,162,1582,,8.1,41.2
2026-06-01 12:21:33,node,worker,29,567,,1.5,14.8
2026-06-01 12:21:33,node,worker-1,29,567,,1.5,14.8
2026-06-01 12:21:33,node,worker-2,27,639,,1.4,16.6
2026-06-01 12:21:33,node,worker-3,23,349,,1.1,9.1
2026-06-01 12:21:33,node,worker-4,129,1032,,6.5,26.9
2026-06-01 12:21:40,deployment,adservice,6,100,1,,
2026-06-01 12:21:40,deployment,cartservice,10,58,1,,
2026-06-01 12:21:40,deployment,checkoutservice,4,18,1,,
2026-06-01 12:21:40,deployment,currencyservice,69,37,1,,
2026-06-01 12:21:40,deployment,emailservice,8,51,1,,
2026-06-01 12:21:40,deployment,frontend,1,18,1,,
2026-06-01 12:21:40,deployment,paymentservice,3,34,1,,
2026-06-01 12:21:40,deployment,productcatalogservice,25,18,2,,
2026-06-01 12:21:40,deployment,recommendationservice,19,58,1,,
2026-06-01 12:21:40,deployment,redis-cart,2,21,1,,
2026-06-01 12:21:40,deployment,shippingservice,6,17,1,,
2026-06-01 12:21:40,node,master,724,1595,,36.2,41.5
2026-06-01 12:21:40,node,worker,842,1098,,42.1,28.6
2026-06-01 12:21:40,node,worker-1,842,1098,,42.1,28.6
2026-06-01 12:21:40,node,worker-2,598,965,,29.9,25.1
2026-06-01 12:21:40,node,worker-3,104,366,,5.2,9.5
2026-06-01 12:21:40,node,worker-4,475,1195,,23.8,31.1
2026-06-01 12:21:46,deployment,adservice,6,100,1,,
2026-06-01 12:21:46,deployment,cartservice,10,58,1,,
2026-06-01 12:21:46,deployment,checkoutservice,4,18,1,,
2026-06-01 12:21:46,deployment,currencyservice,69,37,1,,
2026-06-01 12:21:46,deployment,emailservice,8,51,1,,
2026-06-01 12:21:46,deployment,frontend,1,18,1,,
2026-06-01 12:21:46,deployment,paymentservice,3,34,1,,
2026-06-01 12:21:46,deployment,productcatalogservice,25,18,2,,
2026-06-01 12:21:46,deployment,recommendationservice,19,58,1,,
2026-06-01 12:21:46,deployment,redis-cart,2,21,1,,
2026-06-01 12:21:46,deployment,shippingservice,6,17,1,,
2026-06-01 12:21:46,node,master,724,1595,,36.2,41.5
2026-06-01 12:21:46,node,worker,842,1098,,42.1,28.6
2026-06-01 12:21:46,node,worker-1,842,1098,,42.1,28.6
2026-06-01 12:21:46,node,worker-2,598,965,,29.9,25.1
2026-06-01 12:21:46,node,worker-3,104,366,,5.2,9.5
2026-06-01 12:21:46,node,worker-4,475,1195,,23.8,31.1
2026-06-01 12:21:52,deployment,adservice,6,100,1,,
2026-06-01 12:21:52,deployment,cartservice,10,58,1,,
2026-06-01 12:21:52,deployment,checkoutservice,4,18,1,,
2026-06-01 12:21:52,deployment,currencyservice,69,37,1,,
2026-06-01 12:21:52,deployment,emailservice,8,51,1,,
2026-06-01 12:21:52,deployment,frontend,1,18,1,,
2026-06-01 12:21:52,deployment,paymentservice,3,34,1,,
2026-06-01 12:21:52,deployment,productcatalogservice,25,18,2,,
2026-06-01 12:21:52,deployment,recommendationservice,19,58,1,,
2026-06-01 12:21:52,deployment,redis-cart,2,21,1,,
2026-06-01 12:21:52,deployment,shippingservice,6,17,1,,
2026-06-01 12:21:52,node,master,724,1595,,36.2,41.5
2026-06-01 12:21:52,node,worker,842,1098,,42.1,28.6
2026-06-01 12:21:52,node,worker-1,842,1098,,42.1,28.6
2026-06-01 12:21:52,node,worker-2,598,965,,29.9,25.1
2026-06-01 12:21:52,node,worker-3,104,366,,5.2,9.5
2026-06-01 12:21:52,node,worker-4,475,1195,,23.8,31.1
2026-06-01 12:21:58,deployment,adservice,8,100,1,,
2026-06-01 12:21:58,deployment,cartservice,42,58,1,,
2026-06-01 12:21:58,deployment,checkoutservice,6,19,1,,
2026-06-01 12:21:58,deployment,currencyservice,52,42,1,,
2026-06-01 12:21:58,deployment,emailservice,7,50,1,,
2026-06-01 12:21:58,deployment,frontend,79,21,1,,
2026-06-01 12:21:58,deployment,paymentservice,3,33,1,,
2026-06-01 12:21:58,deployment,productcatalogservice,38,18,2,,
2026-06-01 12:21:58,deployment,recommendationservice,31,58,1,,
2026-06-01 12:21:58,deployment,redis-cart,9,21,1,,
2026-06-01 12:21:58,deployment,shippingservice,7,16,1,,
2026-06-01 12:21:58,node,master,636,1600,,31.8,41.7
2026-06-01 12:21:58,node,worker,123,1104,,6.2,28.8
2026-06-01 12:21:58,node,worker-1,123,1104,,6.2,28.8
2026-06-01 12:21:58,node,worker-2,198,970,,9.9,25.3
2026-06-01 12:21:58,node,worker-3,24,366,,1.2,9.5
2026-06-01 12:21:58,node,worker-4,486,1329,,24.3,34.6
2026-06-01 12:22:06,deployment,adservice,8,100,1,,
2026-06-01 12:22:06,deployment,cartservice,42,58,2,,
2026-06-01 12:22:06,deployment,checkoutservice,6,19,1,,
2026-06-01 12:22:06,deployment,currencyservice,52,42,1,,
2026-06-01 12:22:06,deployment,emailservice,7,50,1,,
2026-06-01 12:22:06,deployment,frontend,79,21,1,,
2026-06-01 12:22:06,deployment,paymentservice,3,33,1,,
2026-06-01 12:22:06,deployment,productcatalogservice,38,18,2,,
2026-06-01 12:22:06,deployment,recommendationservice,31,58,1,,
2026-06-01 12:22:06,deployment,redis-cart,9,21,1,,
2026-06-01 12:22:06,deployment,shippingservice,7,16,1,,
2026-06-01 12:22:06,node,master,636,1600,,31.8,41.7
2026-06-01 12:22:06,node,worker,123,1104,,6.2,28.8
2026-06-01 12:22:06,node,worker-1,123,1104,,6.2,28.8
2026-06-01 12:22:06,node,worker-2,198,970,,9.9,25.3
2026-06-01 12:22:06,node,worker-3,24,366,,1.2,9.5
2026-06-01 12:22:06,node,worker-4,486,1329,,24.3,34.6
2026-06-01 12:22:13,deployment,adservice,8,100,1,,
2026-06-01 12:22:13,deployment,cartservice,31,58,2,,
2026-06-01 12:22:13,deployment,checkoutservice,5,19,1,,
2026-06-01 12:22:13,deployment,currencyservice,52,42,1,,
2026-06-01 12:22:13,deployment,emailservice,6,50,1,,
2026-06-01 12:22:13,deployment,frontend,75,21,1,,
2026-06-01 12:22:13,deployment,paymentservice,4,34,1,,
2026-06-01 12:22:13,deployment,productcatalogservice,38,18,2,,
2026-06-01 12:22:13,deployment,recommendationservice,31,58,1,,
2026-06-01 12:22:13,deployment,redis-cart,4,21,1,,
2026-06-01 12:22:13,deployment,shippingservice,7,16,1,,
2026-06-01 12:22:13,node,master,656,1601,,32.8,41.7
2026-06-01 12:22:13,node,worker,207,1114,,10.3,29.0
2026-06-01 12:22:13,node,worker-1,207,1114,,10.3,29.0
2026-06-01 12:22:13,node,worker-2,176,963,,8.8,25.1
2026-06-01 12:22:13,node,worker-3,40,364,,2.0,9.5
2026-06-01 12:22:13,node,worker-4,369,1332,,18.4,34.7
2026-06-01 12:22:21,deployment,adservice,8,100,1,,
2026-06-01 12:22:21,deployment,cartservice,31,58,2,,
2026-06-01 12:22:21,deployment,checkoutservice,5,19,1,,
2026-06-01 12:22:21,deployment,currencyservice,52,42,1,,
2026-06-01 12:22:21,deployment,emailservice,6,50,1,,
2026-06-01 12:22:21,deployment,frontend,75,21,1,,
2026-06-01 12:22:21,deployment,paymentservice,4,34,1,,
2026-06-01 12:22:21,deployment,productcatalogservice,38,18,2,,
2026-06-01 12:22:21,deployment,recommendationservice,31,58,1,,
2026-06-01 12:22:21,deployment,redis-cart,4,21,1,,
2026-06-01 12:22:21,deployment,shippingservice,7,16,1,,
2026-06-01 12:22:21,node,master,656,1601,,32.8,41.7
2026-06-01 12:22:21,node,worker,207,1114,,10.3,29.0
2026-06-01 12:22:21,node,worker-1,207,1114,,10.3,29.0
2026-06-01 12:22:21,node,worker-2,176,963,,8.8,25.1
2026-06-01 12:22:21,node,worker-3,40,364,,2.0,9.5
2026-06-01 12:22:21,node,worker-4,369,1332,,18.4,34.7
2026-06-01 12:22:28,deployment,adservice,8,100,1,,
