Method,Minute,MeanLatency_ms,StdLatency_ms,Runs
queue-CDT300,37,201.945,8.072231451060462,5
queue-CDT300,38,211.01642857142855,9.513437344871518,5
queue-CDT300,39,214.80464285714282,9.114821045491052,5
queue-CDT300,40,204.85892857142858,6.285939778828717,5
queue-CDT300,41,197.44607142857143,13.025189391078719,5
queue-CDT300,42,211.25714285714284,4.345823264577003,5
queue-CDT300,43,210.79250000000002,13.311348541751881,5
queue-CDT300,44,242.42043650793647,48.53903635792401,5
queue-CDT300,45,258.98571428571427,55.88717206368121,5
queue-CDT300,46,217.25357142857143,19.635311862529093,5
queue-CDT300,47,235.9892857142857,44.02962266694864,5
queue-CDT300,48,435.74357142857144,171.77063886182643,5
queue-CDT300,49,283.90857142857146,65.43335883920065,5
queue-CDT300,50,214.30222222222218,51.75250990662966,5
queue-CDT300,51,201.14892857142857,9.030942733633252,5
queue-CDT300,52,209.8817857142857,8.715516269965923,5
queue-CDT300,53,281.50190476190477,48.87401947911951,5
queue-CDT300,54,289.5,62.00700668110838,5
queue-CDT300,55,188.76857142857142,18.214468906641777,5
queue-CDT300,56,185.7125,19.215395032369248,5
queue-CDT300,57,183.21714285714285,17.83762471711044,5
queue-CDT300,58,212.77511904761906,52.7726931357701,5
queue-CDT300,59,198.0442857142857,39.734423839019954,5
queue-CDT300,60,219.4114285714286,71.16352478766129,5
queue-CDT300,61,230.75428571428574,38.95698186340432,5
queue-CDT300,62,184.6,26.626947087950015,5
queue-CDT300,63,178.89142857142855,15.121272647485451,5
queue-CDT300,64,173.0807142857143,4.721653874027883,5
queue-CDT300,65,167.03809523809522,27.032861290828254,5
queue-CDT300,66,172.54000000000002,19.22962157667547,5
queue-CDT300,67,172.91107142857143,20.16900161821377,5
queue-CDT300,68,170.18035714285713,21.244956559362123,5
queue-CDT300,69,169.25714285714284,25.132872694136932,5
queue-CDT300,70,162.41857142857143,23.6958681775162,5
queue-CDT300,71,164.7675,20.15527730211122,5
queue-CDT300,72,158.97392857142856,30.509279639687538,5
queue-CDT300,73,191.2,0.0,1
hpa80-CDT120,0,0.0,0.0,5
hpa80-CDT120,1,415.61638888888893,129.46392700458122,5
hpa80-CDT120,2,165.59277777777777,21.022931299704585,5
hpa80-CDT120,3,179.2763888888889,13.742592210481254,5
hpa80-CDT120,4,174.4575,16.523401311323948,5
hpa80-CDT120,5,187.7881111111111,10.171649201045819,5
hpa80-CDT120,6,174.98147619047617,19.03080431394654,5
hpa80-CDT120,7,171.09138888888887,34.38173514826667,5
hpa80-CDT120,8,163.00583333333333,17.731948806819133,5
hpa80-CDT120,9,177.20388888888888,13.21309319539234,5
hpa80-CDT120,10,187.3838888888889,2.0456161252273537,5
hpa80-CDT120,11,191.00916666666666,9.53416258372174,5
hpa80-CDT120,12,191.09583333333333,5.468155920112969,5
hpa80-CDT120,13,179.03694444444446,19.859968731714844,5
hpa80-CDT120,14,196.4088888888889,6.372513857997515,5
hpa80-CDT120,15,181.24333333333334,11.04536129661857,5
hpa80-CDT120,16,193.03916666666666,6.028000059905633,5
hpa80-CDT120,17,187.92722222222224,14.365809515119283,5
hpa80-CDT120,18,195.919246031746,17.12607368570496,5
hpa80-CDT120,19,189.08833333333334,6.625832232842743,5
hpa80-CDT120,20,186.02,6.206573327459816,5
hpa80-CDT120,21,182.82772222222223,15.14343702119221,5
hpa80-CDT120,22,344.7725,41.644213283480354,5
hpa80-CDT120,23,203.72444444444446,8.469347053118835,5
hpa80-CDT120,24,576.3511111111111,103.26129197212806,5
hpa80-CDT120,25,250.82,46.169735601716496,5
hpa80-CDT120,26,201.46027777777778,8.33444567807617,5
hpa80-CDT120,27,192.5364126984127,2.492626651563912,5
hpa80-CDT120,28,197.23055555555555,9.075321602640761,5
hpa80-CDT120,29,182.80555555555557,13.77978049540496,5
hpa80-CDT120,30,190.92527777777778,2.937257738893772,5
hpa80-CDT120,31,195.50094444444443,4.885972518721715,5
hpa80-CDT120,32,186.6902777777778,17.250904040096493,5
hpa80-CDT120,33,190.49444444444444,6.361237262213439,5
hpa80-CDT120,34,186.60305555555556,19.157721050499855,5
hpa80-CDT120,35,190.88444444444445,14.110699031603435,5
hpa80-CDT120,36,193.9061111111111,4.25491699952415,5
hpa80-CDT120,37,200.66194444444446,10.940997659443605,5
hpa80-CDT120,38,209.2113888888889,10.314064995354403,5
hpa80-CDT120,39,214.29194444444443,14.967077888642509,5
hpa80-CDT120,40,202.6802777777778,4.07991972771132,5
hpa80-CDT120,41,194.10250000000002,7.222265518032623,5
hpa80-CDT120,42,207.6858333333333,10.077275230946448,5
hpa80-CDT120,43,204.34,8.587308635350519,5
hpa80-CDT120,44,230.10166666666663,7.952201826468496,5
hpa80-CDT120,45,266.33905555555555,40.695191092695296,5
hpa80-CDT120,46,231.53377777777777,16.37271257418993,5
hpa80-CDT120,47,262.34079365079367,81.28997302194034,5
hpa80-CDT120,48,419.60916666666674,117.21026113771875,5
hpa80-CDT120,49,350.26638888888886,181.11243868378466,5
hpa80-CDT120,50,372.5038888888889,141.78394872389734,5
hpa80-CDT120,51,224.69333333333333,38.06538531807579,5
hpa80-CDT120,52,392.17055555555555,153.28158344277296,5
hpa80-CDT120,53,447.7869047619048,75.33867223609036,5
hpa80-CDT120,54,537.4986111111111,78.8879060238069,5
hpa80-CDT120,55,329.87166666666667,148.86856646585005,5
hpa80-CDT120,56,360.3025,138.33153404954345,5
hpa80-CDT120,57,395.18805555555554,142.61575504006612,5
hpa80-CDT120,58,295.48611111111114,110.67173165928376,5
hpa80-CDT120,59,222.74611111111113,42.55597310862742,5
hpa80-CDT120,60,225.08138888888888,26.49201781133421,5
hpa80-CDT120,61,300.3075,139.63784252006118,5
hpa80-CDT120,62,198.00111111111113,18.193158733198523,5
hpa80-CDT120,63,183.33694444444444,7.305350955626736,5
hpa80-CDT120,64,177.5811111111111,5.845045913283748,5
hpa80-CDT120,65,193.69944444444445,10.599470855066661,5
hpa80-CDT120,66,171.11666666666665,12.231394404006359,5
hpa80-CDT120,67,186.1638888888889,14.695360977507807,5
hpa80-CDT120,68,175.14944444444444,21.609055921985707,5
hpa80-CDT120,69,177.32194444444445,19.071875057525848,5
hpa80-CDT120,70,156.82822222222222,18.830573570331154,5
hpa80-CDT120,71,164.17027777777778,11.572269713056656,5
hpa80-CDT120,72,155.76694444444445,36.64514854707287,5
hpa80-CDT120,73,178.96666666666667,17.606059562927012,3
hpa80-CDT300,0,0.0,0.0,5
hpa80-CDT300,1,318.4277777777778,36.75336005467585,5
hpa80-CDT300,2,185.7363888888889,26.071519045197075,5
hpa80-CDT300,3,174.05777777777774,9.782935508347887,5
hpa80-CDT300,4,171.9258888888889,36.08887091970681,5
hpa80-CDT300,5,187.92416666666665,9.75591807571178,5
hpa80-CDT300,6,193.5761111111111,9.550633341418898,5
hpa80-CDT300,7,180.55507936507937,9.477420926436446,5
hpa80-CDT300,8,186.74377777777778,15.133750067683511,5
hpa80-CDT300,9,192.90055555555554,19.68970347261498,5
hpa80-CDT300,10,191.49107142857142,5.057965325641007,5
hpa80-CDT300,11,172.79555555555555,10.770846604333094,5
hpa80-CDT300,12,185.17111111111112,5.801306791907085,5
hpa80-CDT300,13,190.5675,15.599560636520154,5
hpa80-CDT300,14,200.23,8.33166589799437,5
hpa80-CDT300,15,189.48611111111111,5.353566222276159,5
hpa80-CDT300,16,199.21944444444443,12.834512744926911,5
hpa80-CDT300,17,193.79444444444442,18.07567949049801,5
hpa80-CDT300,18,184.195,21.766771630681063,5
hpa80-CDT300,19,183.1463888888889,15.429847330981845,5
hpa80-CDT300,20,183.81944444444443,15.605134037659962,5
hpa80-CDT300,21,189.06,15.222487021216718,5
hpa80-CDT300,22,364.0775,83.05364061105327,5
hpa80-CDT300,23,204.93666666666667,8.808716879066752,5
hpa80-CDT300,24,633.8788888888888,167.14111114942793,5
hpa80-CDT300,25,267.8355555555555,53.95012809055835,5
hpa80-CDT300,26,200.5938888888889,11.730791759665758,5
hpa80-CDT300,27,202.92222222222222,16.296320496615014,5
hpa80-CDT300,28,192.97833333333332,22.914976739037233,5
hpa80-CDT300,29,200.8175,3.706672745132243,5
hpa80-CDT300,30,192.55266666666665,5.494735280472496,5
hpa80-CDT300,31,189.64138888888888,5.571916741377202,5
hpa80-CDT300,32,188.74444444444444,11.737922608387478,5
hpa80-CDT300,33,190.4025,7.991927374768885,5
hpa80-CDT300,34,182.53722222222223,10.470284524533769,5
hpa80-CDT300,35,194.1426111111111,4.746113889538382,5
hpa80-CDT300,36,219.4661111111111,37.641941881101815,5
hpa80-CDT300,37,205.63888888888886,6.350201707693617,5
hpa80-CDT300,38,211.75388888888887,8.496204581102715,5
hpa80-CDT300,39,198.90527777777777,11.08373399790971,5
hpa80-CDT300,40,219.57166666666666,13.402219677499344,5
hpa80-CDT300,41,201.89583333333331,11.089559741592348,5
hpa80-CDT300,42,209.76500000000001,9.30766634435172,5
hpa80-CDT300,43,221.19222222222226,15.769514433084074,5
hpa80-CDT300,44,228.28583333333336,6.366815006997876,5
hpa80-CDT300,45,254.68566666666666,18.901108124481322,5
hpa80-CDT300,46,220.41455555555552,6.173150612746644,5
hpa80-CDT300,47,234.75538888888886,26.3480240781747,5
hpa80-CDT300,48,367.2033333333334,121.69785795955673,5
hpa80-CDT300,49,414.47777777777776,102.02065923755558,5
hpa80-CDT300,50,262.18611111111113,46.134334921004296,5
hpa80-CDT300,51,236.95666666666665,38.28661040701217,5
hpa80-CDT300,52,418.1577777777778,99.30010436961464,5
hpa80-CDT300,53,398.105,131.7880544543966,5
hpa80-CDT300,54,457.1897222222222,139.37622517038875,5
hpa80-CDT300,55,255.88416666666666,29.19833209327754,5
hpa80-CDT300,56,251.19888888888892,84.129548089181,5
hpa80-CDT300,57,366.28166666666664,194.65451846052474,5
hpa80-CDT300,58,261.75694444444446,120.65864718945554,5
hpa80-CDT300,59,217.27444444444444,77.75501845579954,5
hpa80-CDT300,60,216.13166666666666,37.960153410037485,5
hpa80-CDT300,61,212.5166666666667,37.08047216386358,5
hpa80-CDT300,62,225.68666666666667,43.49800244633065,5
hpa80-CDT300,63,181.9575,6.547217920613305,5
hpa80-CDT300,64,173.45166666666665,22.32923120839641,5
hpa80-CDT300,65,172.25611111111112,13.927073918249395,5
hpa80-CDT300,66,182.49883333333332,9.842860275095937,5
hpa80-CDT300,67,165.5897222222222,23.5874817546234,5
hpa80-CDT300,68,177.2566111111111,11.633698266455859,5
hpa80-CDT300,69,162.34694444444443,19.935605931936372,5
hpa80-CDT300,70,168.80461111111111,16.428004821731673,5
hpa80-CDT300,71,170.47222222222223,25.818428794798848,5
hpa80-CDT300,72,159.72972222222222,21.5554258748247,5
hpa80-CDT300,73,188.1,7.919595949289324,2
