Autoscaler,Minute,MeanReplicas,StdReplicas,MinReplicas,MaxReplicas,Runs
hybrid-CDT300,33,11.0,0.0,11.0,11.0,5
hybrid-CDT300,34,11.0,0.0,11.0,11.0,5
hybrid-CDT300,35,11.0,0.0,11.0,11.0,5
hybrid-CDT300,36,11.1,0.16298006013006627,11.0,11.375,5
hybrid-CDT300,37,11.367857142857144,0.4607696533729057,11.0,12.0,5
hybrid-CDT300,38,12.014285714285714,0.5065577610757952,11.375,12.5,5
hybrid-CDT300,39,12.064285714285713,0.6508187543551651,11.25,12.875,5
hybrid-CDT300,40,12.867857142857142,0.18367701243748277,12.625,13.0,5
hybrid-CDT300,41,13.028571428571428,0.06388765649999363,13.0,13.142857142857142,5
hybrid-CDT300,42,13.35,0.40888568084490323,13.0,14.0,5
hybrid-CDT300,43,13.835714285714285,0.2520325537768191,13.428571428571429,14.0,5
hybrid-CDT300,44,14.446825396825398,0.1291847998877799,14.25,14.571428571428571,5
hybrid-CDT300,45,15.046428571428573,0.6642761136018971,14.5,16.142857142857142,5
hybrid-CDT300,46,16.65357142857143,0.593276529804041,16.0,17.625,5
hybrid-CDT300,47,18.114285714285714,0.4029942142695019,17.571428571428573,18.5,5
hybrid-CDT300,48,22.17142857142857,1.2264100589334146,20.857142857142858,23.857142857142858,5
hybrid-CDT300,49,27.532142857142855,0.806581663312425,26.285714285714285,28.42857142857143,5
hybrid-CDT300,50,27.485714285714284,0.7060236453229464,26.5,28.285714285714285,5
hybrid-CDT300,51,27.157142857142855,0.6949847671212747,26.125,27.714285714285715,5
hybrid-CDT300,52,28.7,0.5806180732105878,27.857142857142858,29.25,5
hybrid-CDT300,53,31.476190476190474,0.8696182079880789,30.57142857142857,32.857142857142854,5
hybrid-CDT300,54,36.114285714285714,1.3605221086638994,34.714285714285715,38.0,5
hybrid-CDT300,55,34.403571428571425,0.6373274076091474,33.42857142857143,35.0,5
hybrid-CDT300,56,33.51428571428571,0.7690397869275363,32.5,34.57142857142857,5
hybrid-CDT300,57,32.7,0.8505512918101993,31.875,34.0,5
hybrid-CDT300,58,31.172619047619047,0.9911205836515894,30.0,32.625,5
hybrid-CDT300,59,29.285714285714285,0.6080612801421945,28.57142857142857,29.875,5
hybrid-CDT300,60,25.875,0.46702488680792925,25.125,26.25,5
hybrid-CDT300,61,24.557142857142857,0.7586028712880877,23.285714285714285,25.25,5
hybrid-CDT300,62,22.817857142857143,0.4396630203105233,22.285714285714285,23.5,5
hybrid-CDT300,63,21.821428571428573,0.4197378311979694,21.25,22.375,5
hybrid-CDT300,64,21.032142857142855,0.15173318418748485,20.875,21.285714285714285,5
hybrid-CDT300,65,19.814285714285713,0.20461823586616046,19.57142857142857,20.0,5
hybrid-CDT300,66,18.764285714285712,0.18488827293635415,18.5,19.0,5
hybrid-CDT300,67,15.171428571428573,0.34176724088006954,14.857142857142858,15.75,5
hybrid-CDT300,68,11.867857142857144,0.47859141749300005,11.375,12.375,5
hybrid-CDT300,69,11.0,0.0,11.0,11.0,5
hybrid-CDT300,70,11.0,0.0,11.0,11.0,5
hybrid-CDT300,71,11.0,0.0,11.0,11.0,5
