Timestamp,Scope,Name,CPU_m,MEM_MiB,Pods,CPU_pct,MEM_pct
2026-05-28 13:29:52,deployment,adservice,2,75,1,,
2026-05-28 13:29:52,deployment,cartservice,3,48,1,,
2026-05-28 13:29:52,deployment,checkoutservice,1,16,1,,
2026-05-28 13:29:52,deployment,currencyservice,2,34,1,,
2026-05-28 13:29:52,deployment,emailservice,6,50,1,,
2026-05-28 13:29:52,deployment,frontend,0,6,1,,
2026-05-28 13:29:52,deployment,paymentservice,3,31,1,,
2026-05-28 13:29:52,deployment,productcatalogservice,1,16,2,,
2026-05-28 13:29:52,deployment,recommendationservice,6,48,1,,
2026-05-28 13:29:52,deployment,redis-cart,2,13,1,,
2026-05-28 13:29:52,deployment,shippingservice,5,16,1,,
2026-05-28 13:29:52,node,master,99,1198,,5.0,31.2
2026-05-28 13:29:52,node,worker,29,395,,1.5,10.3
2026-05-28 13:29:52,node,worker-1,29,395,,1.5,10.3
2026-05-28 13:29:52,node,worker-2,44,727,,2.2,18.9
2026-05-28 13:29:52,node,worker-3,36,501,,1.8,13.1
2026-05-28 13:29:52,node,worker-4,87,540,,4.3,14.1
2026-05-28 13:30:04,deployment,adservice,4,75,1,,
2026-05-28 13:30:04,deployment,cartservice,3,48,1,,
2026-05-28 13:30:04,deployment,checkoutservice,3,16,1,,
2026-05-28 13:30:04,deployment,currencyservice,16,35,1,,
2026-05-28 13:30:04,deployment,emailservice,5,50,1,,
2026-05-28 13:30:04,deployment,frontend,0,6,1,,
2026-05-28 13:30:04,deployment,paymentservice,3,32,1,,
2026-05-28 13:30:04,deployment,productcatalogservice,4,16,2,,
2026-05-28 13:30:04,deployment,recommendationservice,7,48,1,,
2026-05-28 13:30:04,deployment,redis-cart,2,13,1,,
2026-05-28 13:30:04,deployment,shippingservice,4,16,1,,
2026-05-28 13:30:04,node,master,593,1368,,29.6,35.6
2026-05-28 13:30:04,node,worker,927,999,,46.4,26.0
2026-05-28 13:30:04,node,worker-1,927,999,,46.4,26.0
2026-05-28 13:30:04,node,worker-2,486,1102,,24.3,28.7
2026-05-28 13:30:04,node,worker-3,195,534,,9.8,13.9
2026-05-28 13:30:04,node,worker-4,193,568,,9.7,14.8
2026-05-28 13:30:10,deployment,adservice,4,75,1,,
2026-05-28 13:30:10,deployment,cartservice,3,48,1,,
2026-05-28 13:30:10,deployment,checkoutservice,3,16,1,,
2026-05-28 13:30:10,deployment,currencyservice,16,35,1,,
2026-05-28 13:30:10,deployment,emailservice,5,50,1,,
2026-05-28 13:30:10,deployment,frontend,0,6,1,,
2026-05-28 13:30:10,deployment,paymentservice,3,32,1,,
2026-05-28 13:30:10,deployment,productcatalogservice,4,16,2,,
2026-05-28 13:30:10,deployment,recommendationservice,7,48,1,,
2026-05-28 13:30:10,deployment,redis-cart,2,13,1,,
2026-05-28 13:30:10,deployment,shippingservice,4,16,1,,
2026-05-28 13:30:10,node,master,593,1368,,29.6,35.6
2026-05-28 13:30:10,node,worker,927,999,,46.4,26.0
2026-05-28 13:30:10,node,worker-1,927,999,,46.4,26.0
2026-05-28 13:30:10,node,worker-2,486,1102,,24.3,28.7
2026-05-28 13:30:10,node,worker-3,195,534,,9.8,13.9
2026-05-28 13:30:10,node,worker-4,193,568,,9.7,14.8
2026-05-28 13:30:16,deployment,adservice,50,78,1,,
2026-05-28 13:30:16,deployment,cartservice,63,57,1,,
2026-05-28 13:30:16,deployment,checkoutservice,6,16,1,,
2026-05-28 13:30:16,deployment,currencyservice,46,35,1,,
2026-05-28 13:30:16,deployment,emailservice,8,50,1,,
2026-05-28 13:30:16,deployment,frontend,32,10,1,,
2026-05-28 13:30:16,deployment,paymentservice,4,31,1,,
2026-05-28 13:30:16,deployment,productcatalogservice,25,16,2,,
2026-05-28 13:30:16,deployment,recommendationservice,17,49,1,,
2026-05-28 13:30:16,deployment,redis-cart,6,15,1,,
2026-05-28 13:30:16,deployment,shippingservice,6,16,1,,
2026-05-28 13:30:16,node,master,359,1394,,17.9,36.3
2026-05-28 13:30:16,node,worker,358,1025,,17.9,26.7
2026-05-28 13:30:16,node,worker-1,358,1025,,17.9,26.7
2026-05-28 13:30:16,node,worker-2,234,1112,,11.7,29.0
2026-05-28 13:30:16,node,worker-3,304,536,,15.2,14.0
2026-05-28 13:30:16,node,worker-4,143,561,,7.1,14.6
2026-05-28 13:30:23,deployment,adservice,50,78,1,,
2026-05-28 13:30:23,deployment,cartservice,63,57,1,,
2026-05-28 13:30:23,deployment,checkoutservice,6,16,1,,
2026-05-28 13:30:23,deployment,currencyservice,46,35,1,,
2026-05-28 13:30:23,deployment,emailservice,8,50,1,,
2026-05-28 13:30:23,deployment,frontend,32,10,1,,
2026-05-28 13:30:23,deployment,paymentservice,4,31,1,,
2026-05-28 13:30:23,deployment,productcatalogservice,25,16,2,,
2026-05-28 13:30:23,deployment,recommendationservice,17,49,1,,
2026-05-28 13:30:23,deployment,redis-cart,6,15,1,,
2026-05-28 13:30:23,deployment,shippingservice,6,16,1,,
2026-05-28 13:30:23,node,master,359,1394,,17.9,36.3
2026-05-28 13:30:23,node,worker,358,1025,,17.9,26.7
2026-05-28 13:30:23,node,worker-1,358,1025,,17.9,26.7
2026-05-28 13:30:23,node,worker-2,234,1112,,11.7,29.0
2026-05-28 13:30:23,node,worker-3,304,536,,15.2,14.0
2026-05-28 13:30:23,node,worker-4,143,561,,7.1,14.6
2026-05-28 13:30:31,deployment,adservice,50,78,1,,
2026-05-28 13:30:31,deployment,cartservice,32,53,1,,
2026-05-28 13:30:31,deployment,checkoutservice,5,16,1,,
2026-05-28 13:30:31,deployment,currencyservice,42,35,1,,
2026-05-28 13:30:31,deployment,emailservice,6,50,1,,
2026-05-28 13:30:31,deployment,frontend,48,10,1,,
2026-05-28 13:30:31,deployment,paymentservice,3,31,1,,
2026-05-28 13:30:31,deployment,productcatalogservice,25,16,2,,
