Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,20771,2,140,209.49190658273085,60.306582832708955,3686.32408301346,10279.127629868566,4.806747715172928,0.0004628325757231647,140,170,200,220,340,560,950,1200,2100,3500,3700
GET,/cart,56887,4,180,228.22645694649069,61.61266705021262,3737.453958019614,14105.63520663772,13.164578367581836,0.0009256651514463294,180,210,220,240,320,580,950,1200,2200,3200,3700
POST,/cart,56687,9,250,290.2753711235649,58.870250126346946,3598.915458191186,18151.132217263217,13.11829511000952,0.0020827465907542414,250,280,300,310,370,480,940,1300,2000,3200,3600
POST,/cart/checkout,18905,1,170,203.6404665109387,88.02479202859104,3112.7930409274995,6562.230891298598,4.374924922023214,0.00023141628786158236,170,190,200,220,260,340,810,1200,1800,3100,3100
GET,/product/0PUK6V6EV0,27242,4,130,183.36458703549576,58.62579098902643,3877.305875066668,7737.2181190808315,6.304242513925227,0.0009256651514463294,130,140,150,170,250,550,950,1200,2100,3100,3900
GET,/product/1YMWWN1N4O,27294,5,130,182.10278222588127,57.80416703782976,3345.1559578534216,7759.118597493954,6.316276160894029,0.0011570814393079118,130,140,150,170,240,550,950,1200,2100,3100,3300
GET,/product/2ZYFJ3GM2N,27212,2,130,183.20734340949215,66.62287493236363,3280.9802908450365,7755.87560635014,6.297300025289379,0.0004628325757231647,130,140,150,170,250,550,960,1200,2100,2800,3300
GET,/product/66VCHSJNUP,27314,0,130,181.80109912752343,77.13391678407788,3430.4238338954747,7723.498791828367,6.320904486651261,0.0,130,140,150,170,240,540,950,1200,2000,3200,3400
GET,/product/6E92ZMYYFZ,27349,2,130,181.65775410065592,61.50500010699034,3567.9882089607418,7712.076821821639,6.329004056726416,0.0004628325757231647,130,140,150,170,240,540,940,1100,2200,3300,3600
GET,/product/9SIQT8TOJO,26981,5,130,183.16184886044684,57.13691678829491,3611.5619170013815,7763.632889811349,6.243842862793354,0.0011570814393079118,130,140,150,170,240,540,960,1200,2300,3200,3600
GET,/product/L9ECAV7KIM,27479,6,130,180.8542082067531,59.25433291122317,3600.0677500851452,7729.16376141781,6.359088174148422,0.0013884977271694941,130,140,160,170,240,530,920,1100,2000,3200,3600
GET,/product/LS4PSXUNUM,27416,5,130,182.19423367806147,63.89087508432567,3534.0923331677914,7728.046724540414,6.344508948013142,0.0011570814393079118,130,140,150,170,240,550,940,1100,2000,3000,3500
GET,/product/OLJCESPC7Z,27246,5,130,182.4382424831922,59.10554202273488,3525.916166836396,7761.53244512956,6.305168179076673,0.0011570814393079118,130,140,150,170,240,540,950,1200,2100,3400,3500
POST,/setCurrency,19069,3,200,253.80403825975992,126.47758284583688,3790.8165419939905,10285.562798258954,4.412877193232514,0.0006942488635847471,200,220,240,250,330,580,950,1100,2000,3000,3800
,Aggregated,417852,53,150,208.78469390561108,57.13691678829491,3877.305875066668,10208.759433962265,96.69775871553792,0.012265063256663865,150,190,210,240,310,530,940,1200,2100,3100,3900
