Method,DisplayName,Minute,MeanLatency_ms,StdLatency_ms,MeanCumulativeSLOViolationRate_percent,StdCumulativeSLOViolationRate_percent,Runs
queue-CDT300,Queue-CDT300,52,424.0,20.736441353327724,4.324151560014942,0.2285325811645094,5
queue-CDT300,Queue-CDT300,53,420.0,22.360679774997894,4.2868910975172865,0.2422287239249869,5
queue-CDT300,Queue-CDT300,54,420.0,22.360679774997894,4.2775328087472335,0.2448976168691995,5
queue-CDT300,Queue-CDT300,55,420.0,22.360679774997894,4.282345642971832,0.24277358388812303,5
queue-CDT300,Queue-CDT300,56,424.0,18.16590212458495,4.319962390550627,0.21711406131945046,5
queue-CDT300,Queue-CDT300,57,426.0,21.908902300206645,4.335088440970796,0.24039910140537363,5
queue-CDT300,Queue-CDT300,58,428.0,21.6794833886788,4.365770259152614,0.21529416239984767,5
queue-CDT300,Queue-CDT300,59,428.0,19.235384061671343,4.370616515837106,0.1886427222643509,5
queue-CDT300,Queue-CDT300,60,428.0,19.235384061671343,4.368355247693485,0.19476008430708125,5
queue-CDT300,Queue-CDT300,61,424.0,21.908902300206645,4.329942557442559,0.21686508092392076,5
queue-CDT300,Queue-CDT300,62,422.0,22.80350850198276,4.314556766762651,0.21940731309091557,5
queue-CDT300,Queue-CDT300,63,420.0,23.45207879911715,4.2963749485808345,0.2273627107459137,5
queue-CDT300,Queue-CDT300,64,424.0,20.736441353327724,4.335323573485342,0.19920969174696493,5
queue-CDT300,Queue-CDT300,65,426.0,25.09980079602226,4.353034612446381,0.23159443826610246,5
queue-CDT300,Queue-CDT300,66,424.0,26.0768096208106,4.34219545160722,0.22959105774457148,5
queue-CDT300,Queue-CDT300,67,426.0,20.736441353327724,4.360881471469711,0.17827545762524089,5
queue-CDT300,Queue-CDT300,68,428.0,19.235384061671343,4.385947777712486,0.17721606585698751,5
queue-CDT300,Queue-CDT300,69,428.0,19.235384061671343,4.375186063936067,0.1812207173451031,5
queue-CDT300,Queue-CDT300,70,426.0,20.736441353327724,4.359229373567612,0.18397260549813513,5
queue-CDT300,Queue-CDT300,71,424.0,20.73644135332772,4.341864091790566,0.1868023338657747,5
hpa80-CDT120,HPA80-CDT120,0,314.0,15.165750888103098,2.7676698676698708,1.6295224261726429,5
hpa80-CDT120,HPA80-CDT120,1,292.0,14.832396974191326,2.4288510101010097,1.3765555837420307,5
hpa80-CDT120,HPA80-CDT120,2,350.0,31.622776601683793,2.892222222222225,0.789102572781494,5
hpa80-CDT120,HPA80-CDT120,3,454.0,104.78549517943789,4.635780885780887,1.6119642063414625,5
hpa80-CDT120,HPA80-CDT120,4,456.0,26.076809620810597,4.503461538461542,0.43504148615339544,5
hpa80-CDT120,HPA80-CDT120,5,410.0,37.41657386773941,4.026421037762506,0.5716075991577909,5
hpa80-CDT120,HPA80-CDT120,6,394.0,53.19774431308154,3.7102013162988796,0.9294116832086154,5
hpa80-CDT120,HPA80-CDT120,7,400.0,40.00000000000001,4.094407894736845,0.4228790823831014,5
hpa80-CDT120,HPA80-CDT120,8,396.0,73.68853370776216,4.009288097886543,0.8354711179765807,5
hpa80-CDT120,HPA80-CDT120,9,388.0,63.00793600809346,3.9224650349650387,0.7584178992160858,5
hpa80-CDT120,HPA80-CDT120,10,398.0,55.40758070878028,4.101522689195072,0.612609219736409,5
hpa80-CDT120,HPA80-CDT120,11,422.0,94.44575162494077,4.3959119978629975,1.1148952754182542,5
hpa80-CDT120,HPA80-CDT120,12,416.0,84.4393273303382,4.306327006327011,1.00718796372512,5
hpa80-CDT120,HPA80-CDT120,13,406.0,80.8084154033477,4.113314682053972,0.8369289926329979,5
hpa80-CDT120,HPA80-CDT120,14,408.0,76.6159252375118,4.320536130536135,0.7668715162607508,5
