Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,20386,9,150,198.37402869245952,61.16833398118615,3624.21341589652,10276.07936819386,4.717590109003337,0.0020827190709815577,150,170,190,220,320,430,760,980,2200,3000,3600
GET,/cart,57177,26,190,212.90839729221892,57.97858303412795,4175.386749906465,14081.041974919985,13.231514257945836,0.006016743982835611,190,210,230,240,290,370,690,940,2000,3300,4200
POST,/cart,57011,33,250,291.118006489282,58.25408292002976,4409.057541983202,18143.482029783725,13.193099661747732,0.0076366365935990445,250,280,300,320,380,490,900,1200,2300,3700,4400
POST,/cart/checkout,18922,13,180,211.6504146346574,64.30870783515275,3382.2561658453196,6559.233114892718,4.37880114012367,0.0030083719914178056,180,200,220,230,280,360,720,1000,2300,3300,3400
GET,/product/0PUK6V6EV0,27082,7,130,166.8005909942122,59.67800016514957,4112.2971249278635,7736.619932058194,6.267133097813616,0.0016198926107634337,130,150,160,170,210,300,660,920,2000,3500,4100
GET,/product/1YMWWN1N4O,27359,12,130,165.66063294449745,61.257250141352415,3784.7839589230716,7756.941591432435,6.331234562553826,0.0027769587613087434,130,150,160,170,210,290,660,940,2000,3400,3800
GET,/product/2ZYFJ3GM2N,27405,6,130,166.89082669969113,62.053874833509326,3372.7424170356244,7755.597555190659,6.341879571138843,0.0013884793806543717,130,150,160,170,220,300,680,940,1900,3200,3400
GET,/product/66VCHSJNUP,27721,13,130,165.74550727298984,59.93879190646112,3587.9838329274207,7720.709895025432,6.415006151853307,0.0030083719914178056,130,150,160,170,210,290,630,920,2100,3100,3600
GET,/product/6E92ZMYYFZ,27559,9,130,167.49277198372914,59.76420803926885,3359.675749903545,7710.8663594470045,6.377517208575639,0.0020827190709815577,130,150,160,170,220,300,690,950,2000,3200,3400
GET,/product/9SIQT8TOJO,27440,11,130,165.33785852549818,60.62270817346871,3609.936333959922,7762.011479591837,6.3499790341926605,0.0025455455311996816,130,150,160,170,210,290,660,920,2000,3400,3600
GET,/product/L9ECAV7KIM,27209,8,130,166.68210881544172,62.576083932071924,3825.4819998983294,7729.726046528722,6.296522578037467,0.0018513058408724957,130,150,160,170,210,290,690,950,2000,3200,3800
GET,/product/LS4PSXUNUM,27600,8,130,164.91567185804067,58.16516699269414,3451.567707816139,7728.213405797102,6.3870051510101105,0.0018513058408724957,130,150,160,170,210,290,640,910,2100,3100,3500
GET,/product/OLJCESPC7Z,27373,3,130,166.7211116208225,79.19291616417468,3645.952583057806,7762.072735907646,6.334474347775354,0.0006942396903271859,130,150,160,170,210,300,690,940,1900,2900,3600
POST,/setCurrency,19041,8,210,240.01958711403395,62.49695899896324,2934.8098339978606,10282.018538942282,4.406339314506649,0.0018513058408724957,210,220,240,250,300,380,670,920,1900,2900,2900
,Aggregated,419285,166,150,196.55072683055477,57.97858303412795,4409.057541983202,10204.911477873045,97.02809618627805,0.038414596198104285,150,190,210,230,290,370,710,970,2100,3300,4400
