Minute,Timestamp,Total Request Count,SelectedLatency_ms,CumulativeSLOViolationRate_percent,Method,DisplayName,Run,File
42,1788025463,242693,470.0,4.749999999999998,queue-CDT120,Queue-CDT120,1,queue-CDT120-1_stats_history.csv
43,1788025523,252056,480.0,4.833333333333334,queue-CDT120,Queue-CDT120,1,queue-CDT120-1_stats_history.csv
44,1788025583,260952,470.0,4.756756756756763,queue-CDT120,Queue-CDT120,1,queue-CDT120-1_stats_history.csv
45,1788025643,268311,470.0,4.756756756756763,queue-CDT120,Queue-CDT120,1,queue-CDT120-1_stats_history.csv
46,1788025703,274364,470.0,4.749999999999998,queue-CDT120,Queue-CDT120,1,queue-CDT120-1_stats_history.csv
47,1788025763,279462,470.0,4.749999999999998,queue-CDT120,Queue-CDT120,1,queue-CDT120-1_stats_history.csv
48,1788025823,283656,470.0,4.749999999999998,queue-CDT120,Queue-CDT120,1,queue-CDT120-1_stats_history.csv
49,1788025883,288857,480.0,4.837837837837844,queue-CDT120,Queue-CDT120,1,queue-CDT120-1_stats_history.csv
50,1788025943,295268,480.0,4.837837837837844,queue-CDT120,Queue-CDT120,1,queue-CDT120-1_stats_history.csv
51,1788026003,303517,480.0,4.837837837837844,queue-CDT120,Queue-CDT120,1,queue-CDT120-1_stats_history.csv
52,1788026063,311305,480.0,4.837837837837844,queue-CDT120,Queue-CDT120,1,queue-CDT120-1_stats_history.csv
53,1788026123,318586,480.0,4.837837837837844,queue-CDT120,Queue-CDT120,1,queue-CDT120-1_stats_history.csv
54,1788026183,323781,470.0,4.756756756756763,queue-CDT120,Queue-CDT120,1,queue-CDT120-1_stats_history.csv
55,1788026243,328220,470.0,4.756756756756763,queue-CDT120,Queue-CDT120,1,queue-CDT120-1_stats_history.csv
56,1788026303,331743,480.0,4.837837837837844,queue-CDT120,Queue-CDT120,1,queue-CDT120-1_stats_history.csv
57,1788026363,335455,480.0,4.837837837837844,queue-CDT120,Queue-CDT120,1,queue-CDT120-1_stats_history.csv
58,1788026423,340086,480.0,4.837837837837844,queue-CDT120,Queue-CDT120,1,queue-CDT120-1_stats_history.csv
59,1788026483,346104,480.0,4.837837837837844,queue-CDT120,Queue-CDT120,1,queue-CDT120-1_stats_history.csv
60,1788026543,353054,480.0,4.837837837837844,queue-CDT120,Queue-CDT120,1,queue-CDT120-1_stats_history.csv
61,1788026603,359639,480.0,4.833333333333334,queue-CDT120,Queue-CDT120,1,queue-CDT120-1_stats_history.csv
62,1788026663,365620,480.0,4.833333333333334,queue-CDT120,Queue-CDT120,1,queue-CDT120-1_stats_history.csv
63,1788026723,370243,480.0,4.833333333333334,queue-CDT120,Queue-CDT120,1,queue-CDT120-1_stats_history.csv
64,1788026783,374385,480.0,4.833333333333334,queue-CDT120,Queue-CDT120,1,queue-CDT120-1_stats_history.csv
65,1788026843,378001,480.0,4.833333333333334,queue-CDT120,Queue-CDT120,1,queue-CDT120-1_stats_history.csv
66,1788026903,382622,480.0,4.833333333333334,queue-CDT120,Queue-CDT120,1,queue-CDT120-1_stats_history.csv
67,1788026963,388533,480.0,4.833333333333334,queue-CDT120,Queue-CDT120,1,queue-CDT120-1_stats_history.csv
68,1788027023,395798,480.0,4.833333333333334,queue-CDT120,Queue-CDT120,1,queue-CDT120-1_stats_history.csv
69,1788027083,404093,470.0,4.749999999999998,queue-CDT120,Queue-CDT120,1,queue-CDT120-1_stats_history.csv
70,1788027143,412281,470.0,4.749999999999998,queue-CDT120,Queue-CDT120,1,queue-CDT120-1_stats_history.csv
71,1788027203,418604,470.0,4.749999999999998,queue-CDT120,Queue-CDT120,1,queue-CDT120-1_stats_history.csv
0,1788031852,243,390.0,2.8000000000000025,queue-CDT120,Queue-CDT120,2,queue-CDT120-2_stats_history.csv
1,1788031912,485,300.0,1.6666666666666718,queue-CDT120,Queue-CDT120,2,queue-CDT120-2_stats_history.csv
2,1788031972,1077,360.0,2.6666666666666727,queue-CDT120,Queue-CDT120,2,queue-CDT120-2_stats_history.csv
3,1788032032,2119,500.0,5.000000000000004,queue-CDT120,Queue-CDT120,2,queue-CDT120-2_stats_history.csv
4,1788032092,3749,480.0,4.739130434782613,queue-CDT120,Queue-CDT120,2,queue-CDT120-2_stats_history.csv
5,1788032152,5888,560.0,6.764705882352939,queue-CDT120,Queue-CDT120,2,queue-CDT120-2_stats_history.csv
6,1788032212,8613,490.0,4.9142857142857155,queue-CDT120,Queue-CDT120,2,queue-CDT120-2_stats_history.csv
7,1788032272,11951,440.0,4.333333333333334,queue-CDT120,Queue-CDT120,2,queue-CDT120-2_stats_history.csv
8,1788032332,15792,410.0,3.961538461538461,queue-CDT120,Queue-CDT120,2,queue-CDT120-2_stats_history.csv
9,1788032392,20147,400.0,3.8461538461538547,queue-CDT120,Queue-CDT120,2,queue-CDT120-2_stats_history.csv
10,1788032452,25086,380.0,3.6153846153846203,queue-CDT120,Queue-CDT120,2,queue-CDT120-2_stats_history.csv
11,1788032512,30596,350.0,3.125,queue-CDT120,Queue-CDT120,2,queue-CDT120-2_stats_history.csv
12,1788032572,36810,350.0,3.125,queue-CDT120,Queue-CDT120,2,queue-CDT120-2_stats_history.csv
13,1788032632,41912,340.0,3.0000000000000027,queue-CDT120,Queue-CDT120,2,queue-CDT120-2_stats_history.csv
14,1788032692,46734,330.0,2.782608695652178,queue-CDT120,Queue-CDT120,2,queue-CDT120-2_stats_history.csv
15,1788032752,52523,330.0,2.681818181818185,queue-CDT120,Queue-CDT120,2,queue-CDT120-2_stats_history.csv
16,1788032812,60390,330.0,2.571428571428569,queue-CDT120,Queue-CDT120,2,queue-CDT120-2_stats_history.csv
17,1788032872,69932,350.0,2.857142857142858,queue-CDT120,Queue-CDT120,2,queue-CDT120-2_stats_history.csv
18,1788032932,79378,350.0,3.04347826086957,queue-CDT120,Queue-CDT120,2,queue-CDT120-2_stats_history.csv
19,1788032992,87889,350.0,2.954545454545454,queue-CDT120,Queue-CDT120,2,queue-CDT120-2_stats_history.csv
20,1788033052,94884,340.0,2.9130434782608683,queue-CDT120,Queue-CDT120,2,queue-CDT120-2_stats_history.csv
21,1788033112,100862,340.0,2.9130434782608683,queue-CDT120,Queue-CDT120,2,queue-CDT120-2_stats_history.csv
22,1788033172,105368,350.0,3.125,queue-CDT120,Queue-CDT120,2,queue-CDT120-2_stats_history.csv
23,1788033232,110407,390.0,3.8214285714285756,queue-CDT120,Queue-CDT120,2,queue-CDT120-2_stats_history.csv
24,1788033292,116740,380.0,3.7142857142857144,queue-CDT120,Queue-CDT120,2,queue-CDT120-2_stats_history.csv
25,1788033352,125519,390.0,3.8214285714285756,queue-CDT120,Queue-CDT120,2,queue-CDT120-2_stats_history.csv
26,1788033412,134724,380.0,3.7142857142857144,queue-CDT120,Queue-CDT120,2,queue-CDT120-2_stats_history.csv
27,1788033472,143771,380.0,3.7142857142857144,queue-CDT120,Queue-CDT120,2,queue-CDT120-2_stats_history.csv
28,1788033532,151110,380.0,3.7142857142857144,queue-CDT120,Queue-CDT120,2,queue-CDT120-2_stats_history.csv
29,1788033592,157685,380.0,3.6666666666666736,queue-CDT120,Queue-CDT120,2,queue-CDT120-2_stats_history.csv
30,1788033652,162914,370.0,3.5555555555555562,queue-CDT120,Queue-CDT120,2,queue-CDT120-2_stats_history.csv
31,1788033712,167135,380.0,3.7142857142857144,queue-CDT120,Queue-CDT120,2,queue-CDT120-2_stats_history.csv
32,1788033772,172448,410.0,4.129032258064525,queue-CDT120,Queue-CDT120,2,queue-CDT120-2_stats_history.csv
33,1788033832,179724,420.0,4.225806451612913,queue-CDT120,Queue-CDT120,2,queue-CDT120-2_stats_history.csv
34,1788033892,189310,420.0,4.225806451612913,queue-CDT120,Queue-CDT120,2,queue-CDT120-2_stats_history.csv
35,1788033952,198509,420.0,4.249999999999998,queue-CDT120,Queue-CDT120,2,queue-CDT120-2_stats_history.csv
36,1788034012,207032,420.0,4.249999999999998,queue-CDT120,Queue-CDT120,2,queue-CDT120-2_stats_history.csv
37,1788034072,213741,420.0,4.225806451612913,queue-CDT120,Queue-CDT120,2,queue-CDT120-2_stats_history.csv
38,1788034132,219743,410.0,4.156250000000005,queue-CDT120,Queue-CDT120,2,queue-CDT120-2_stats_history.csv
39,1788034192,224340,410.0,4.129032258064525,queue-CDT120,Queue-CDT120,2,queue-CDT120-2_stats_history.csv
40,1788034252,229432,410.0,4.129032258064525,queue-CDT120,Queue-CDT120,2,queue-CDT120-2_stats_history.csv
41,1788034312,235414,410.0,4.129032258064525,queue-CDT120,Queue-CDT120,2,queue-CDT120-2_stats_history.csv
42,1788034372,243804,420.0,4.249999999999998,queue-CDT120,Queue-CDT120,2,queue-CDT120-2_stats_history.csv
43,1788034432,252939,420.0,4.249999999999998,queue-CDT120,Queue-CDT120,2,queue-CDT120-2_stats_history.csv
44,1788034492,261858,420.0,4.249999999999998,queue-CDT120,Queue-CDT120,2,queue-CDT120-2_stats_history.csv
45,1788034552,269092,430.0,4.343750000000002,queue-CDT120,Queue-CDT120,2,queue-CDT120-2_stats_history.csv
46,1788034612,275284,420.0,4.249999999999998,queue-CDT120,Queue-CDT120,2,queue-CDT120-2_stats_history.csv
47,1788034672,280260,420.0,4.249999999999998,queue-CDT120,Queue-CDT120,2,queue-CDT120-2_stats_history.csv
48,1788034732,284133,440.0,4.470588235294127,queue-CDT120,Queue-CDT120,2,queue-CDT120-2_stats_history.csv
49,1788034792,289100,450.0,4.571428571428571,queue-CDT120,Queue-CDT120,2,queue-CDT120-2_stats_history.csv
50,1788034852,295511,450.0,4.558823529411771,queue-CDT120,Queue-CDT120,2,queue-CDT120-2_stats_history.csv
51,1788034912,303769,450.0,4.571428571428571,queue-CDT120,Queue-CDT120,2,queue-CDT120-2_stats_history.csv
52,1788034972,311734,450.0,4.558823529411771,queue-CDT120,Queue-CDT120,2,queue-CDT120-2_stats_history.csv
53,1788035032,318768,450.0,4.558823529411771,queue-CDT120,Queue-CDT120,2,queue-CDT120-2_stats_history.csv
54,1788035092,324084,450.0,4.558823529411771,queue-CDT120,Queue-CDT120,2,queue-CDT120-2_stats_history.csv
55,1788035152,328326,450.0,4.571428571428571,queue-CDT120,Queue-CDT120,2,queue-CDT120-2_stats_history.csv
56,1788035212,331879,460.0,4.647058823529415,queue-CDT120,Queue-CDT120,2,queue-CDT120-2_stats_history.csv
57,1788035272,335533,460.0,4.647058823529415,queue-CDT120,Queue-CDT120,2,queue-CDT120-2_stats_history.csv
58,1788035332,340244,460.0,4.65714285714286,queue-CDT120,Queue-CDT120,2,queue-CDT120-2_stats_history.csv
59,1788035392,346141,460.0,4.65714285714286,queue-CDT120,Queue-CDT120,2,queue-CDT120-2_stats_history.csv
60,1788035452,353225,460.0,4.65714285714286,queue-CDT120,Queue-CDT120,2,queue-CDT120-2_stats_history.csv
61,1788035512,359998,460.0,4.65714285714286,queue-CDT120,Queue-CDT120,2,queue-CDT120-2_stats_history.csv
62,1788035572,365934,460.0,4.65714285714286,queue-CDT120,Queue-CDT120,2,queue-CDT120-2_stats_history.csv
63,1788035632,370757,450.0,4.571428571428571,queue-CDT120,Queue-CDT120,2,queue-CDT120-2_stats_history.csv
64,1788035692,374801,460.0,4.65714285714286,queue-CDT120,Queue-CDT120,2,queue-CDT120-2_stats_history.csv
65,1788035752,378422,460.0,4.65714285714286,queue-CDT120,Queue-CDT120,2,queue-CDT120-2_stats_history.csv
66,1788035812,382900,470.0,4.73529411764706,queue-CDT120,Queue-CDT120,2,queue-CDT120-2_stats_history.csv
67,1788035872,388783,470.0,4.73529411764706,queue-CDT120,Queue-CDT120,2,queue-CDT120-2_stats_history.csv
68,1788035932,395950,460.0,4.65714285714286,queue-CDT120,Queue-CDT120,2,queue-CDT120-2_stats_history.csv
69,1788035992,404389,460.0,4.65714285714286,queue-CDT120,Queue-CDT120,2,queue-CDT120-2_stats_history.csv
70,1788036052,412404,460.0,4.647058823529415,queue-CDT120,Queue-CDT120,2,queue-CDT120-2_stats_history.csv
71,1788036112,418840,460.0,4.647058823529415,queue-CDT120,Queue-CDT120,2,queue-CDT120-2_stats_history.csv
0,1788040758,230,570.0,6.25,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
1,1788040818,463,300.0,3.0645161290322576,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
2,1788040878,1024,360.0,3.384615384615386,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
3,1788040938,2076,620.0,7.857142857142863,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
4,1788040998,3723,570.0,6.75,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
5,1788041058,5935,490.0,4.9032258064516165,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
6,1788041118,8647,460.0,4.666666666666675,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
7,1788041178,11903,410.0,4.0357142857142865,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
8,1788041238,15717,370.0,3.5555555555555562,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
9,1788041298,20068,350.0,3.200000000000003,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
10,1788041358,25103,340.0,2.9130434782608683,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
11,1788041418,30583,330.0,2.782608695652178,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
12,1788041478,36797,320.0,2.157894736842103,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
13,1788041538,41819,320.0,2.300000000000002,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
14,1788041598,46695,310.0,2.0000000000000018,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
15,1788041658,52559,310.0,2.0000000000000018,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
16,1788041718,60292,320.0,2.4285714285714355,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
17,1788041778,69792,340.0,2.9130434782608683,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
18,1788041838,79466,350.0,2.954545454545454,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
19,1788041898,87936,350.0,2.954545454545454,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
20,1788041958,94831,340.0,2.8181818181818197,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
21,1788042018,100868,340.0,2.9130434782608683,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
22,1788042078,105212,350.0,2.954545454545454,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
23,1788042138,110067,410.0,4.100000000000003,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
24,1788042198,116167,430.0,4.300000000000004,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
25,1788042258,124891,420.0,4.172413793103447,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
26,1788042318,134437,410.0,4.068965517241385,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
27,1788042378,143427,400.0,3.9655172413793127,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
28,1788042438,150824,400.0,3.928571428571437,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
29,1788042498,157224,400.0,3.928571428571437,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
30,1788042558,162389,390.0,3.86206896551724,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
31,1788042618,166704,400.0,3.928571428571437,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
32,1788042678,172289,400.0,4.0000000000000036,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
33,1788042738,179530,410.0,4.129032258064525,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
34,1788042798,189037,410.0,4.100000000000003,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
35,1788042858,198523,410.0,4.100000000000003,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
36,1788042918,206727,410.0,4.100000000000003,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
37,1788042978,213415,410.0,4.100000000000003,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
38,1788043038,219533,400.0,4.0000000000000036,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
39,1788043098,224001,400.0,4.0000000000000036,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
40,1788043158,228782,430.0,4.343750000000002,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
41,1788043218,234620,440.0,4.437500000000005,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
42,1788043278,242878,440.0,4.437500000000005,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
43,1788043338,252262,440.0,4.437500000000005,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
44,1788043398,261099,430.0,4.343750000000002,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
45,1788043458,268373,430.0,4.343750000000002,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
46,1788043518,274411,430.0,4.343750000000002,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
47,1788043578,279468,430.0,4.343750000000002,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
48,1788043638,283776,420.0,4.2727272727272725,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
49,1788043698,288960,430.0,4.343750000000002,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
50,1788043758,295345,430.0,4.3636363636363695,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
51,1788043818,303480,440.0,4.454545454545455,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
52,1788043878,311336,430.0,4.3636363636363695,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
53,1788043938,318559,430.0,4.343750000000002,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
54,1788043998,323900,430.0,4.343750000000002,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
55,1788044058,328192,430.0,4.3636363636363695,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
56,1788044118,331753,440.0,4.437500000000005,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
57,1788044178,335451,440.0,4.437500000000005,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
58,1788044238,340266,440.0,4.437500000000005,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
59,1788044298,346146,440.0,4.437500000000005,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
60,1788044358,353177,440.0,4.437500000000005,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
61,1788044418,359896,430.0,4.3636363636363695,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
62,1788044478,365831,430.0,4.343750000000002,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
63,1788044538,370494,430.0,4.343750000000002,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
64,1788044598,374670,440.0,4.437500000000005,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
65,1788044658,378177,440.0,4.437500000000005,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
66,1788044718,382724,440.0,4.454545454545455,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
67,1788044778,388437,450.0,4.545454545454552,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
68,1788044838,395844,450.0,4.545454545454552,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
69,1788044898,404287,440.0,4.454545454545455,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
70,1788044958,412251,440.0,4.454545454545455,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
71,1788045018,418623,440.0,4.454545454545455,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
0,1788049664,235,380.0,3.9090909090909176,queue-CDT120,Queue-CDT120,4,queue-CDT120-4_stats_history.csv
1,1788049724,462,270.0,3.3953488372093,queue-CDT120,Queue-CDT120,4,queue-CDT120-4_stats_history.csv
2,1788049784,1017,330.0,3.4062499999999996,queue-CDT120,Queue-CDT120,4,queue-CDT120-4_stats_history.csv
3,1788049844,2116,480.0,4.7272727272727355,queue-CDT120,Queue-CDT120,4,queue-CDT120-4_stats_history.csv
4,1788049904,3713,490.0,4.880000000000006,queue-CDT120,Queue-CDT120,4,queue-CDT120-4_stats_history.csv
5,1788049964,5911,460.0,4.612903225806453,queue-CDT120,Queue-CDT120,4,queue-CDT120-4_stats_history.csv
6,1788050024,8718,400.0,3.6363636363636376,queue-CDT120,Queue-CDT120,4,queue-CDT120-4_stats_history.csv
7,1788050084,12047,350.0,2.750000000000008,queue-CDT120,Queue-CDT120,4,queue-CDT120-4_stats_history.csv
8,1788050144,15910,330.0,2.0000000000000018,queue-CDT120,Queue-CDT120,4,queue-CDT120-4_stats_history.csv
9,1788050204,20362,320.0,1.764705882352946,queue-CDT120,Queue-CDT120,4,queue-CDT120-4_stats_history.csv
10,1788050264,25192,320.0,2.0000000000000018,queue-CDT120,Queue-CDT120,4,queue-CDT120-4_stats_history.csv
11,1788050324,30845,310.0,1.8000000000000016,queue-CDT120,Queue-CDT120,4,queue-CDT120-4_stats_history.csv
12,1788050384,37116,310.0,2.0000000000000018,queue-CDT120,Queue-CDT120,4,queue-CDT120-4_stats_history.csv
13,1788050444,42242,310.0,2.1500000000000075,queue-CDT120,Queue-CDT120,4,queue-CDT120-4_stats_history.csv
14,1788050504,47059,310.0,2.0000000000000018,queue-CDT120,Queue-CDT120,4,queue-CDT120-4_stats_history.csv
15,1788050564,52889,300.0,1.904761904761909,queue-CDT120,Queue-CDT120,4,queue-CDT120-4_stats_history.csv
16,1788050624,60779,300.0,1.9130434782608674,queue-CDT120,Queue-CDT120,4,queue-CDT120-4_stats_history.csv
17,1788050684,70216,320.0,2.300000000000002,queue-CDT120,Queue-CDT120,4,queue-CDT120-4_stats_history.csv
