Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,20701,2,140,191.59101140947217,78.18766706623137,5182.016500039026,10279.15081397034,4.790616284363605,0.00046283911737245593,140,160,190,210,300,420,730,940,1800,4400,5200
GET,/cart,57076,8,190,209.96542529805544,59.092000126838684,8508.108166977763,14043.419002733197,13.208502731575146,0.0018513564694898237,190,210,220,240,280,370,660,930,1800,3100,8500
POST,/cart,56942,16,260,292.2236680349277,60.60666684061289,8953.824166906998,18152.175564609603,13.177492510711193,0.0037027129389796474,260,280,300,310,380,490,900,1200,2400,3500,9000
POST,/cart/checkout,18916,15,170,208.25601504783984,60.06291601806879,3423.9313749130815,6559.259092831466,4.377532372108688,0.0034712933802934194,170,200,210,230,270,340,690,1000,2000,3300,3400
GET,/product/0PUK6V6EV0,27637,7,130,163.6297363870973,60.6583331245929,3236.6365420166403,7736.70586532547,6.395742343411282,0.0016199369108035957,130,140,160,170,210,290,640,890,1700,3000,3200
GET,/product/1YMWWN1N4O,27447,8,130,163.95832564152164,60.290625086054206,8766.326374839991,7758.366160236092,6.351772627260899,0.0018513564694898237,130,140,160,170,210,290,630,920,1800,3300,8800
GET,/product/2ZYFJ3GM2N,27624,3,130,164.4449658150466,66.79604086093605,3506.1977920122445,7756.020779032725,6.392733889148361,0.0006942586760586839,130,150,160,170,210,300,640,910,1900,3300,3500
GET,/product/66VCHSJNUP,27409,4,130,162.15316376660837,62.21845815889537,3449.04916617088,7722.363384289832,6.342978684030822,0.0009256782347449119,130,140,160,170,210,290,620,910,1700,3100,3400
GET,/product/6E92ZMYYFZ,27432,4,130,165.48947666832106,60.18087500706315,8758.704999927431,7712.099445902595,6.348301333880605,0.0009256782347449119,130,140,160,170,210,300,670,920,1900,8600,8800
GET,/product/9SIQT8TOJO,27365,0,130,164.10127410042514,81.49004098959267,2986.560790799558,7764.263475242097,6.332796223448628,0.0,130,140,160,170,220,290,640,910,1900,2800,3000
GET,/product/L9ECAV7KIM,27409,3,130,163.67443649792054,67.14275013655424,8907.165999989957,7730.58440658178,6.342978684030822,0.0006942586760586839,130,140,160,170,210,290,630,920,1800,2900,8900
GET,/product/LS4PSXUNUM,27534,3,130,161.74135991448136,56.39920895919204,8957.92983402498,7729.410111135324,6.371906128866601,0.0006942586760586839,130,140,160,170,210,280,590,860,1700,8600,9000
GET,/product/OLJCESPC7Z,27587,3,130,162.73145658941826,65.24845818057656,3232.5021671131253,7761.482546126799,6.384171365476971,0.0006942586760586839,130,140,160,170,210,290,620,930,1600,2600,3200
POST,/setCurrency,18953,3,200,235.01173339636287,61.70312501490116,8917.065665824339,10285.331451485254,4.3860948957800785,0.0006942586760586839,200,220,230,250,290,380,690,920,1800,3000,8900
,Aggregated,420032,79,150,193.9187824183145,56.39920895919204,8957.92983402498,10195.640465488344,97.2036200740937,0.01828214513621201,150,190,210,230,290,370,680,960,2000,3200,9000
