Autoscaler,DisplayName,Run,File,CPUCost_USD,MemoryCost_USD,TotalCost_USD
queue,QUEUE,1,queue-1.csv,0.23799504285714285,0.02095909912109375,0.25895414197823663
queue,QUEUE,2,queue-2.csv,0.24277991428571427,0.021323355189732145,0.2641032694754464
hpa80,HPA80,1,hpa80-1.csv,0.28020282222222226,0.02598431369357639,0.3061871359157986
hpa80,HPA80,2,hpa80-2.csv,0.28629442222222223,0.026378699951171876,0.3126731221733941
das,DAS,1,das-1.csv,0.3014708266666667,0.027950126383463544,0.3294209530501302
das,DAS,2,das-2.csv,0.29819370476190477,0.0274133053734189,0.32560701013532367
