Autoscaler,Minute,MeanReplicas,StdReplicas,MinReplicas,MaxReplicas,Runs
hpa80,32,26.0,1.4142135623730951,25.0,27.0,2
hpa80,33,26.0,1.4142135623730951,25.0,27.0,2
hpa80,34,26.0,1.4142135623730951,25.0,27.0,2
hpa80,35,26.0,1.4142135623730951,25.0,27.0,2
hpa80,36,26.0,1.4142135623730951,25.0,27.0,2
hpa80,37,26.333333333333336,0.9428090415820612,25.666666666666668,27.0,2
hpa80,38,26.5,0.7071067811865476,26.0,27.0,2
hpa80,39,27.15972222222222,0.40265802817567176,26.875,27.444444444444443,2
hpa80,40,27.5625,0.795495128834866,27.0,28.125,2
hpa80,41,28.0,1.4142135623730951,27.0,29.0,2
hpa80,42,28.0,1.4142135623730951,27.0,29.0,2
hpa80,43,28.0,1.4142135623730951,27.0,29.0,2
hpa80,44,28.25,1.0606601717798212,27.5,29.0,2
hpa80,45,29.0,0.0,29.0,29.0,2
hpa80,46,29.0,0.0,29.0,29.0,2
hpa80,47,29.0,0.0,29.0,29.0,2
hpa80,48,29.1875,0.2651650429449553,29.0,29.375,2
hpa80,49,29.6875,0.4419417382415922,29.375,30.0,2
hpa80,50,30.5,0.1767766952966369,30.375,30.625,2
hpa80,51,32.3125,1.8561553006146871,31.0,33.625,2
hpa80,52,33.125,1.2374368670764582,32.25,34.0,2
hpa80,53,33.5,0.7071067811865476,33.0,34.0,2
hpa80,54,33.5,0.7071067811865476,33.0,34.0,2
hpa80,55,33.5,0.7071067811865476,33.0,34.0,2
hpa80,56,33.5,0.7071067811865476,33.0,34.0,2
hpa80,57,33.5,0.7071067811865476,33.0,34.0,2
hpa80,58,33.5,0.7071067811865476,33.0,34.0,2
hpa80,59,33.5,0.7071067811865476,33.0,34.0,2
hpa80,60,33.5,0.7071067811865476,33.0,34.0,2
hpa80,61,32.958333333333336,1.0017346066809456,32.25,33.66666666666667,2
hpa80,62,32.0,0.0,32.0,32.0,2
hpa80,63,31.5,0.7071067811865476,31.0,32.0,2
hpa80,64,31.1875,0.2651650429449553,31.0,31.375,2
hpa80,65,31.0,0.0,31.0,31.0,2
hpa80,66,30.61111111111111,0.5499719409228708,30.22222222222222,31.0,2
hpa80,67,29.61111111111111,0.5499719409228708,29.22222222222222,30.0,2
hpa80,68,27.72222222222222,1.021376461713901,27.0,28.444444444444443,2
hpa80,69,26.375,0.0,26.375,26.375,2
hpa80,70,26.0,0.0,26.0,26.0,2
hpa80,71,24.88888888888889,0.15713484026367666,24.77777777777778,25.0,2
das,0,11.0,0.0,11.0,11.0,2
das,1,11.0,0.0,11.0,11.0,2
das,2,11.0,0.0,11.0,11.0,2
das,3,11.0,0.0,11.0,11.0,2
das,4,11.0,0.0,11.0,11.0,2
das,5,11.0,0.0,11.0,11.0,2
das,6,11.0,0.0,11.0,11.0,2
das,7,11.0,0.0,11.0,11.0,2
das,8,11.1875,0.2651650429449553,11.0,11.375,2
das,9,12.642857142857142,0.5050762722761042,12.285714285714286,13.0,2
das,10,15.875,0.1767766952966369,15.75,16.0,2
das,11,18.642857142857142,0.5050762722761061,18.285714285714285,19.0,2
das,12,19.8125,0.6187184335382291,19.375,20.25,2
das,13,20.5,0.7071067811865476,20.0,21.0,2
das,14,19.982142857142858,1.0354063581660167,19.25,20.714285714285715,2
das,15,19.5,0.7071067811865476,19.0,20.0,2
das,16,19.9375,0.08838834764831845,19.875,20.0,2
das,17,20.0,0.0,20.0,20.0,2
das,18,20.285714285714285,0.4040610178208829,20.0,20.57142857142857,2
das,19,21.57142857142857,1.4142135623730951,20.57142857142857,22.57142857142857,2
das,20,24.1875,1.5026019100214134,23.125,25.25,2
das,21,25.916666666666664,0.11785113019776002,25.833333333333332,26.0,2
das,22,26.0,0.0,26.0,26.0,2
das,23,26.0,0.0,26.0,26.0,2
das,24,26.0,0.0,26.0,26.0,2
das,25,26.0,0.0,26.0,26.0,2
das,26,26.375,0.5303300858899106,26.0,26.75,2
das,27,26.5,0.7071067811865476,26.0,27.0,2
das,28,26.5625,0.6187184335382291,26.125,27.0,2
das,29,27.142857142857142,0.20203050891044144,27.0,27.285714285714285,2
das,30,27.5,0.7071067811865476,27.0,28.0,2
das,31,27.583333333333336,0.5892556509887875,27.166666666666668,28.0,2
das,32,28.0,0.0,28.0,28.0,2
das,33,28.0,0.0,28.0,28.0,2
das,34,28.0,0.0,28.0,28.0,2
das,35,28.0,0.0,28.0,28.0,2
das,36,28.0,0.0,28.0,28.0,2
das,37,28.07142857142857,0.10101525445521946,28.0,28.142857142857142,2
das,38,28.5625,0.6187184335382291,28.125,29.0,2
das,39,29.0,0.0,29.0,29.0,2
das,40,30.214285714285715,0.909137290096989,29.571428571428573,30.857142857142858,2
das,41,31.5,2.1213203435596424,30.0,33.0,2
das,42,32.42857142857143,0.8081220356417695,31.857142857142858,33.0,2
das,43,33.0,0.0,33.0,33.0,2
das,44,33.0,0.0,33.0,33.0,2
das,45,33.0,0.0,33.0,33.0,2
das,46,33.0,0.0,33.0,33.0,2
das,47,33.0,0.0,33.0,33.0,2
das,48,33.0,0.0,33.0,33.0,2
das,49,33.0,0.0,33.0,33.0,2
das,50,33.416666666666664,0.5892556509887863,33.0,33.83333333333333,2
das,51,33.75,1.0606601717798212,33.0,34.5,2
das,52,34.5,1.1111677990074305,33.714285714285715,35.285714285714285,2
das,53,35.16666666666667,1.1785113019775801,34.333333333333336,36.0,2
das,54,35.9,1.2727922061357835,35.0,36.8,2
das,55,36.0,1.4142135623730951,35.0,37.0,2
das,56,36.0,1.4142135623730951,35.0,37.0,2
das,57,36.0,1.4142135623730951,35.0,37.0,2
das,58,36.0,1.4142135623730951,35.0,37.0,2
das,59,36.0,1.4142135623730951,35.0,37.0,2
das,60,36.0,1.4142135623730951,35.0,37.0,2
das,61,34.541666666666664,1.119585736878697,33.75,35.33333333333333,2
das,62,34.0,1.4142135623730951,33.0,35.0,2
das,63,34.0,1.4142135623730951,33.0,35.0,2
das,64,33.714285714285715,1.0101525445522122,33.0,34.42857142857143,2
das,65,31.6875,1.3258252147247767,30.75,32.625,2
das,66,30.92857142857143,1.5152288168283143,29.857142857142858,32.0,2
das,67,30.0625,1.6793786053180504,28.875,31.25,2
das,68,27.375,0.5303300858899106,27.0,27.75,2
das,69,25.0,1.4142135623730951,24.0,26.0,2
das,70,23.3125,0.2651650429449553,23.125,23.5,2
das,71,19.07142857142857,1.3131983079178755,18.142857142857142,20.0,2
