Timestamp,Service,HTTP_RPM,HTTP_LAT,gRPC_RPM,gRPC_LAT,CPU_ms,MEM_MiB,Pods
2026-03-30 13:10:13,bookinfo-gateway-istio,0.0,0.0,0.0,0.0,4,84,1
2026-03-30 13:10:13,details-v1,0.0,0.0,0.0,0.0,0,34,1
2026-03-30 13:10:14,productpage-v1,0.0,0.0,0.0,0.0,2,318,1
2026-03-30 13:10:15,ratings-v1,0.0,0.0,0.0,0.0,1,23,1
2026-03-30 13:10:16,reviews-v1,0.0,0.0,0.0,0.0,1,96,1
2026-03-30 13:10:16,reviews-v2,0.0,0.0,0.0,0.0,2,105,1
2026-03-30 13:10:17,reviews-v3,0.0,0.0,0.0,0.0,1,103,1
2026-03-30 13:10:18,waypoint,0.0,0.0,0.0,0.0,4,115,1
2026-03-30 13:10:23,bookinfo-gateway-istio,0.0,0.0,0.0,0.0,3,84,1
2026-03-30 13:10:24,details-v1,0.0,0.0,0.0,0.0,0,34,1
2026-03-30 13:10:25,productpage-v1,0.0,0.0,0.0,0.0,2,318,1
2026-03-30 13:10:25,ratings-v1,0.0,0.0,0.0,0.0,1,23,1
2026-03-30 13:10:26,reviews-v1,0.0,0.0,0.0,0.0,1,96,1
2026-03-30 13:10:27,reviews-v2,0.0,0.0,0.0,0.0,2,105,1
2026-03-30 13:10:27,reviews-v3,0.0,0.0,0.0,0.0,1,103,1
2026-03-30 13:10:28,waypoint,0.0,0.0,0.0,0.0,4,115,1
2026-03-30 13:10:34,bookinfo-gateway-istio,0.0,0.0,0.0,0.0,3,84,1
2026-03-30 13:10:35,details-v1,0.0,0.0,0.0,0.0,0,34,1
2026-03-30 13:10:36,productpage-v1,0.0,0.0,0.0,0.0,2,318,1
2026-03-30 13:10:36,ratings-v1,0.0,0.0,0.0,0.0,1,23,1
2026-03-30 13:10:37,reviews-v1,41.1,7.1,0.0,0.0,1,96,1
2026-03-30 13:10:38,reviews-v2,31.4,31.6,0.0,0.0,2,105,1
2026-03-30 13:10:39,reviews-v3,33.1,35.8,0.0,0.0,1,103,1
2026-03-30 13:10:40,waypoint,0.0,0.0,0.0,0.0,5,115,1
2026-03-30 13:10:48,bookinfo-gateway-istio,0.0,0.0,0.0,0.0,12,84,1
2026-03-30 13:10:49,details-v1,868.0,11.6,0.0,0.0,42,34,1
2026-03-30 13:10:51,productpage-v1,1180.0,58.7,0.0,0.0,139,319,1
2026-03-30 13:10:53,ratings-v1,517.1,5.1,0.0,0.0,6,23,1
2026-03-30 13:10:54,reviews-v1,500.5,8.6,0.0,0.0,2,96,1
2026-03-30 13:10:55,reviews-v2,398.8,21.3,0.0,0.0,20,106,1
2026-03-30 13:10:57,reviews-v3,390.2,25.9,0.0,0.0,26,104,1
2026-03-30 13:10:59,waypoint,0.0,0.0,0.0,0.0,31,115,1
2026-03-30 13:11:06,bookinfo-gateway-istio,0.0,0.0,0.0,0.0,129,85,1
2026-03-30 13:11:07,details-v1,4746.9,49.5,0.0,0.0,178,36,1
2026-03-30 13:11:08,productpage-v1,3854.3,189.7,0.0,0.0,1031,322,1
2026-03-30 13:11:10,ratings-v1,2680.7,12.7,0.0,0.0,26,23,1
2026-03-30 13:11:11,reviews-v1,1200.1,18.0,0.0,0.0,15,97,1
2026-03-30 13:11:13,reviews-v2,894.5,41.7,0.0,0.0,64,107,1
2026-03-30 13:11:14,reviews-v3,902.5,43.0,0.0,0.0,61,104,1
2026-03-30 13:11:16,waypoint,0.0,0.0,0.0,0.0,287,115,1
2026-03-30 13:11:23,bookinfo-gateway-istio,0.0,0.0,0.0,0.0,175,85,1
2026-03-30 13:11:24,details-v1,7382.8,72.1,0.0,0.0,210,38,1
2026-03-30 13:11:26,productpage-v1,6647.2,326.4,0.0,0.0,1445,325,1
2026-03-30 13:11:27,ratings-v1,4262.5,17.6,0.0,0.0,31,23,1
2026-03-30 13:11:29,reviews-v1,1814.1,24.0,0.0,0.0,22,97,1
2026-03-30 13:11:30,reviews-v2,1410.7,53.7,0.0,0.0,66,107,1
2026-03-30 13:11:32,reviews-v3,1479.6,56.9,0.0,0.0,66,107,1
