Timestamp,Service,HTTP_RPM,HTTP_LAT,gRPC_RPM,gRPC_LAT,CPU_ms,MEM_MiB,Pods
2026-03-30 14:57:37,waypoint,0.0,0.0,0.0,0.0,211,131,1
2026-03-30 14:57:43,bookinfo-gateway-istio,0.0,0.0,0.0,0.0,125,98,1
2026-03-30 14:57:44,details-v1,11860.3,257.7,0.0,0.0,151,43,1
2026-03-30 14:57:45,productpage-v1,12297.7,423.6,0.0,0.0,1044,1412,5
2026-03-30 14:57:47,ratings-v1,6556.5,69.3,0.0,0.0,20,25,1
2026-03-30 14:57:48,reviews-v1,3305.7,80.2,0.0,0.0,16,93,1
2026-03-30 14:57:50,reviews-v2,2210.3,201.1,0.0,0.0,44,110,1
2026-03-30 14:57:51,reviews-v3,1905.7,250.1,0.0,0.0,27,111,1
2026-03-30 14:57:52,waypoint,0.0,0.0,0.0,0.0,208,131,1
2026-03-30 14:57:59,bookinfo-gateway-istio,0.0,0.0,0.0,0.0,134,98,1
2026-03-30 14:58:00,details-v1,12248.0,273.5,0.0,0.0,160,43,1
2026-03-30 14:58:02,productpage-v1,12661.1,396.5,0.0,0.0,1030,1413,5
2026-03-30 14:58:03,ratings-v1,6703.8,60.9,0.0,0.0,22,25,1
2026-03-30 14:58:04,reviews-v1,3327.3,70.0,0.0,0.0,15,93,1
2026-03-30 14:58:05,reviews-v2,2276.9,171.2,0.0,0.0,46,110,1
2026-03-30 14:58:07,reviews-v3,1934.0,218.4,0.0,0.0,36,110,1
2026-03-30 14:58:08,waypoint,0.0,0.0,0.0,0.0,227,131,1
2026-03-30 14:58:15,bookinfo-gateway-istio,0.0,0.0,0.0,0.0,125,95,1
2026-03-30 14:58:16,details-v1,12452.0,280.2,0.0,0.0,138,43,1
2026-03-30 14:58:17,productpage-v1,12594.3,395.9,0.0,0.0,1068,1415,5
2026-03-30 14:58:18,ratings-v1,6752.6,57.9,0.0,0.0,22,25,1
2026-03-30 14:58:19,reviews-v1,3316.0,67.6,0.0,0.0,15,93,1
2026-03-30 14:58:20,reviews-v2,2282.9,163.5,0.0,0.0,46,110,1
2026-03-30 14:58:21,reviews-v3,1934.9,207.3,0.0,0.0,32,110,1
2026-03-30 14:58:23,waypoint,0.0,0.0,0.0,0.0,214,131,1
2026-03-30 14:58:29,bookinfo-gateway-istio,0.0,0.0,0.0,0.0,131,95,1
2026-03-30 14:58:30,details-v1,12370.1,296.1,0.0,0.0,161,43,1
2026-03-30 14:58:32,productpage-v1,12649.7,397.1,0.0,0.0,1012,1415,5
2026-03-30 14:58:33,ratings-v1,6765.6,56.2,0.0,0.0,20,25,1
2026-03-30 14:58:34,reviews-v1,3290.2,65.8,0.0,0.0,16,93,1
2026-03-30 14:58:36,reviews-v2,2297.1,156.6,0.0,0.0,41,109,1
2026-03-30 14:58:37,reviews-v3,1951.4,202.6,0.0,0.0,28,110,1
2026-03-30 14:58:38,waypoint,0.0,0.0,0.0,0.0,230,132,1
2026-03-30 14:58:45,bookinfo-gateway-istio,0.0,0.0,0.0,0.0,133,95,1
2026-03-30 14:58:46,details-v1,12523.4,315.4,0.0,0.0,159,43,1
2026-03-30 14:58:47,productpage-v1,12691.4,386.1,0.0,0.0,1069,1416,5
2026-03-30 14:58:49,ratings-v1,6865.1,53.0,0.0,0.0,24,25,1
2026-03-30 14:58:50,reviews-v1,3324.0,62.7,0.0,0.0,16,93,1
2026-03-30 14:58:51,reviews-v2,2305.7,147.6,0.0,0.0,47,110,1
2026-03-30 14:58:52,reviews-v3,2016.5,186.9,0.0,0.0,42,111,1
2026-03-30 14:58:54,waypoint,0.0,0.0,0.0,0.0,221,125,1
