Timestamp,Service,HTTP_RPM,HTTP_LAT,gRPC_RPM,gRPC_LAT,CPU_ms,MEM_MiB,Pods
2026-03-30 15:05:39,bookinfo-gateway-istio,0.0,0.0,0.0,0.0,4,92,1
2026-03-30 15:05:39,details-v1,0.0,0.0,0.0,0.0,0,39,1
2026-03-30 15:05:40,productpage-v1,0.0,0.0,0.0,0.0,2,305,1
2026-03-30 15:05:40,ratings-v1,0.0,0.0,0.0,0.0,0,25,1
2026-03-30 15:05:41,reviews-v1,0.0,0.0,0.0,0.0,1,93,1
2026-03-30 15:05:41,reviews-v2,0.0,0.0,0.0,0.0,1,103,1
2026-03-30 15:05:42,reviews-v3,0.0,0.0,0.0,0.0,2,109,1
2026-03-30 15:05:43,waypoint,0.0,0.0,0.0,0.0,5,124,1
2026-03-30 15:05:50,bookinfo-gateway-istio,0.0,0.0,0.0,0.0,5,96,1
2026-03-30 15:05:51,details-v1,85.7,36.1,0.0,0.0,0,39,1
2026-03-30 15:05:52,productpage-v1,102.9,0.0,0.0,0.0,2,305,1
2026-03-30 15:05:53,ratings-v1,233.7,3.3,0.0,0.0,1,25,1
2026-03-30 15:05:54,reviews-v1,97.1,9.3,0.0,0.0,1,93,1
2026-03-30 15:05:55,reviews-v2,79.4,38.9,0.0,0.0,1,103,1
2026-03-30 15:05:56,reviews-v3,97.1,12.6,0.0,0.0,2,109,1
2026-03-30 15:05:57,waypoint,0.0,0.0,0.0,0.0,7,128,1
2026-03-30 15:06:04,bookinfo-gateway-istio,0.0,0.0,0.0,0.0,65,96,1
2026-03-30 15:06:05,details-v1,976.6,27.0,0.0,0.0,76,39,1
2026-03-30 15:06:06,productpage-v1,1084.0,645.8,0.0,0.0,199,307,1
2026-03-30 15:06:07,ratings-v1,934.3,6.3,0.0,0.0,10,25,1
2026-03-30 15:06:08,reviews-v1,361.1,16.7,0.0,0.0,4,93,1
2026-03-30 15:06:09,reviews-v2,320.6,38.3,0.0,0.0,24,104,1
2026-03-30 15:06:10,reviews-v3,353.1,24.5,0.0,0.0,13,110,1
2026-03-30 15:06:11,waypoint,0.0,0.0,0.0,0.0,65,128,1
2026-03-30 15:06:18,bookinfo-gateway-istio,0.0,0.0,0.0,0.0,96,96,1
2026-03-30 15:06:19,details-v1,2119.4,30.2,0.0,0.0,76,39,1
2026-03-30 15:06:21,productpage-v1,2234.7,973.3,0.0,0.0,670,310,2
2026-03-30 15:06:22,ratings-v1,1615.4,7.4,0.0,0.0,17,25,1
2026-03-30 15:06:23,reviews-v1,665.1,15.8,0.0,0.0,10,93,1
