Timestamp,Service,HTTP_RPM,HTTP_LAT,gRPC_RPM,gRPC_LAT,CPU_ms,MEM_MiB,Pods
2026-03-30 13:02:48,bookinfo-gateway-istio,0.0,0.0,0.0,0.0,3,84,1
2026-03-30 13:02:48,details-v1,0.0,0.0,0.0,0.0,0,34,1
2026-03-30 13:02:49,productpage-v1,0.0,0.0,0.0,0.0,2,319,1
2026-03-30 13:02:49,ratings-v1,0.0,0.0,0.0,0.0,1,22,1
2026-03-30 13:02:50,reviews-v1,0.0,0.0,0.0,0.0,1,96,1
2026-03-30 13:02:51,reviews-v2,0.0,0.0,0.0,0.0,1,104,1
2026-03-30 13:02:52,reviews-v3,0.0,0.0,0.0,0.0,2,102,1
2026-03-30 13:02:52,waypoint,0.0,0.0,0.0,0.0,5,114,1
2026-03-30 13:02:58,bookinfo-gateway-istio,0.0,0.0,0.0,0.0,3,84,1
2026-03-30 13:02:58,details-v1,0.0,0.0,0.0,0.0,0,34,1
2026-03-30 13:02:59,productpage-v1,0.0,0.0,0.0,0.0,2,319,1
2026-03-30 13:03:00,ratings-v1,0.0,0.0,0.0,0.0,0,22,1
2026-03-30 13:03:00,reviews-v1,0.0,0.0,0.0,0.0,1,96,1
2026-03-30 13:03:01,reviews-v2,0.0,0.0,0.0,0.0,1,103,1
2026-03-30 13:03:02,reviews-v3,0.0,0.0,0.0,0.0,2,102,1
2026-03-30 13:03:02,waypoint,0.0,0.0,0.0,0.0,4,114,1
2026-03-30 13:03:09,bookinfo-gateway-istio,0.0,0.0,0.0,0.0,3,84,1
2026-03-30 13:03:10,details-v1,14.3,0.0,0.0,0.0,0,34,1
2026-03-30 13:03:11,productpage-v1,0.0,0.0,0.0,0.0,2,319,1
2026-03-30 13:03:12,ratings-v1,9.1,0.0,0.0,0.0,0,22,1
2026-03-30 13:03:12,reviews-v1,7.4,0.0,0.0,0.0,1,96,1
2026-03-30 13:03:13,reviews-v2,2.9,0.0,0.0,0.0,1,103,1
2026-03-30 13:03:14,reviews-v3,3.4,0.0,0.0,0.0,2,102,1
2026-03-30 13:03:15,waypoint,0.0,0.0,0.0,0.0,27,114,1
2026-03-30 13:03:22,bookinfo-gateway-istio,0.0,0.0,0.0,0.0,3,84,1
2026-03-30 13:03:23,details-v1,1245.7,19.1,0.0,0.0,0,34,1
2026-03-30 13:03:24,productpage-v1,610.9,56.5,0.0,0.0,161,321,1
2026-03-30 13:03:26,ratings-v1,697.7,5.3,0.0,0.0,2,22,1
2026-03-30 13:03:27,reviews-v1,318.9,6.9,0.0,0.0,2,96,1
2026-03-30 13:03:28,reviews-v2,267.4,17.8,0.0,0.0,8,104,1
2026-03-30 13:03:29,reviews-v3,245.1,24.3,0.0,0.0,2,102,1
2026-03-30 13:03:31,waypoint,0.0,0.0,0.0,0.0,206,114,1
2026-03-30 13:03:37,bookinfo-gateway-istio,0.0,0.0,0.0,0.0,50,84,1
2026-03-30 13:03:38,details-v1,3647.9,28.4,0.0,0.0,118,35,1
2026-03-30 13:03:40,productpage-v1,2840.6,83.1,0.0,0.0,161,321,1
2026-03-30 13:03:41,ratings-v1,2099.4,7.3,0.0,0.0,25,22,1
