Timestamp,Service,HTTP_RPM,HTTP_LAT,gRPC_RPM,gRPC_LAT,CPU_ms,MEM_MiB,Pods
2026-03-30 14:43:59,bookinfo-gateway-istio,0.0,0.0,0.0,0.0,3,95,1
2026-03-30 14:44:00,details-v1,0.0,0.0,0.0,0.0,0,39,1
2026-03-30 14:44:00,productpage-v1,0.0,0.0,0.0,0.0,2,280,1
2026-03-30 14:44:01,ratings-v1,0.0,0.0,0.0,0.0,0,25,1
2026-03-30 14:44:02,reviews-v1,0.0,0.0,0.0,0.0,2,92,1
2026-03-30 14:44:03,reviews-v2,0.0,0.0,0.0,0.0,2,102,1
2026-03-30 14:44:04,reviews-v3,0.0,0.0,0.0,0.0,2,109,1
2026-03-30 14:44:05,waypoint,0.0,0.0,0.0,0.0,4,123,1
2026-03-30 14:44:12,bookinfo-gateway-istio,0.0,0.0,0.0,0.0,3,95,1
2026-03-30 14:44:13,details-v1,39.4,0.0,0.0,0.0,0,39,1
2026-03-30 14:44:15,productpage-v1,0.0,0.0,0.0,0.0,2,280,1
2026-03-30 14:44:16,ratings-v1,25.1,0.0,0.0,0.0,1,25,1
2026-03-30 14:44:17,reviews-v1,112.6,9.2,0.0,0.0,2,92,1
2026-03-30 14:44:18,reviews-v2,100.6,21.1,0.0,0.0,2,102,1
2026-03-30 14:44:19,reviews-v3,105.1,15.8,0.0,0.0,2,109,1
2026-03-30 14:44:21,waypoint,0.0,0.0,0.0,0.0,72,123,1
2026-03-30 14:44:28,bookinfo-gateway-istio,0.0,0.0,0.0,0.0,28,95,1
2026-03-30 14:44:29,details-v1,932.0,31.3,0.0,0.0,17,39,1
2026-03-30 14:44:30,productpage-v1,528.6,311.4,0.0,0.0,63,295,1
2026-03-30 14:44:31,ratings-v1,556.0,5.8,0.0,0.0,11,25,1
2026-03-30 14:44:32,reviews-v1,377.7,13.0,0.0,0.0,9,92,1
2026-03-30 14:44:33,reviews-v2,325.1,29.7,0.0,0.0,25,103,1
2026-03-30 14:44:34,reviews-v3,356.0,22.4,0.0,0.0,18,110,1
2026-03-30 14:44:35,waypoint,0.0,0.0,0.0,0.0,149,123,1
2026-03-30 14:44:43,bookinfo-gateway-istio,0.0,0.0,0.0,0.0,28,95,1
2026-03-30 14:44:44,details-v1,2155.4,29.7,0.0,0.0,93,40,1
2026-03-30 14:44:45,productpage-v1,1540.0,1207.1,0.0,0.0,653,295,4
2026-03-30 14:44:47,ratings-v1,1346.3,6.2,0.0,0.0,16,25,1
2026-03-30 14:44:49,reviews-v1,644.0,12.3,0.0,0.0,11,92,1
2026-03-30 14:44:50,reviews-v2,549.1,30.5,0.0,0.0,42,114,1
2026-03-30 14:44:52,reviews-v3,598.8,21.6,0.0,0.0,28,110,1
2026-03-30 14:44:53,waypoint,0.0,0.0,0.0,0.0,160,123,1
2026-03-30 14:45:00,bookinfo-gateway-istio,0.0,0.0,0.0,0.0,93,96,1
2026-03-30 14:45:02,details-v1,3445.2,28.6,0.0,0.0,93,43,1
2026-03-30 14:45:03,productpage-v1,4152.1,1881.0,0.0,0.0,2055,1130,5
2026-03-30 14:45:04,ratings-v1,2274.2,24.9,0.0,0.0,14,25,1
2026-03-30 14:45:05,reviews-v1,968.5,39.2,0.0,0.0,9,92,1
2026-03-30 14:45:07,reviews-v2,747.4,106.6,0.0,0.0,30,104,1
2026-03-30 14:45:08,reviews-v3,980.5,152.7,0.0,0.0,30,111,1
2026-03-30 14:45:09,waypoint,0.0,0.0,0.0,0.0,125,124,1
2026-03-30 14:45:16,bookinfo-gateway-istio,0.0,0.0,0.0,0.0,122,96,1
2026-03-30 14:45:17,details-v1,5389.7,122.8,0.0,0.0,117,43,1
2026-03-30 14:45:18,productpage-v1,6244.0,1680.7,0.0,0.0,2038,1410,5
2026-03-30 14:45:20,ratings-v1,3253.1,68.4,0.0,0.0,18,25,1
2026-03-30 14:45:21,reviews-v1,1545.1,99.6,0.0,0.0,16,92,1
2026-03-30 14:45:22,reviews-v2,1092.0,379.5,0.0,0.0,29,105,1
2026-03-30 14:45:23,reviews-v3,1356.6,336.4,0.0,0.0,33,111,1
2026-03-30 14:45:25,waypoint,0.0,0.0,0.0,0.0,181,124,1
2026-03-30 14:45:31,bookinfo-gateway-istio,0.0,0.0,0.0,0.0,144,96,1
2026-03-30 14:45:33,details-v1,6703.9,177.4,0.0,0.0,148,43,1
2026-03-30 14:45:34,productpage-v1,8127.4,1610.0,0.0,0.0,1184,1422,5
2026-03-30 14:45:35,ratings-v1,4298.2,90.9,0.0,0.0,20,25,1
2026-03-30 14:45:36,reviews-v1,2142.8,126.7,0.0,0.0,21,92,1
2026-03-30 14:45:37,reviews-v2,1387.4,420.0,0.0,0.0,39,105,1
2026-03-30 14:45:38,reviews-v3,1711.4,350.5,0.0,0.0,43,111,1
2026-03-30 14:45:39,waypoint,0.0,0.0,0.0,0.0,219,124,1
2026-03-30 14:45:47,bookinfo-gateway-istio,0.0,0.0,0.0,0.0,128,96,1
2026-03-30 14:45:48,details-v1,7249.5,228.4,0.0,0.0,189,43,1
2026-03-30 14:45:49,productpage-v1,9810.3,1556.2,0.0,0.0,1061,1438,5
2026-03-30 14:45:50,ratings-v1,5265.6,91.6,0.0,0.0,19,25,1
2026-03-30 14:45:51,reviews-v1,2602.2,128.1,0.0,0.0,16,92,1
2026-03-30 14:45:53,reviews-v2,1672.0,395.5,0.0,0.0,35,106,1
2026-03-30 14:45:54,reviews-v3,1989.1,340.4,0.0,0.0,40,111,1
2026-03-30 14:45:55,waypoint,0.0,0.0,0.0,0.0,223,124,1
2026-03-30 14:46:02,bookinfo-gateway-istio,0.0,0.0,0.0,0.0,120,96,1
2026-03-30 14:46:03,details-v1,7078.7,248.0,0.0,0.0,189,43,2
2026-03-30 14:46:05,productpage-v1,10926.9,1618.1,0.0,0.0,927,1470,5
2026-03-30 14:46:06,ratings-v1,5913.6,91.0,0.0,0.0,20,25,1
2026-03-30 14:46:07,reviews-v1,3033.1,136.7,0.0,0.0,13,92,1
2026-03-30 14:46:08,reviews-v2,1741.7,420.8,0.0,0.0,45,107,1
2026-03-30 14:46:09,reviews-v3,2028.5,381.2,0.0,0.0,36,110,1
2026-03-30 14:46:11,waypoint,0.0,0.0,0.0,0.0,220,128,1
2026-03-30 14:46:18,bookinfo-gateway-istio,0.0,0.0,0.0,0.0,122,96,1
2026-03-30 14:46:19,details-v1,6889.5,299.0,0.0,0.0,251,64,2
2026-03-30 14:46:21,productpage-v1,11553.7,1588.0,0.0,0.0,931,1483,5
2026-03-30 14:46:22,ratings-v1,6131.3,114.2,0.0,0.0,19,25,1
2026-03-30 14:46:23,reviews-v1,3407.6,184.7,0.0,0.0,15,92,1
2026-03-30 14:46:24,reviews-v2,1661.5,579.7,0.0,0.0,47,107,1
2026-03-30 14:46:25,reviews-v3,2040.3,562.0,0.0,0.0,34,112,1
2026-03-30 14:46:27,waypoint,0.0,0.0,0.0,0.0,197,128,1
2026-03-30 14:46:33,bookinfo-gateway-istio,0.0,0.0,0.0,0.0,123,96,1
2026-03-30 14:46:34,details-v1,7488.9,390.2,0.0,0.0,215,65,2
2026-03-30 14:46:35,productpage-v1,12483.7,1431.7,0.0,0.0,997,1493,5
2026-03-30 14:46:37,ratings-v1,6455.7,149.9,0.0,0.0,15,25,1
2026-03-30 14:46:38,reviews-v1,3840.2,219.9,0.0,0.0,21,92,1
2026-03-30 14:46:39,reviews-v2,1584.6,724.0,0.0,0.0,33,108,1
2026-03-30 14:46:40,reviews-v3,2271.5,680.7,0.0,0.0,41,112,1
2026-03-30 14:46:42,waypoint,0.0,0.0,0.0,0.0,191,130,1
2026-03-30 14:46:48,bookinfo-gateway-istio,0.0,0.0,0.0,0.0,132,96,1
2026-03-30 14:46:49,details-v1,8363.3,415.6,0.0,0.0,174,66,2
2026-03-30 14:46:51,productpage-v1,12967.7,1318.1,0.0,0.0,1155,1496,5
2026-03-30 14:46:52,ratings-v1,6808.3,175.3,0.0,0.0,19,25,1
2026-03-30 14:46:53,reviews-v1,4106.4,242.0,0.0,0.0,20,93,1
2026-03-30 14:46:54,reviews-v2,1443.5,817.0,0.0,0.0,34,113,1
2026-03-30 14:46:56,reviews-v3,2418.4,719.1,0.0,0.0,56,112,1
2026-03-30 14:46:57,waypoint,0.0,0.0,0.0,0.0,228,130,1
2026-03-30 14:47:03,bookinfo-gateway-istio,0.0,0.0,0.0,0.0,130,96,1
2026-03-30 14:47:04,details-v1,8849.1,425.7,0.0,0.0,173,63,2
2026-03-30 14:47:05,productpage-v1,12921.1,1286.0,0.0,0.0,1176,1499,5
2026-03-30 14:47:06,ratings-v1,6847.4,189.4,0.0,0.0,19,25,1
2026-03-30 14:47:08,reviews-v1,4156.0,255.5,0.0,0.0,19,92,1
2026-03-30 14:47:09,reviews-v2,1222.9,812.4,0.0,0.0,27,107,1
2026-03-30 14:47:10,reviews-v3,2476.0,702.8,0.0,0.0,44,112,1
2026-03-30 14:47:11,waypoint,0.0,0.0,0.0,0.0,203,132,1
2026-03-30 14:47:18,bookinfo-gateway-istio,0.0,0.0,0.0,0.0,130,96,1
2026-03-30 14:47:19,details-v1,9488.7,427.0,0.0,0.0,162,64,2
2026-03-30 14:47:20,productpage-v1,12993.8,1258.8,0.0,0.0,1130,1498,5
2026-03-30 14:47:21,ratings-v1,6800.1,205.8,0.0,0.0,19,25,1
2026-03-30 14:47:22,reviews-v1,4269.8,280.5,0.0,0.0,22,92,1
2026-03-30 14:47:23,reviews-v2,1201.2,890.1,0.0,0.0,38,106,1
2026-03-30 14:47:25,reviews-v3,2397.2,801.9,0.0,0.0,42,113,1
2026-03-30 14:47:26,waypoint,0.0,0.0,0.0,0.0,205,126,1
2026-03-30 14:47:33,bookinfo-gateway-istio,0.0,0.0,0.0,0.0,143,95,1
2026-03-30 14:47:34,details-v1,10956.3,408.0,0.0,0.0,186,66,2
2026-03-30 14:47:35,productpage-v1,13293.5,1229.6,0.0,0.0,1162,1499,5
2026-03-30 14:47:36,ratings-v1,6816.8,234.0,0.0,0.0,17,25,1
2026-03-30 14:47:38,reviews-v1,4551.9,301.8,0.0,0.0,21,92,1
