Timestamp,Service,HTTP_RPM,HTTP_LAT,gRPC_RPM,gRPC_LAT,CPU_ms,MEM_MiB,Pods
2026-03-30 14:19:47,bookinfo-gateway-istio,0.0,0.0,0.0,0.0,3,89,1
2026-03-30 14:19:48,details-v1,0.0,0.0,0.0,0.0,0,37,1
2026-03-30 14:19:49,productpage-v1,0.0,0.0,0.0,0.0,2,260,1
2026-03-30 14:19:50,ratings-v1,0.0,0.0,0.0,0.0,1,24,1
2026-03-30 14:19:51,reviews-v1,0.0,0.0,0.0,0.0,1,91,1
2026-03-30 14:19:51,reviews-v2,0.0,0.0,0.0,0.0,1,98,1
2026-03-30 14:19:52,reviews-v3,0.0,0.0,0.0,0.0,2,102,1
2026-03-30 14:19:53,waypoint,0.0,0.0,0.0,0.0,4,118,1
2026-03-30 14:19:59,bookinfo-gateway-istio,0.0,0.0,0.0,0.0,3,89,1
2026-03-30 14:20:00,details-v1,0.0,0.0,0.0,0.0,0,37,1
2026-03-30 14:20:02,productpage-v1,308.6,65.2,0.0,0.0,2,260,1
2026-03-30 14:20:04,ratings-v1,122.9,4.3,0.0,0.0,0,24,1
2026-03-30 14:20:05,reviews-v1,58.9,6.7,0.0,0.0,2,91,1
2026-03-30 14:20:06,reviews-v2,47.4,16.5,0.0,0.0,1,98,1
2026-03-30 14:20:08,reviews-v3,142.3,31.3,0.0,0.0,2,102,1
2026-03-30 14:20:09,waypoint,0.0,0.0,0.0,0.0,5,118,1
2026-03-30 14:20:16,bookinfo-gateway-istio,0.0,0.0,0.0,0.0,62,89,1
2026-03-30 14:20:17,details-v1,1834.2,23.4,0.0,0.0,75,39,1
2026-03-30 14:20:19,productpage-v1,2338.2,158.7,0.0,0.0,609,278,1
2026-03-30 14:20:20,ratings-v1,1095.4,9.2,0.0,0.0,16,24,1
2026-03-30 14:20:22,reviews-v1,492.0,11.1,0.0,0.0,14,92,1
2026-03-30 14:20:24,reviews-v2,680.6,39.7,0.0,0.0,45,100,1
2026-03-30 14:20:25,reviews-v3,601.1,52.7,0.0,0.0,20,103,1
2026-03-30 14:20:27,waypoint,0.0,0.0,0.0,0.0,132,119,1
2026-03-30 14:20:33,bookinfo-gateway-istio,0.0,0.0,0.0,0.0,165,90,1
2026-03-30 14:20:34,details-v1,4091.4,81.2,0.0,0.0,190,40,1
2026-03-30 14:20:35,productpage-v1,4301.1,428.9,0.0,0.0,1341,295,4
2026-03-30 14:20:36,ratings-v1,2441.7,19.6,0.0,0.0,27,24,1
2026-03-30 14:20:38,reviews-v1,1239.4,33.8,0.0,0.0,23,94,1
2026-03-30 14:20:39,reviews-v2,987.4,76.2,0.0,0.0,70,100,1
2026-03-30 14:20:41,reviews-v3,896.0,96.0,0.0,0.0,52,104,1
