Timestamp,Scope,Name,CPU_m,MEM_MiB,Pods,CPU_pct,MEM_pct
2026-06-04 20:21:18,deployment,adservice,58,107,1,,
2026-06-04 20:21:18,deployment,cartservice,45,71,1,,
2026-06-04 20:21:18,deployment,checkoutservice,23,21,1,,
2026-06-04 20:21:18,deployment,currencyservice,66,59,1,,
2026-06-04 20:21:18,deployment,emailservice,11,60,1,,
2026-06-04 20:21:18,deployment,frontend,137,16,1,,
2026-06-04 20:21:18,deployment,paymentservice,12,81,1,,
2026-06-04 20:21:18,deployment,productcatalogservice,76,26,1,,
2026-06-04 20:21:18,deployment,recommendationservice,75,62,1,,
2026-06-04 20:21:18,deployment,redis-cart,13,35,1,,
2026-06-04 20:21:18,deployment,shippingservice,32,25,1,,
2026-06-04 20:21:18,node,master,1360,1963,,15.4,49.3
2026-06-04 20:21:18,node,worker-1,230,1130,,11.5,29.4
2026-06-04 20:21:18,node,worker-2,310,1150,,15.5,30.0
2026-06-04 20:21:18,node,worker-3,276,845,,13.8,22.0
2026-06-04 20:21:18,node,worker-4,158,1798,,7.9,46.8
2026-06-04 20:21:25,deployment,adservice,16,107,1,,
2026-06-04 20:21:25,deployment,cartservice,4,71,1,,
2026-06-04 20:21:25,deployment,checkoutservice,23,21,1,,
2026-06-04 20:21:25,deployment,currencyservice,4,59,1,,
2026-06-04 20:21:25,deployment,emailservice,6,60,1,,
2026-06-04 20:21:25,deployment,frontend,45,16,1,,
2026-06-04 20:21:25,deployment,paymentservice,2,81,1,,
2026-06-04 20:21:25,deployment,productcatalogservice,2,26,1,,
2026-06-04 20:21:25,deployment,recommendationservice,18,62,1,,
2026-06-04 20:21:25,deployment,redis-cart,1,35,1,,
2026-06-04 20:21:25,deployment,shippingservice,3,25,1,,
2026-06-04 20:21:25,node,master,309,1893,,15.4,49.3
2026-06-04 20:21:25,node,worker-1,230,1130,,11.5,29.4
2026-06-04 20:21:25,node,worker-2,310,1150,,15.5,30.0
