Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,18571,30,140.0,297.1771953628257,73.70237505529076,44153.30875001382,10268.891659038285,4.239034087275821,0.006847828475487299,140,160,180,200,320,590,1100,1800,24000,43000,44000
GET,/cart,53508,4,160.0,349.355465007912,62.72070808336139,107160.6597910868,14315.042180608507,12.213786868879147,0.0009130437967316399,160,190,210,230,310,530,1100,1800,49000,88000,107000
POST,/cart,53696,5,240.0,418.2931153686669,45.075166039168835,116858.40137500782,18249.481898092967,12.256699927325533,0.0011413047459145498,240,280,310,330,450,680,1200,1800,48000,99000,117000
POST,/cart/checkout,17907,2,170.0,232.07136247399873,62.36774998251349,43371.1917080218,6562.350198246496,4.087468817018369,0.00045652189836581993,170,210,230,250,320,440,830,1100,3900,28000,43000
GET,/product/0PUK6V6EV0,25699,0,120.0,251.29683694555143,63.82000003941357,64196.61066692788,7737.375967936496,5.866078133051603,0.0,120,140,150,170,230,420,980,1400,29000,51000,64000
GET,/product/1YMWWN1N4O,26017,1,120.0,263.02095156820707,64.73108299542218,63950.57212503161,7760.013068378368,5.938665114891768,0.00022826094918290996,120,140,160,170,240,450,990,1600,29000,62000,64000
GET,/product/2ZYFJ3GM2N,26003,1,120.0,262.25934861181236,64.26258303690702,88012.43474998046,7755.862669691958,5.935469461603208,0.00022826094918290996,120,140,150,170,240,430,980,1600,29000,73000,88000
GET,/product/66VCHSJNUP,25929,0,120.0,254.13323476330837,63.90674994327128,53676.9394580042,7722.750433877126,5.918578151363673,0.0,120,140,150,170,230,420,1000,1600,29000,41000,54000
GET,/product/6E92ZMYYFZ,25840,2,120.0,246.96846145313145,57.47425009030849,54102.69545810297,7711.938157894737,5.898262926886393,0.00045652189836581993,120,140,150,170,230,410,970,1400,30000,52000,54000
GET,/product/9SIQT8TOJO,25885,1,120.0,253.3130092556463,45.118499896489084,107288.28933299519,7764.11095228897,5.908534669599625,0.00022826094918290996,120,140,150,170,230,440,980,1600,28000,50000,107000
GET,/product/L9ECAV7KIM,25826,3,120.0,248.59809376892537,62.69791699014604,98951.36599999387,7729.3712924959345,5.895067273597833,0.0006847828475487299,120,140,150,170,230,440,950,1500,29000,64000,99000
GET,/product/LS4PSXUNUM,26146,0,120.0,245.93085079867487,65.38229098077863,83314.5008329302,7728.440258548153,5.968110777336364,0.0,120,140,150,170,230,440,970,1500,28000,57000,83000
GET,/product/OLJCESPC7Z,25876,5,120.0,248.26519723064837,63.81016701925546,103577.10516604129,7761.098005874169,5.9064803210569785,0.0011413047459145498,120,140,150,170,230,400,950,1500,29000,50000,104000
POST,/setCurrency,18060,2,190.0,395.7286245501724,43.4352500597015,101220.96924996004,10286.89534883721,4.122392742243354,0.00045652189836581993,190,210,240,260,360,550,1100,1600,53000,99000,101000
,Aggregated,394963,56,140.0,295.97366540469926,43.4352500597015,116858.40137500782,10242.244374789538,90.15462927212967,0.012782613154242959,140,180,210,230,320,510,1000,1600,35000,78000,117000
