Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,19185,1,140.0,192.95105638405064,75.45141701120883,5125.85075001698,10285.38024498306,4.379483218374582,0.00022827642524756746,140,160,180,200,270,440,930,1200,2900,4200,5100
GET,/cart,55739,2,160.0,206.04024964891738,65.38124999497086,4472.771333064884,14308.429932363337,12.723899666874162,0.0004565528504951349,160,180,200,220,280,430,950,1300,2500,3700,4500
POST,/cart,56175,2,240.0,289.11471868446176,46.96204198990017,4109.662041068077,18264.83341344014,12.8234281882821,0.0004565528504951349,240,270,290,310,390,560,980,1300,2600,3800,4100
POST,/cart/checkout,18521,3,180.0,219.14440074534258,57.78158304747194,3871.114833978936,6562.25619566978,4.227907672010197,0.0006848292757427024,180,200,230,240,300,400,860,1100,2200,3500,3900
GET,/product/0PUK6V6EV0,26885,0,120.0,163.51953277325228,69.00166696868837,4034.299207967706,7740.001673795797,6.137211692780851,0.0,120,130,150,160,210,350,850,1200,2700,3700,4000
GET,/product/1YMWWN1N4O,27125,0,120.0,162.15169562177073,69.03370807413012,3397.6925839670002,7761.400368663594,6.1919980348402675,0.0,120,130,150,160,200,350,840,1100,2200,3200,3400
GET,/product/2ZYFJ3GM2N,26869,0,120.0,161.2310886736631,68.64750001113862,3557.290583034046,7757.571513640254,6.13355926997689,0.0,120,130,150,160,200,330,820,1200,2300,3500,3600
GET,/product/66VCHSJNUP,26976,1,120.0,160.99692356417572,47.578625031746924,3397.274833987467,7724.671226275208,6.15798484747838,0.00022827642524756746,120,130,150,160,200,340,830,1100,2200,3200,3400
GET,/product/6E92ZMYYFZ,26888,1,120.0,162.62909966807828,62.15179094579071,4494.86604204867,7714.195812258256,6.137896522056594,0.00022827642524756746,120,130,150,160,200,340,860,1200,2500,3500,4500
GET,/product/9SIQT8TOJO,26900,1,120.0,164.62071934624032,46.92266695201397,3548.147290945053,7765.469070631971,6.140635839159565,0.00022827642524756746,120,140,150,160,210,360,880,1200,2300,3300,3500
GET,/product/L9ECAV7KIM,26852,0,120.0,161.62727063123714,66.55004201456904,3691.123415948823,7731.78519290928,6.129678570747681,0.0,120,130,150,160,200,340,820,1100,2400,3300,3700
GET,/product/LS4PSXUNUM,26697,2,120.0,162.68950566244527,53.554332931526005,3573.1382080120966,7730.355320822564,6.094295724834308,0.0004565528504951349,120,130,150,160,200,350,850,1200,2300,3400,3600
GET,/product/OLJCESPC7Z,26816,0,120.0,162.03724034337216,66.8934170389548,3702.5701249949634,7763.29143048926,6.121460619438769,0.0,120,130,150,160,200,330,850,1200,2400,3300,3700
POST,/setCurrency,18765,0,180.0,238.43287237103564,113.51445899344981,4349.654417019337,10288.037410071942,4.283607119770603,0.0,180,210,230,250,310,480,980,1300,3200,4200,4300
,Aggregated,410393,13,140.0,193.13093558428798,46.92266695201397,5125.85075001698,10257.005022015483,93.68304698662494,0.0029675935282183767,140,170,200,220,290,430,890,1200,2500,3700,5100
