Autoscaler,DisplayName,Run,File,CPUCost_USD,MemoryCost_USD,TotalCost_USD
queue-CDT120,QUEUE-CDT120,1,queue-CDT120-1.csv,0.3297043857142857,0.029342283412388395,0.3590466691266741
queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1.csv,0.3510531619047619,0.030449360584077385,0.38150252248883926
hpa60-CDT120,HPA60-CDT120,1,hpa60-CDT120-1.csv,0.41166846190476186,0.03759542740110367,0.4492638893058655
