Timestamp,Scope,Name,CPU_m,MEM_MiB,Pods,CPU_pct,MEM_pct
2026-05-25 20:02:42,deployment,adservice,2,104,1,,
2026-05-25 20:02:42,deployment,cartservice,3,46,1,,
2026-05-25 20:02:42,deployment,checkoutservice,3,19,1,,
2026-05-25 20:02:42,deployment,currencyservice,3,65,1,,
2026-05-25 20:02:42,deployment,emailservice,6,60,1,,
2026-05-25 20:02:42,deployment,frontend,0,11,1,,
2026-05-25 20:02:42,deployment,paymentservice,2,74,1,,
2026-05-25 20:02:42,deployment,productcatalogservice,2,8,2,,
2026-05-25 20:02:42,deployment,recommendationservice,6,77,1,,
2026-05-25 20:02:42,deployment,redis-cart,2,13,1,,
2026-05-25 20:02:42,deployment,shippingservice,4,17,1,,
2026-05-25 20:02:42,node,master,187,1672,,9.3,43.6
2026-05-25 20:02:42,node,worker,44,768,,2.2,20.0
2026-05-25 20:02:42,node,worker-1,44,768,,2.2,20.0
2026-05-25 20:02:42,node,worker-2,109,1329,,5.5,34.6
2026-05-25 20:02:42,node,worker-3,52,723,,2.6,18.8
2026-05-25 20:02:42,node,worker-4,73,866,,3.6,22.6
2026-05-25 20:02:48,deployment,adservice,2,104,1,,
2026-05-25 20:02:48,deployment,cartservice,4,46,1,,
2026-05-25 20:02:48,deployment,checkoutservice,2,19,1,,
2026-05-25 20:02:48,deployment,currencyservice,3,65,1,,
2026-05-25 20:02:48,deployment,emailservice,6,60,1,,
2026-05-25 20:02:48,deployment,frontend,0,11,1,,
2026-05-25 20:02:48,deployment,paymentservice,3,74,1,,
2026-05-25 20:02:48,deployment,productcatalogservice,2,8,2,,
2026-05-25 20:02:48,deployment,recommendationservice,8,77,1,,
2026-05-25 20:02:48,deployment,redis-cart,4,13,1,,
2026-05-25 20:02:48,deployment,shippingservice,4,17,1,,
2026-05-25 20:02:48,node,master,1284,1712,,64.2,44.6
2026-05-25 20:02:48,node,worker,923,1354,,46.2,35.3
2026-05-25 20:02:48,node,worker-1,923,1354,,46.2,35.3
2026-05-25 20:02:48,node,worker-2,477,1487,,23.8,38.7
2026-05-25 20:02:48,node,worker-3,200,746,,10.0,19.4
2026-05-25 20:02:48,node,worker-4,251,967,,12.6,25.2
