Timestamp,Scope,Name,CPU_m,MEM_MiB,Pods,CPU_pct,MEM_pct
2026-05-26 14:48:06,deployment,adservice,3,83,1,,
2026-05-26 14:48:06,deployment,cartservice,3,73,1,,
2026-05-26 14:48:06,deployment,checkoutservice,2,25,1,,
2026-05-26 14:48:06,deployment,currencyservice,3,114,1,,
2026-05-26 14:48:06,deployment,emailservice,7,60,1,,
2026-05-26 14:48:06,deployment,frontend,0,27,1,,
2026-05-26 14:48:06,deployment,paymentservice,2,80,1,,
2026-05-26 14:48:06,deployment,productcatalogservice,2,20,2,,
2026-05-26 14:48:06,deployment,recommendationservice,7,68,1,,
2026-05-26 14:48:06,deployment,redis-cart,2,13,1,,
2026-05-26 14:48:06,deployment,shippingservice,4,18,1,,
2026-05-26 14:48:06,node,master,162,1661,,8.1,43.3
2026-05-26 14:48:06,node,worker,39,680,,1.9,17.7
2026-05-26 14:48:06,node,worker-1,39,680,,1.9,17.7
2026-05-26 14:48:06,node,worker-2,74,1453,,3.7,37.8
2026-05-26 14:48:06,node,worker-3,55,847,,2.8,22.1
2026-05-26 14:48:06,node,worker-4,82,830,,4.1,21.6
2026-05-26 14:48:12,deployment,adservice,3,83,1,,
2026-05-26 14:48:12,deployment,cartservice,3,73,1,,
2026-05-26 14:48:12,deployment,checkoutservice,2,25,1,,
2026-05-26 14:48:12,deployment,currencyservice,3,114,1,,
2026-05-26 14:48:12,deployment,emailservice,7,60,1,,
2026-05-26 14:48:12,deployment,frontend,0,27,1,,
2026-05-26 14:48:12,deployment,paymentservice,2,80,1,,
2026-05-26 14:48:12,deployment,productcatalogservice,2,20,2,,
2026-05-26 14:48:12,deployment,recommendationservice,7,68,1,,
2026-05-26 14:48:12,deployment,redis-cart,2,13,1,,
2026-05-26 14:48:12,deployment,shippingservice,4,18,1,,
2026-05-26 14:48:12,node,master,162,1661,,8.1,43.3
2026-05-26 14:48:12,node,worker,39,680,,1.9,17.7
2026-05-26 14:48:12,node,worker-1,39,680,,1.9,17.7
2026-05-26 14:48:12,node,worker-2,74,1453,,3.7,37.8
2026-05-26 14:48:12,node,worker-3,55,847,,2.8,22.1
2026-05-26 14:48:12,node,worker-4,82,830,,4.1,21.6
2026-05-26 14:48:18,deployment,adservice,2,83,1,,
2026-05-26 14:48:18,deployment,cartservice,4,73,1,,
2026-05-26 14:48:18,deployment,checkoutservice,4,25,1,,
2026-05-26 14:48:18,deployment,currencyservice,3,114,1,,
2026-05-26 14:48:18,deployment,emailservice,6,60,1,,
2026-05-26 14:48:18,deployment,frontend,59,28,1,,
2026-05-26 14:48:18,deployment,paymentservice,3,76,1,,
2026-05-26 14:48:18,deployment,productcatalogservice,27,19,2,,
2026-05-26 14:48:18,deployment,recommendationservice,14,68,1,,
2026-05-26 14:48:18,deployment,redis-cart,3,13,1,,
