Timestamp,Service,HTTP_RPM,HTTP_LAT,gRPC_RPM,gRPC_LAT,CPU_ms,MEM_MiB,Pods,,,,,,,,,,,,,,,
03/03/2026 12:12,details-v1,5205.6,14.3,0,0,55,20,1,,,,,,,,,,,,,,,
03/03/2026 12:12,productpage-v1,5262.3,153.5,0,0,473,281,1,,,,,,,,,,,,,,,
03/03/2026 12:12,ratings-v1,5892.5,5,0,0,18,19,1,,,,,,,,,,,,,,,
03/03/2026 12:12,reviews-v1,2293.7,9.7,0,0,15,96,1,,,,,,,,,,,,,,,
03/03/2026 12:12,reviews-v2,1986.8,21.9,0,0,34,103,1,,,,,,,,,,,,,,,
03/03/2026 12:12,reviews-v3,2105.7,15.8,0,0,42,113,1,,,,,,,,,,,,,,,
03/03/2026 12:12,waypoint,0,0,0,0,133,40,1,,,,,,,,,,,,,,,
03/03/2026 12:12,bookinfo-gateway-istio,0,0,0,0,62,46,1,,,,,,,,,,,,,,,
03/03/2026 12:12,details-v1,5178.2,17.4,0,0,55,20,1,,,,,,,,,,,,,,,
03/03/2026 12:12,productpage-v1,5278.8,202.3,0,0,473,281,1,,,,,,,,,,,,,,,
03/03/2026 12:12,ratings-v1,5892.5,5,0,0,18,19,1,,,,,,,,,,,,,,,
03/03/2026 12:12,reviews-v1,2293.7,9.7,0,0,15,96,1,,,,,,,,,,,,,,,
03/03/2026 12:12,reviews-v2,1986.8,21.9,0,0,37,104,1,,,,,,,,,,,,,,,
03/03/2026 12:12,reviews-v3,2105.7,15.8,0,0,37,114,1,,,,,,,,,,,,,,,
03/03/2026 12:12,waypoint,0,0,0,0,133,46,1,,,,,,,,,,,,,,,
03/03/2026 12:12,bookinfo-gateway-istio,0,0,0,0,66,46,1,,,,,,,,,,,,,,,
03/03/2026 12:12,details-v1,5237.1,18.4,0,0,63,22,1,,,,,,,,,,,,,,,
03/03/2026 12:12,productpage-v1,5316.3,223,0,0,499,281,1,,,,,,,,,,,,,,,
03/03/2026 12:12,ratings-v1,5952,5.2,0,0,18,19,1,,,,,,,,,,,,,,,
03/03/2026 12:12,reviews-v1,2295.4,10.1,0,0,15,96,1,,,,,,,,,,,,,,,
03/03/2026 12:12,reviews-v2,1996.6,22.3,0,0,37,104,1,,,,,,,,,,,,,,,
03/03/2026 12:12,reviews-v3,2130.3,16.3,0,0,37,114,1,,,,,,,,,,,,,,,
03/03/2026 12:12,waypoint,0,0,0,0,133,46,1,,,,,,,,,,,,,,,
03/03/2026 12:12,bookinfo-gateway-istio,0,0,0,0,66,46,1,,,,,,,,,,,,,,,
03/03/2026 12:12,details-v1,5270.9,18.8,0,0,65,19,1,,,,,,,,,,,,,,,
03/03/2026 12:12,productpage-v1,5316.6,223,0,0,497,281,1,,,,,,,,,,,,,,,
03/03/2026 12:12,ratings-v1,5948,5.4,0,0,19,19,1,,,,,,,,,,,,,,,
03/03/2026 12:12,reviews-v1,2335.4,10.1,0,0,15,96,1,,,,,,,,,,,,,,,
03/03/2026 12:12,reviews-v2,1988.6,22.6,0,0,37,104,1,,,,,,,,,,,,,,,
03/03/2026 12:12,reviews-v3,2160.6,16.7,0,0,41,114,1,,,,,,,,,,,,,,,
03/03/2026 12:12,waypoint,0,0,0,0,138,46,1,,,,,,,,,,,,,,,
03/03/2026 12:12,bookinfo-gateway-istio,0,0,0,0,66,46,1,,,,,,,,,,,,,,,
03/03/2026 12:12,details-v1,5270.9,18.8,0,0,65,19,1,,,,,,,,,,,,,,,
03/03/2026 12:12,productpage-v1,5406.9,222.4,0,0,497,281,1,,,,,,,,,,,,,,,
03/03/2026 12:12,ratings-v1,5948,5.4,0,0,19,19,1,,,,,,,,,,,,,,,
03/03/2026 12:13,reviews-v1,2335.4,10.1,0,0,16,96,1,,,,,,,,,,,,,,,
03/03/2026 12:13,reviews-v2,2008,21.1,0,0,43,105,1,,,,,,,,,,,,,,,
03/03/2026 12:13,reviews-v3,2168,17,0,0,53,113,1,,,,,,,,,,,,,,,
03/03/2026 12:13,waypoint,0,0,0,0,141,46,1,,,,,,,,,,,,,,,
03/03/2026 12:13,bookinfo-gateway-istio,0,0,0,0,67,46,1,,,,,,,,,,,,,,,
03/03/2026 12:13,details-v1,5392.6,19.7,0,0,64,19,1,,,,,,,,,,,,,,,
03/03/2026 12:13,productpage-v1,5357.7,235.5,0,0,502,282,1,,,,,,,,,,,,,,,
03/03/2026 12:13,ratings-v1,6006.9,5.5,0,0,19,19,1,,,,,,,,,,,,,,,
03/03/2026 12:13,reviews-v1,2376.6,8.9,0,0,16,96,1,,,,,,,,,,,,,,,
03/03/2026 12:13,reviews-v2,2025.7,19.6,0,0,43,105,1,,,,,,,,,,,,,,,
03/03/2026 12:13,reviews-v3,2168,17,0,0,53,113,1,,,,,,,,,,,,,,,
03/03/2026 12:13,waypoint,0,0,0,0,141,46,1,,,,,,,,,,,,,,,
03/03/2026 12:13,bookinfo-gateway-istio,0,0,0,0,66,46,1,,,,,,,,,,,,,,,
03/03/2026 12:13,details-v1,5358.9,21.7,0,0,59,19,1,,,,,,,,,,,,,,,
03/03/2026 12:13,productpage-v1,5357.7,235.5,0,0,492,282,1,,,,,,,,,,,,,,,
03/03/2026 12:13,ratings-v1,5898.9,5.9,0,0,18,19,1,,,,,,,,,,,,,,,
03/03/2026 12:13,reviews-v1,2353.1,12.1,0,0,14,96,1,,,,,,,,,,,,,,,
03/03/2026 12:13,reviews-v2,1980.6,30.9,0,0,36,105,1,,,,,,,,,,,,,,,
03/03/2026 12:13,reviews-v3,2146.9,18.4,0,0,36,114,1,,,,,,,,,,,,,,,
03/03/2026 12:13,waypoint,0,0,0,0,128,46,1,,,,,,,,,,,,,,,
03/03/2026 12:13,bookinfo-gateway-istio,0,0,0,0,66,46,1,,,,,,,,,,,,,,,
03/03/2026 12:13,details-v1,5384,21.8,0,0,61,19,1,,,,,,,,,,,,,,,
03/03/2026 12:13,productpage-v1,5354.3,284.8,0,0,483,282,1,,,,,,,,,,,,,,,
03/03/2026 12:13,ratings-v1,5940,5.9,0,0,18,19,1,,,,,,,,,,,,,,,
03/03/2026 12:13,reviews-v1,2320,12.7,0,0,16,96,1,,,,,,,,,,,,,,,
03/03/2026 12:13,reviews-v2,1997.1,31.4,0,0,39,105,1,,,,,,,,,,,,,,,
03/03/2026 12:13,reviews-v3,2177.1,18.2,0,0,40,114,1,,,,,,,,,,,,,,,
03/03/2026 12:13,waypoint,0,0,0,0,137,45,1,,,,,,,,,,,,,,,
03/03/2026 12:13,bookinfo-gateway-istio,0,0,0,0,66,46,1,,,,,,,,,,,,,,,
03/03/2026 12:13,details-v1,5407.4,22,0,0,61,19,1,,,,,,,,,,,,,,,
03/03/2026 12:13,productpage-v1,5383.4,309,0,0,483,282,1,,,,,,,,,,,,,,,
03/03/2026 12:13,ratings-v1,5940,5.9,0,0,18,19,1,,,,,,,,,,,,,,,
03/03/2026 12:13,reviews-v1,2320,12.7,0,0,16,96,1,,,,,,,,,,,,,,,
03/03/2026 12:13,reviews-v2,1997.1,31.4,0,0,38,107,1,,,,,,,,,,,,,,,
03/03/2026 12:13,reviews-v3,2177.1,18.2,0,0,41,114,1,,,,,,,,,,,,,,,
03/03/2026 12:13,waypoint,0,0,0,0,139,45,1,,,,,,,,,,,,,,,
03/03/2026 12:13,bookinfo-gateway-istio,0,0,0,0,68,46,1,,,,,,,,,,,,,,,
03/03/2026 12:13,details-v1,5479,22.4,0,0,61,19,1,,,,,,,,,,,,,,,
03/03/2026 12:13,productpage-v1,5500,312.1,0,0,501,282,1,,,,,,,,,,,,,,,
03/03/2026 12:13,ratings-v1,5935,6.1,0,0,19,19,1,,,,,,,,,,,,,,,
03/03/2026 12:13,reviews-v1,2304.1,12.8,0,0,36,99,1,,,,,,,,,,,,,,,
03/03/2026 12:13,reviews-v2,1979.5,31.6,0,0,38,107,1,,,,,,,,,,,,,,,
03/03/2026 12:13,reviews-v3,2197.8,18.6,0,0,41,114,1,,,,,,,,,,,,,,,
03/03/2026 12:13,waypoint,0,0,0,0,139,45,1,,,,,,,,,,,,,,,
03/03/2026 12:14,bookinfo-gateway-istio,0,0,0,0,67,46,1,,,,,,,,,,,,,,,
03/03/2026 12:14,details-v1,5583.5,17,0,0,62,19,1,,,,,,,,,,,,,,,
03/03/2026 12:14,productpage-v1,5500,312.1,0,0,497,282,1,,,,,,,,,,,,,,,
03/03/2026 12:14,ratings-v1,6059,4.6,0,0,18,19,1,,,,,,,,,,,,,,,
03/03/2026 12:14,reviews-v1,2344.6,9.5,0,0,12,98,1,,,,,,,,,,,,,,,
03/03/2026 12:14,reviews-v2,2007.5,26.2,0,0,37,106,1,,,,,,,,,,,,,,,
03/03/2026 12:14,reviews-v3,2258.9,16.3,0,0,41,113,1,,,,,,,,,,,,,,,
03/03/2026 12:14,waypoint,0,0,0,0,136,46,1,,,,,,,,,,,,,,,
03/03/2026 12:14,bookinfo-gateway-istio,0,0,0,0,67,46,1,,,,,,,,,,,,,,,
03/03/2026 12:14,details-v1,5583.5,17,0,0,62,19,1,,,,,,,,,,,,,,,
03/03/2026 12:14,productpage-v1,5466.9,307.3,0,0,475,283,1,,,,,,,,,,,,,,,
03/03/2026 12:14,ratings-v1,6059,4.6,0,0,18,19,1,,,,,,,,,,,,,,,
03/03/2026 12:14,reviews-v1,2340.6,10,0,0,11,98,1,,,,,,,,,,,,,,,
03/03/2026 12:14,reviews-v2,1977.7,29.6,0,0,46,107,1,,,,,,,,,,,,,,,
03/03/2026 12:14,reviews-v3,2249.1,16.8,0,0,41,113,1,,,,,,,,,,,,,,,
03/03/2026 12:14,waypoint,0,0,0,0,129,46,1,,,,,,,,,,,,,,,
03/03/2026 12:14,bookinfo-gateway-istio,0,0,0,0,68,46,1,,,,,,,,,,,,,,,
03/03/2026 12:14,details-v1,5510.9,17.2,0,0,54,20,1,,,,,,,,,,,,,,,
03/03/2026 12:14,productpage-v1,5463.4,351.1,0,0,475,283,1,,,,,,,,,,,,,,,
03/03/2026 12:14,ratings-v1,5993.7,4.7,0,0,18,19,1,,,,,,,,,,,,,,,
03/03/2026 12:14,reviews-v1,2336.6,10.4,0,0,11,98,1,,,,,,,,,,,,,,,
03/03/2026 12:14,reviews-v2,1977.7,29.6,0,0,46,107,1,,,,,,,,,,,,,,,
03/03/2026 12:14,reviews-v3,2249.1,16.8,0,0,41,113,1,,,,,,,,,,,,,,,
03/03/2026 12:14,waypoint,0,0,0,0,129,46,1,,,,,,,,,,,,,,,
03/03/2026 12:14,bookinfo-gateway-istio,0,0,0,0,66,47,1,,,,,,,,,,,,,,,
03/03/2026 12:14,details-v1,5481.7,17.8,0,0,62,19,1,,,,,,,,,,,,,,,
03/03/2026 12:14,productpage-v1,5463.4,351.1,0,0,499,283,1,,,,,,,,,,,,,,,
03/03/2026 12:14,ratings-v1,6019.4,4.9,0,0,19,19,1,,,,,,,,,,,,,,,
03/03/2026 12:14,reviews-v1,2333.1,10.7,0,0,12,98,1,,,,,,,,,,,,,,,
03/03/2026 12:14,reviews-v2,1976.6,30.1,0,0,46,107,1,,,,,,,,,,,,,,,
03/03/2026 12:14,reviews-v3,2219.4,17.2,0,0,43,114,1,,,,,,,,,,,,,,,
03/03/2026 12:14,waypoint,0,0,0,0,137,46,1,,,,,,,,,,,,,,,
03/03/2026 12:14,bookinfo-gateway-istio,0,0,0,0,66,47,1,,,,,,,,,,,,,,,
03/03/2026 12:14,details-v1,5466.9,17.5,0,0,58,19,1,,,,,,,,,,,,,,,
03/03/2026 12:14,productpage-v1,5446.9,383.5,0,0,501,283,1,,,,,,,,,,,,,,,
03/03/2026 12:14,ratings-v1,5980.6,4.7,0,0,18,20,1,,,,,,,,,,,,,,,
03/03/2026 12:14,reviews-v1,2304,11.2,0,0,11,98,1,,,,,,,,,,,,,,,
03/03/2026 12:14,reviews-v2,1943.4,30.5,0,0,38,107,1,,,,,,,,,,,,,,,
03/03/2026 12:14,reviews-v3,2230.3,16.9,0,0,38,116,1,,,,,,,,,,,,,,,
03/03/2026 12:14,waypoint,0,0,0,0,132,46,1,,,,,,,,,,,,,,,
03/03/2026 12:14,bookinfo-gateway-istio,0,0,0,0,66,47,1,,,,,,,,,,,,,,,
03/03/2026 12:14,details-v1,5457.7,17.2,0,0,58,19,1,,,,,,,,,,,,,,,
03/03/2026 12:14,productpage-v1,5492.6,410.7,0,0,501,283,1,,,,,,,,,,,,,,,
03/03/2026 12:14,ratings-v1,5980.6,4.7,0,0,18,20,1,,,,,,,,,,,,,,,
03/03/2026 12:14,reviews-v1,2304,11.2,0,0,11,98,1,,,,,,,,,,,,,,,
03/03/2026 12:14,reviews-v2,1943.4,30.5,0,0,35,108,1,,,,,,,,,,,,,,,
03/03/2026 12:15,reviews-v3,2230.3,16.9,0,0,40,115,1,,,,,,,,,,,,,,,
03/03/2026 12:15,waypoint,0,0,0,0,134,46,1,,,,,,,,,,,,,,,
03/03/2026 12:15,bookinfo-gateway-istio,0,0,0,0,66,47,1,,,,,,,,,,,,,,,
03/03/2026 12:15,details-v1,5557.1,16.5,0,0,63,19,1,,,,,,,,,,,,,,,
03/03/2026 12:15,productpage-v1,5440.6,413.1,0,0,499,283,1,,,,,,,,,,,,,,,
03/03/2026 12:15,ratings-v1,6058.3,4.7,0,0,18,20,1,,,,,,,,,,,,,,,
03/03/2026 12:15,reviews-v1,2355.4,8.4,0,0,11,98,1,,,,,,,,,,,,,,,
03/03/2026 12:15,reviews-v2,1972,20.3,0,0,35,108,1,,,,,,,,,,,,,,,
03/03/2026 12:15,reviews-v3,2254.9,17.1,0,0,40,115,1,,,,,,,,,,,,,,,
03/03/2026 12:15,waypoint,0,0,0,0,134,46,1,,,,,,,,,,,,,,,
03/03/2026 12:15,bookinfo-gateway-istio,0,0,0,0,68,47,1,,,,,,,,,,,,,,,
03/03/2026 12:15,details-v1,5456.6,17.3,0,0,58,19,1,,,,,,,,,,,,,,,
03/03/2026 12:15,productpage-v1,5440.6,413.1,0,0,466,284,1,,,,,,,,,,,,,,,
03/03/2026 12:15,ratings-v1,5980,5,0,0,17,20,1,,,,,,,,,,,,,,,
03/03/2026 12:15,reviews-v1,2314.9,14,0,0,17,96,1,,,,,,,,,,,,,,,
03/03/2026 12:15,reviews-v2,1926.3,27,0,0,35,107,1,,,,,,,,,,,,,,,
03/03/2026 12:15,reviews-v3,2217.7,18.3,0,0,40,116,1,,,,,,,,,,,,,,,
03/03/2026 12:15,waypoint,0,0,0,0,134,46,1,,,,,,,,,,,,,,,
03/03/2026 12:15,bookinfo-gateway-istio,0,0,0,0,68,47,1,,,,,,,,,,,,,,,
03/03/2026 12:15,details-v1,5456.6,17.3,0,0,58,19,1,,,,,,,,,,,,,,,
03/03/2026 12:15,productpage-v1,5415.4,483.3,0,0,501,283,1,,,,,,,,,,,,,,,
03/03/2026 12:15,ratings-v1,5980,5,0,0,19,20,1,,,,,,,,,,,,,,,
03/03/2026 12:15,reviews-v1,2316,14.2,0,0,54,98,1,,,,,,,,,,,,,,,
03/03/2026 12:15,reviews-v2,1952,27.5,0,0,33,107,1,,,,,,,,,,,,,,,
03/03/2026 12:15,reviews-v3,2240,18.1,0,0,50,116,1,,,,,,,,,,,,,,,
03/03/2026 12:15,waypoint,0,0,0,0,126,46,1,,,,,,,,,,,,,,,
03/03/2026 12:15,bookinfo-gateway-istio,0,0,0,0,65,49,1,,,,,,,,,,,,,,,
03/03/2026 12:15,details-v1,5434.2,17.3,0,0,58,19,1,,,,,,,,,,,,,,,
03/03/2026 12:15,productpage-v1,5420,509.7,0,0,501,283,1,,,,,,,,,,,,,,,
03/03/2026 12:15,ratings-v1,6027.9,5,0,0,19,20,1,,,,,,,,,,,,,,,
03/03/2026 12:15,reviews-v1,2310.8,14.5,0,0,54,98,1,,,,,,,,,,,,,,,
03/03/2026 12:15,reviews-v2,1952,27.5,0,0,33,107,1,,,,,,,,,,,,,,,
03/03/2026 12:15,reviews-v3,2240,18.1,0,0,50,116,1,,,,,,,,,,,,,,,
03/03/2026 12:15,waypoint,0,0,0,0,126,46,1,,,,,,,,,,,,,,,
03/03/2026 12:15,bookinfo-gateway-istio,0,0,0,0,68,49,1,,,,,,,,,,,,,,,
03/03/2026 12:15,details-v1,5436,17.7,0,0,62,19,1,,,,,,,,,,,,,,,
03/03/2026 12:15,productpage-v1,5420,509.7,0,0,502,284,1,,,,,,,,,,,,,,,
03/03/2026 12:15,ratings-v1,5997.7,5.1,0,0,18,20,1,,,,,,,,,,,,,,,
03/03/2026 12:15,reviews-v1,2291.4,14.8,0,0,16,98,1,,,,,,,,,,,,,,,
03/03/2026 12:15,reviews-v2,1952.6,27.7,0,0,38,108,1,,,,,,,,,,,,,,,
03/03/2026 12:15,reviews-v3,2223.4,18.8,0,0,46,116,1,,,,,,,,,,,,,,,
03/03/2026 12:15,waypoint,0,0,0,0,135,46,1,,,,,,,,,,,,,,,
03/03/2026 12:15,bookinfo-gateway-istio,0,0,0,0,67,49,1,,,,,,,,,,,,,,,
03/03/2026 12:16,details-v1,5436,17.7,0,0,60,19,1,,,,,,,,,,,,,,,
03/03/2026 12:16,productpage-v1,5467.4,535.8,0,0,502,284,1,,,,,,,,,,,,,,,
03/03/2026 12:16,ratings-v1,6074.9,4.8,0,0,19,20,1,,,,,,,,,,,,,,,
03/03/2026 12:16,reviews-v1,2309.7,14.5,0,0,14,98,1,,,,,,,,,,,,,,,
03/03/2026 12:16,reviews-v2,1958.9,25.2,0,0,41,107,1,,,,,,,,,,,,,,,
03/03/2026 12:16,reviews-v3,2253.7,18.1,0,0,59,115,1,,,,,,,,,,,,,,,
03/03/2026 12:16,waypoint,0,0,0,0,135,46,1,,,,,,,,,,,,,,,
03/03/2026 12:16,bookinfo-gateway-istio,0,0,0,0,67,49,1,,,,,,,,,,,,,,,
03/03/2026 12:16,details-v1,5489.1,16.6,0,0,60,19,1,,,,,,,,,,,,,,,
03/03/2026 12:16,productpage-v1,5417.7,551.1,0,0,502,284,1,,,,,,,,,,,,,,,
03/03/2026 12:16,ratings-v1,6074.9,4.8,0,0,19,20,1,,,,,,,,,,,,,,,
03/03/2026 12:16,reviews-v1,2309.7,14.5,0,0,14,98,1,,,,,,,,,,,,,,,
03/03/2026 12:16,reviews-v2,1958.9,25.2,0,0,38,107,1,,,,,,,,,,,,,,,
03/03/2026 12:16,reviews-v3,2253.7,18.1,0,0,47,115,1,,,,,,,,,,,,,,,
03/03/2026 12:16,waypoint,0,0,0,0,133,46,1,,,,,,,,,,,,,,,
03/03/2026 12:16,bookinfo-gateway-istio,0,0,0,0,66,49,1,,,,,,,,,,,,,,,
03/03/2026 12:16,details-v1,5446.3,16.6,0,0,58,19,1,,,,,,,,,,,,,,,
03/03/2026 12:16,productpage-v1,5454.3,588.4,0,0,500,284,1,,,,,,,,,,,,,,,
03/03/2026 12:16,ratings-v1,6084,4.8,0,0,18,20,1,,,,,,,,,,,,,,,
03/03/2026 12:16,reviews-v1,2261.1,15.8,0,0,17,98,1,,,,,,,,,,,,,,,
03/03/2026 12:16,reviews-v2,1972.6,27.1,0,0,38,107,1,,,,,,,,,,,,,,,
03/03/2026 12:16,reviews-v3,2284.6,18.2,0,0,47,115,1,,,,,,,,,,,,,,,
03/03/2026 12:16,waypoint,0,0,0,0,133,46,1,,,,,,,,,,,,,,,
03/03/2026 12:16,bookinfo-gateway-istio,0,0,0,0,70,50,1,,,,,,,,,,,,,,,
03/03/2026 12:16,details-v1,5464,16.4,0,0,60,19,1,,,,,,,,,,,,,,,
03/03/2026 12:16,productpage-v1,5454.3,588.4,0,0,492,284,1,,,,,,,,,,,,,,,
03/03/2026 12:16,ratings-v1,6148.6,4.9,0,0,20,20,1,,,,,,,,,,,,,,,
03/03/2026 12:16,reviews-v1,2270.9,15.8,0,0,16,96,1,,,,,,,,,,,,,,,
03/03/2026 12:16,reviews-v2,1992,27.2,0,0,37,107,1,,,,,,,,,,,,,,,
03/03/2026 12:16,reviews-v3,2333.7,18.2,0,0,49,116,1,,,,,,,,,,,,,,,
03/03/2026 12:16,waypoint,0,0,0,0,133,46,1,,,,,,,,,,,,,,,
03/03/2026 12:16,bookinfo-gateway-istio,0,0,0,0,70,50,1,,,,,,,,,,,,,,,
03/03/2026 12:16,details-v1,5464,16.4,0,0,60,19,1,,,,,,,,,,,,,,,
03/03/2026 12:16,productpage-v1,5506.2,603.1,0,0,498,285,1,,,,,,,,,,,,,,,
03/03/2026 12:16,ratings-v1,6148.6,4.9,0,0,19,20,1,,,,,,,,,,,,,,,
03/03/2026 12:16,reviews-v1,2265.7,15.8,0,0,15,97,1,,,,,,,,,,,,,,,
03/03/2026 12:16,reviews-v2,2020.6,27.3,0,0,40,108,1,,,,,,,,,,,,,,,
03/03/2026 12:16,reviews-v3,2358.3,17.7,0,0,43,116,1,,,,,,,,,,,,,,,
03/03/2026 12:16,waypoint,0,0,0,0,135,46,1,,,,,,,,,,,,,,,
03/03/2026 12:16,bookinfo-gateway-istio,0,0,0,0,70,50,1,,,,,,,,,,,,,,,
03/03/2026 12:16,details-v1,5438.3,16.6,0,0,59,19,1,,,,,,,,,,,,,,,
03/03/2026 12:16,productpage-v1,5565.1,616.7,0,0,498,285,1,,,,,,,,,,,,,,,
03/03/2026 12:16,ratings-v1,6204.6,4.8,0,0,19,20,1,,,,,,,,,,,,,,,
03/03/2026 12:16,reviews-v1,2265.1,15.9,0,0,15,97,1,,,,,,,,,,,,,,,
03/03/2026 12:16,reviews-v2,2020.6,27.3,0,0,40,108,1,,,,,,,,,,,,,,,
03/03/2026 12:16,reviews-v3,2358.3,17.7,0,0,43,116,1,,,,,,,,,,,,,,,
03/03/2026 12:16,waypoint,0,0,0,0,135,46,1,,,,,,,,,,,,,,,
03/03/2026 12:17,bookinfo-gateway-istio,0,0,0,0,68,50,1,,,,,,,,,,,,,,,
03/03/2026 12:17,details-v1,5554.3,17,0,0,64,19,1,,,,,,,,,,,,,,,
03/03/2026 12:17,productpage-v1,5565.1,616.7,0,0,501,285,1,,,,,,,,,,,,,,,
03/03/2026 12:17,ratings-v1,6323.4,4.9,0,0,19,20,1,,,,,,,,,,,,,,,
03/03/2026 12:17,reviews-v1,2314.9,10.6,0,0,14,97,1,,,,,,,,,,,,,,,
03/03/2026 12:17,reviews-v2,2087.4,21.8,0,0,43,107,1,,,,,,,,,,,,,,,
03/03/2026 12:17,reviews-v3,2420,17.5,0,0,48,115,1,,,,,,,,,,,,,,,
03/03/2026 12:17,waypoint,0,0,0,0,136,46,1,,,,,,,,,,,,,,,
03/03/2026 12:17,bookinfo-gateway-istio,0,0,0,0,69,50,1,,,,,,,,,,,,,,,
03/03/2026 12:17,details-v1,5534.3,16.8,0,0,59,19,1,,,,,,,,,,,,,,,
03/03/2026 12:17,productpage-v1,5557.1,605.2,0,0,492,285,1,,,,,,,,,,,,,,,
03/03/2026 12:17,ratings-v1,6283.5,4.8,0,0,19,20,1,,,,,,,,,,,,,,,
03/03/2026 12:17,reviews-v1,2288,10.7,0,0,14,96,1,,,,,,,,,,,,,,,
03/03/2026 12:17,reviews-v2,2056.6,22.1,0,0,36,105,1,,,,,,,,,,,,,,,
03/03/2026 12:17,reviews-v3,2398.3,17.4,0,0,40,116,1,,,,,,,,,,,,,,,
03/03/2026 12:17,waypoint,0,0,0,0,133,46,1,,,,,,,,,,,,,,,
03/03/2026 12:17,bookinfo-gateway-istio,0,0,0,0,69,50,1,,,,,,,,,,,,,,,
03/03/2026 12:17,details-v1,5517.2,16.6,0,0,59,19,1,,,,,,,,,,,,,,,
03/03/2026 12:17,productpage-v1,5573.7,653.7,0,0,492,285,1,,,,,,,,,,,,,,,
03/03/2026 12:17,ratings-v1,6283.5,4.8,0,0,19,20,1,,,,,,,,,,,,,,,
03/03/2026 12:17,reviews-v1,2288,10.7,0,0,14,96,1,,,,,,,,,,,,,,,
03/03/2026 12:17,reviews-v2,2056.6,22.1,0,0,38,105,1,,,,,,,,,,,,,,,
03/03/2026 12:17,reviews-v3,2398.3,17.4,0,0,46,116,1,,,,,,,,,,,,,,,
03/03/2026 12:17,waypoint,0,0,0,0,136,46,1,,,,,,,,,,,,,,,
03/03/2026 12:17,bookinfo-gateway-istio,0,0,0,0,69,50,1,,,,,,,,,,,,,,,
03/03/2026 12:17,details-v1,5568,17.1,0,0,64,19,1,,,,,,,,,,,,,,,
03/03/2026 12:17,productpage-v1,5586.9,667,0,0,500,285,1,,,,,,,,,,,,,,,
03/03/2026 12:17,ratings-v1,6318.9,4.8,0,0,19,20,1,,,,,,,,,,,,,,,
03/03/2026 12:17,reviews-v1,2317.1,10.6,0,0,17,97,1,,,,,,,,,,,,,,,
03/03/2026 12:17,reviews-v2,2094.3,22.3,0,0,38,105,1,,,,,,,,,,,,,,,
03/03/2026 12:17,reviews-v3,2401.7,17.4,0,0,46,116,1,,,,,,,,,,,,,,,
03/03/2026 12:17,waypoint,0,0,0,0,136,46,1,,,,,,,,,,,,,,,
03/03/2026 12:17,bookinfo-gateway-istio,0,0,0,0,69,50,1,,,,,,,,,,,,,,,
03/03/2026 12:17,details-v1,5586.9,17.8,0,0,60,19,1,,,,,,,,,,,,,,,
03/03/2026 12:17,productpage-v1,5586.9,667,0,0,500,286,1,,,,,,,,,,,,,,,
03/03/2026 12:17,ratings-v1,6334.3,5,0,0,19,20,1,,,,,,,,,,,,,,,
03/03/2026 12:17,reviews-v1,2295.4,10.7,0,0,15,97,1,,,,,,,,,,,,,,,
03/03/2026 12:17,reviews-v2,2140,22.3,0,0,41,107,1,,,,,,,,,,,,,,,
03/03/2026 12:17,reviews-v3,2406.9,17.7,0,0,44,116,1,,,,,,,,,,,,,,,
03/03/2026 12:17,waypoint,0,0,0,0,137,46,1,,,,,,,,,,,,,,,
03/03/2026 12:17,bookinfo-gateway-istio,0,0,0,0,69,50,1,,,,,,,,,,,,,,,
03/03/2026 12:17,details-v1,5586.9,17.8,0,0,60,19,1,,,,,,,,,,,,,,,
03/03/2026 12:17,productpage-v1,5656.6,680.6,0,0,500,286,1,,,,,,,,,,,,,,,
03/03/2026 12:17,ratings-v1,6334.3,5,0,0,19,20,1,,,,,,,,,,,,,,,
03/03/2026 12:18,reviews-v1,2295.4,10.2,0,0,16,97,1,,,,,,,,,,,,,,,
03/03/2026 12:18,reviews-v2,2133.1,20.8,0,0,41,107,1,,,,,,,,,,,,,,,
03/03/2026 12:18,reviews-v3,2395.4,17.6,0,0,50,115,1,,,,,,,,,,,,,,,
03/03/2026 12:18,waypoint,0,0,0,0,132,46,1,,,,,,,,,,,,,,,
03/03/2026 12:18,bookinfo-gateway-istio,0,0,0,0,69,50,1,,,,,,,,,,,,,,,
03/03/2026 12:18,details-v1,5655.4,17.9,0,0,63,19,1,,,,,,,,,,,,,,,
03/03/2026 12:18,productpage-v1,5541.1,697,0,0,500,286,1,,,,,,,,,,,,,,,
03/03/2026 12:18,ratings-v1,6352,5,0,0,19,20,1,,,,,,,,,,,,,,,
03/03/2026 12:18,reviews-v1,2327.4,9.8,0,0,16,97,1,,,,,,,,,,,,,,,
03/03/2026 12:18,reviews-v2,2133.1,20.8,0,0,41,107,1,,,,,,,,,,,,,,,
03/03/2026 12:18,reviews-v3,2395.4,17.6,0,0,50,115,1,,,,,,,,,,,,,,,
03/03/2026 12:18,waypoint,0,0,0,0,120,46,1,,,,,,,,,,,,,,,
03/03/2026 12:18,bookinfo-gateway-istio,0,0,0,0,64,52,1,,,,,,,,,,,,,,,
03/03/2026 12:18,details-v1,5530.3,19,0,0,55,19,1,,,,,,,,,,,,,,,
03/03/2026 12:18,productpage-v1,5541.1,697,0,0,478,286,1,,,,,,,,,,,,,,,
03/03/2026 12:18,ratings-v1,6216,5.2,0,0,17,20,1,,,,,,,,,,,,,,,
