app,experiment_name,workload_name,workload_csv,autoscaler_name,deployment_scope,setup_ok,ready_for_load,monitor_log_file,locust_stats_csv,locust_failures_csv,locust_exceptions_csv,locust_stats_history_csv,cleanup_ok,status,error_message
onlineboutique,onlineboutique_wiki_load_pbscaler_subset,wiki_load,load/online-boutique/workloads/wiki_load.csv,pbscaler,"frontend,cartservice,checkoutservice,currencyservice,emailservice,paymentservice,productcatalogservice,recommendationservice,shippingservice,adservice",True,True,/app/logs/onlineboutique_mesh_metrics_onlineboutique_wiki_load_pbscaler_default_5s_20260806_230335.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_pbscaler_subset_20260807_000335_stats.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_pbscaler_subset_20260807_000335_failures.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_pbscaler_subset_20260807_000335_exceptions.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_pbscaler_subset_20260807_000335_stats_history.csv,True,success,
onlineboutique,onlineboutique_wiki_load_pbscaler_subset,wiki_load,load/online-boutique/workloads/wiki_load.csv,pbscaler,"frontend,cartservice,checkoutservice,currencyservice,emailservice,paymentservice,productcatalogservice,recommendationservice,shippingservice,adservice",,,,,,,,True,failed,409 Client Error: Conflict for url: http://193.225.251.227:32089/experiment/setup
onlineboutique,onlineboutique_wiki_load_pbscaler_subset,wiki_load,load/online-boutique/workloads/wiki_load.csv,pbscaler,"frontend,cartservice,checkoutservice,currencyservice,emailservice,paymentservice,productcatalogservice,recommendationservice,shippingservice,adservice",,,,,,,,False,failed,"HTTPConnectionPool(host='193.225.251.227', port=32089): Max retries exceeded with url: /experiment/setup (Caused by NewConnectionError(""HTTPConnection(host='193.225.251.227', port=32089): Failed to establish a new connection: [Errno 61] Connection refused""))"
onlineboutique,onlineboutique_wiki_load_pbscaler_subset,wiki_load,load/online-boutique/workloads/wiki_load.csv,pbscaler,"frontend,cartservice,checkoutservice,currencyservice,emailservice,paymentservice,productcatalogservice,recommendationservice,shippingservice,adservice",True,True,/app/logs/onlineboutique_mesh_metrics_onlineboutique_wiki_load_pbscaler_default_5s_20260806_235807.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_pbscaler_subset_20260807_005807_stats.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_pbscaler_subset_20260807_005807_failures.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_pbscaler_subset_20260807_005807_exceptions.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_pbscaler_subset_20260807_005807_stats_history.csv,True,completed_with_failures,Locust exit code 1
onlineboutique,onlineboutique_wiki_load_das_subset,wiki_load,load/online-boutique/workloads/wiki_load.csv,das,"frontend,cartservice,checkoutservice,currencyservice,emailservice,paymentservice,productcatalogservice,recommendationservice,shippingservice,adservice",True,True,/app/logs/onlineboutique_mesh_metrics_onlineboutique_wiki_load_das_default_5s_20260807_003448.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_das_subset_20260807_013448_stats.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_das_subset_20260807_013448_failures.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_das_subset_20260807_013448_exceptions.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_das_subset_20260807_013448_stats_history.csv,True,completed_with_failures,Locust exit code 1
onlineboutique,onlineboutique_wiki_load_cpu50_subset,wiki_load,load/online-boutique/workloads/wiki_load.csv,default_cpu,"frontend,cartservice,checkoutservice,currencyservice,emailservice,paymentservice,productcatalogservice,recommendationservice,shippingservice,adservice",True,True,/app/logs/onlineboutique_mesh_metrics_onlineboutique_wiki_load_default_cpu_default_5s_20260807_011112.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_cpu50_subset_20260807_021112_stats.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_cpu50_subset_20260807_021112_failures.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_cpu50_subset_20260807_021112_exceptions.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_cpu50_subset_20260807_021112_stats_history.csv,True,success,
onlineboutique,onlineboutique_wiki_load_cpu80_subset,wiki_load,load/online-boutique/workloads/wiki_load.csv,default_cpu,"frontend,cartservice,checkoutservice,currencyservice,emailservice,paymentservice,productcatalogservice,recommendationservice,shippingservice,adservice",True,True,/app/logs/onlineboutique_mesh_metrics_onlineboutique_wiki_load_default_cpu_default_5s_20260807_014736.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_cpu80_subset_20260807_024736_stats.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_cpu80_subset_20260807_024736_failures.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_cpu80_subset_20260807_024736_exceptions.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_cpu80_subset_20260807_024736_stats_history.csv,True,completed_with_failures,Locust exit code 1
onlineboutique,onlineboutique_wiki_load_pbscaler_subset,wiki_load,load/online-boutique/workloads/wiki_load.csv,pbscaler,"frontend,cartservice,checkoutservice,currencyservice,emailservice,paymentservice,productcatalogservice,recommendationservice,shippingservice,adservice",True,True,/app/logs/onlineboutique_mesh_metrics_onlineboutique_wiki_load_pbscaler_default_5s_20260807_022419.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_pbscaler_subset_20260807_032419_stats.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_pbscaler_subset_20260807_032419_failures.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_pbscaler_subset_20260807_032419_exceptions.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_pbscaler_subset_20260807_032419_stats_history.csv,True,completed_with_failures,Locust exit code 1
onlineboutique,onlineboutique_wiki_load_das_subset,wiki_load,load/online-boutique/workloads/wiki_load.csv,das,"frontend,cartservice,checkoutservice,currencyservice,emailservice,paymentservice,productcatalogservice,recommendationservice,shippingservice,adservice",True,True,/app/logs/onlineboutique_mesh_metrics_onlineboutique_wiki_load_das_default_5s_20260807_030101.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_das_subset_20260807_040101_stats.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_das_subset_20260807_040101_failures.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_das_subset_20260807_040101_exceptions.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_das_subset_20260807_040101_stats_history.csv,True,success,
onlineboutique,onlineboutique_wiki_load_cpu50_subset,wiki_load,load/online-boutique/workloads/wiki_load.csv,default_cpu,"frontend,cartservice,checkoutservice,currencyservice,emailservice,paymentservice,productcatalogservice,recommendationservice,shippingservice,adservice",True,True,/app/logs/onlineboutique_mesh_metrics_onlineboutique_wiki_load_default_cpu_default_5s_20260807_033726.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_cpu50_subset_20260807_043726_stats.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_cpu50_subset_20260807_043726_failures.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_cpu50_subset_20260807_043726_exceptions.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_cpu50_subset_20260807_043726_stats_history.csv,True,completed_with_failures,Locust exit code 1
onlineboutique,onlineboutique_wiki_load_cpu80_subset,wiki_load,load/online-boutique/workloads/wiki_load.csv,default_cpu,"frontend,cartservice,checkoutservice,currencyservice,emailservice,paymentservice,productcatalogservice,recommendationservice,shippingservice,adservice",True,True,/app/logs/onlineboutique_mesh_metrics_onlineboutique_wiki_load_default_cpu_default_5s_20260807_041349.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_cpu80_subset_20260807_051350_stats.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_cpu80_subset_20260807_051350_failures.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_cpu80_subset_20260807_051350_exceptions.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_cpu80_subset_20260807_051350_stats_history.csv,True,success,
onlineboutique,onlineboutique_constant-20_customdas-cpu-queue_subset,constant-20,load/online-boutique/workloads/constant-20.csv,customdas-cpu-queue,"frontend,cartservice,checkoutservice,currencyservice,emailservice,paymentservice,productcatalogservice,recommendationservice,shippingservice,adservice",True,True,/app/logs/onlineboutique_mesh_metrics_onlineboutique_constant-20_customdas-cpu-queue_default_5s_20260818_162110.csv,tmp/locust/onlineboutique/onlineboutique_constant-20_customdas-cpu-queue_subset_20260818_172110_stats.csv,tmp/locust/onlineboutique/onlineboutique_constant-20_customdas-cpu-queue_subset_20260818_172110_failures.csv,tmp/locust/onlineboutique/onlineboutique_constant-20_customdas-cpu-queue_subset_20260818_172110_exceptions.csv,tmp/locust/onlineboutique/onlineboutique_constant-20_customdas-cpu-queue_subset_20260818_172110_stats_history.csv,True,success,
onlineboutique,onlineboutique_constant-20_customdas-cpu-queue_subset,constant-20,load/online-boutique/workloads/constant-20.csv,customdas-cpu-queue,"frontend,cartservice,checkoutservice,currencyservice,emailservice,paymentservice,productcatalogservice,recommendationservice,shippingservice,adservice",True,True,/app/logs/onlineboutique_mesh_metrics_onlineboutique_constant-20_customdas-cpu-queue_default_5s_20260818_162440.csv,tmp/locust/onlineboutique/onlineboutique_constant-20_customdas-cpu-queue_subset_20260818_172440_stats.csv,tmp/locust/onlineboutique/onlineboutique_constant-20_customdas-cpu-queue_subset_20260818_172440_failures.csv,tmp/locust/onlineboutique/onlineboutique_constant-20_customdas-cpu-queue_subset_20260818_172440_exceptions.csv,tmp/locust/onlineboutique/onlineboutique_constant-20_customdas-cpu-queue_subset_20260818_172440_stats_history.csv,True,success,
onlineboutique,onlineboutique_constant-20_customdas-cpu-queue_subset,constant-20,load/online-boutique/workloads/constant-20.csv,customdas-cpu-queue,"frontend,cartservice,checkoutservice,currencyservice,emailservice,paymentservice,productcatalogservice,recommendationservice,shippingservice,adservice",True,True,/app/logs/onlineboutique_mesh_metrics_onlineboutique_constant-20_customdas-cpu-queue_default_5s_20260818_162814.csv,tmp/locust/onlineboutique/onlineboutique_constant-20_customdas-cpu-queue_subset_20260818_172814_stats.csv,tmp/locust/onlineboutique/onlineboutique_constant-20_customdas-cpu-queue_subset_20260818_172814_failures.csv,tmp/locust/onlineboutique/onlineboutique_constant-20_customdas-cpu-queue_subset_20260818_172814_exceptions.csv,tmp/locust/onlineboutique/onlineboutique_constant-20_customdas-cpu-queue_subset_20260818_172814_stats_history.csv,True,success,
onlineboutique,onlineboutique_constant-20_customdas-cpu-queue_subset,constant-20,load/online-boutique/workloads/constant-20.csv,customdas-cpu-queue,"frontend,cartservice,checkoutservice,currencyservice,emailservice,paymentservice,productcatalogservice,recommendationservice,shippingservice,adservice",True,True,/app/logs/onlineboutique_mesh_metrics_onlineboutique_constant-20_customdas-cpu-queue_default_5s_20260818_163144.csv,tmp/locust/onlineboutique/onlineboutique_constant-20_customdas-cpu-queue_subset_20260818_173144_stats.csv,tmp/locust/onlineboutique/onlineboutique_constant-20_customdas-cpu-queue_subset_20260818_173144_failures.csv,tmp/locust/onlineboutique/onlineboutique_constant-20_customdas-cpu-queue_subset_20260818_173144_exceptions.csv,tmp/locust/onlineboutique/onlineboutique_constant-20_customdas-cpu-queue_subset_20260818_173144_stats_history.csv,True,success,
onlineboutique,onlineboutique_constant-20_customdas-cpu-queue_subset,constant-20,load/online-boutique/workloads/constant-20.csv,customdas-cpu-queue,"frontend,cartservice,checkoutservice,currencyservice,emailservice,paymentservice,productcatalogservice,recommendationservice,shippingservice,adservice",True,True,/app/logs/onlineboutique_mesh_metrics_onlineboutique_constant-20_customdas-cpu-queue_default_5s_20260818_163951.csv,tmp/locust/onlineboutique/onlineboutique_constant-20_customdas-cpu-queue_subset_20260818_173951_stats.csv,tmp/locust/onlineboutique/onlineboutique_constant-20_customdas-cpu-queue_subset_20260818_173951_failures.csv,tmp/locust/onlineboutique/onlineboutique_constant-20_customdas-cpu-queue_subset_20260818_173951_exceptions.csv,tmp/locust/onlineboutique/onlineboutique_constant-20_customdas-cpu-queue_subset_20260818_173951_stats_history.csv,True,success,
onlineboutique,onlineboutique_wiki_load_customdas-cpu-queue_subset,wiki_load,load/online-boutique/workloads/wiki_load.csv,customdas-cpu-queue,"frontend,cartservice,checkoutservice,currencyservice,emailservice,paymentservice,productcatalogservice,recommendationservice,shippingservice,adservice",True,True,/app/logs/onlineboutique_mesh_metrics_onlineboutique_wiki_load_customdas-cpu-queue_default_5s_20260818_170506.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_customdas-cpu-queue_subset_20260818_180506_stats.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_customdas-cpu-queue_subset_20260818_180506_failures.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_customdas-cpu-queue_subset_20260818_180506_exceptions.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_customdas-cpu-queue_subset_20260818_180506_stats_history.csv,True,completed_with_failures,Locust exit code 1
onlineboutique,onlineboutique_wiki_load_customdas-cpu-queue_subset,wiki_load,load/online-boutique/workloads/wiki_load.csv,customdas-cpu-queue,"frontend,cartservice,checkoutservice,currencyservice,emailservice,paymentservice,productcatalogservice,recommendationservice,shippingservice,adservice",True,True,/app/logs/onlineboutique_mesh_metrics_onlineboutique_wiki_load_customdas-cpu-queue_default_5s_20260818_181737.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_customdas-cpu-queue_subset_20260818_191737_stats.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_customdas-cpu-queue_subset_20260818_191737_failures.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_customdas-cpu-queue_subset_20260818_191737_exceptions.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_customdas-cpu-queue_subset_20260818_191737_stats_history.csv,True,completed_with_failures,Locust exit code 1
onlineboutique,onlineboutique_wiki_load_customdas-cpu-queue_subset,wiki_load,load/online-boutique/workloads/wiki_load.csv,customdas-cpu-queue,"frontend,cartservice,checkoutservice,currencyservice,emailservice,paymentservice,productcatalogservice,recommendationservice,shippingservice,adservice",True,True,/app/logs/onlineboutique_mesh_metrics_onlineboutique_wiki_load_customdas-cpu-queue_default_5s_20260818_193009.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_customdas-cpu-queue_subset_20260818_203009_stats.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_customdas-cpu-queue_subset_20260818_203009_failures.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_customdas-cpu-queue_subset_20260818_203009_exceptions.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_customdas-cpu-queue_subset_20260818_203009_stats_history.csv,True,completed_with_failures,Locust exit code 1
onlineboutique,onlineboutique_wiki_load_customdas-cpu-queue_subset,wiki_load,load/online-boutique/workloads/wiki_load.csv,customdas-cpu-queue,"frontend,cartservice,checkoutservice,currencyservice,emailservice,paymentservice,productcatalogservice,recommendationservice,shippingservice,adservice",True,True,/app/logs/onlineboutique_mesh_metrics_onlineboutique_wiki_load_customdas-cpu-queue_default_5s_20260818_204241.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_customdas-cpu-queue_subset_20260818_214241_stats.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_customdas-cpu-queue_subset_20260818_214241_failures.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_customdas-cpu-queue_subset_20260818_214241_exceptions.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_customdas-cpu-queue_subset_20260818_214241_stats_history.csv,True,completed_with_failures,Locust exit code 1
onlineboutique,onlineboutique_wiki_load_das_subset,wiki_load,load/online-boutique/workloads/wiki_load.csv,das,"frontend,cartservice,checkoutservice,currencyservice,emailservice,paymentservice,productcatalogservice,recommendationservice,shippingservice,adservice",True,True,/app/logs/onlineboutique_mesh_metrics_onlineboutique_wiki_load_das_default_5s_20260818_215523.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_das_subset_20260818_225523_stats.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_das_subset_20260818_225523_failures.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_das_subset_20260818_225523_exceptions.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_das_subset_20260818_225523_stats_history.csv,True,completed_with_failures,Locust exit code 1
onlineboutique,onlineboutique_wiki_load_cpu80_subset,wiki_load,load/online-boutique/workloads/wiki_load.csv,default_cpu,"frontend,cartservice,checkoutservice,currencyservice,emailservice,paymentservice,productcatalogservice,recommendationservice,shippingservice,adservice",True,True,/app/logs/onlineboutique_mesh_metrics_onlineboutique_wiki_load_default_cpu_default_5s_20260818_230747.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_cpu80_subset_20260819_000747_stats.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_cpu80_subset_20260819_000747_failures.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_cpu80_subset_20260819_000747_exceptions.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_cpu80_subset_20260819_000747_stats_history.csv,True,completed_with_failures,Locust exit code 1
onlineboutique,onlineboutique_stepped-400-up_customdas-cpu-queue_subset,stepped-400-up,load/online-boutique/workloads/stepped-400-up.csv,customdas-cpu-queue,"frontend,cartservice,checkoutservice,currencyservice,emailservice,paymentservice,productcatalogservice,recommendationservice,shippingservice,adservice",True,True,/app/logs/onlineboutique_mesh_metrics_onlineboutique_stepped-400-up_customdas-cpu-queue_default_5s_20260819_002020.csv,tmp/locust/onlineboutique/onlineboutique_stepped-400-up_customdas-cpu-queue_subset_20260819_012020_stats.csv,tmp/locust/onlineboutique/onlineboutique_stepped-400-up_customdas-cpu-queue_subset_20260819_012020_failures.csv,tmp/locust/onlineboutique/onlineboutique_stepped-400-up_customdas-cpu-queue_subset_20260819_012020_exceptions.csv,tmp/locust/onlineboutique/onlineboutique_stepped-400-up_customdas-cpu-queue_subset_20260819_012020_stats_history.csv,True,completed_with_failures,Locust exit code 1
onlineboutique,onlineboutique_stepped-400-up_customdas-cpu-queue_subset,stepped-400-up,load/online-boutique/workloads/stepped-400-up.csv,customdas-cpu-queue,"frontend,cartservice,checkoutservice,currencyservice,emailservice,paymentservice,productcatalogservice,recommendationservice,shippingservice,adservice",True,True,/app/logs/onlineboutique_mesh_metrics_onlineboutique_stepped-400-up_customdas-cpu-queue_default_5s_20260819_013252.csv,tmp/locust/onlineboutique/onlineboutique_stepped-400-up_customdas-cpu-queue_subset_20260819_023252_stats.csv,tmp/locust/onlineboutique/onlineboutique_stepped-400-up_customdas-cpu-queue_subset_20260819_023252_failures.csv,tmp/locust/onlineboutique/onlineboutique_stepped-400-up_customdas-cpu-queue_subset_20260819_023252_exceptions.csv,tmp/locust/onlineboutique/onlineboutique_stepped-400-up_customdas-cpu-queue_subset_20260819_023252_stats_history.csv,True,completed_with_failures,Locust exit code 1
onlineboutique,onlineboutique_stepped-400-up_customdas-cpu-queue_subset,stepped-400-up,load/online-boutique/workloads/stepped-400-up.csv,customdas-cpu-queue,"frontend,cartservice,checkoutservice,currencyservice,emailservice,paymentservice,productcatalogservice,recommendationservice,shippingservice,adservice",True,True,/app/logs/onlineboutique_mesh_metrics_onlineboutique_stepped-400-up_customdas-cpu-queue_default_5s_20260819_024525.csv,tmp/locust/onlineboutique/onlineboutique_stepped-400-up_customdas-cpu-queue_subset_20260819_034526_stats.csv,tmp/locust/onlineboutique/onlineboutique_stepped-400-up_customdas-cpu-queue_subset_20260819_034526_failures.csv,tmp/locust/onlineboutique/onlineboutique_stepped-400-up_customdas-cpu-queue_subset_20260819_034526_exceptions.csv,tmp/locust/onlineboutique/onlineboutique_stepped-400-up_customdas-cpu-queue_subset_20260819_034526_stats_history.csv,True,completed_with_failures,Locust exit code 1
onlineboutique,onlineboutique_stepped-400-up_customdas-cpu-queue_subset,stepped-400-up,load/online-boutique/workloads/stepped-400-up.csv,customdas-cpu-queue,"frontend,cartservice,checkoutservice,currencyservice,emailservice,paymentservice,productcatalogservice,recommendationservice,shippingservice,adservice",True,True,/app/logs/onlineboutique_mesh_metrics_onlineboutique_stepped-400-up_customdas-cpu-queue_default_5s_20260819_035757.csv,tmp/locust/onlineboutique/onlineboutique_stepped-400-up_customdas-cpu-queue_subset_20260819_045757_stats.csv,tmp/locust/onlineboutique/onlineboutique_stepped-400-up_customdas-cpu-queue_subset_20260819_045757_failures.csv,tmp/locust/onlineboutique/onlineboutique_stepped-400-up_customdas-cpu-queue_subset_20260819_045757_exceptions.csv,tmp/locust/onlineboutique/onlineboutique_stepped-400-up_customdas-cpu-queue_subset_20260819_045757_stats_history.csv,True,completed_with_failures,Locust exit code 1
onlineboutique,onlineboutique_stepped-400-up_das_subset,stepped-400-up,load/online-boutique/workloads/stepped-400-up.csv,das,"frontend,cartservice,checkoutservice,currencyservice,emailservice,paymentservice,productcatalogservice,recommendationservice,shippingservice,adservice",True,True,/app/logs/onlineboutique_mesh_metrics_onlineboutique_stepped-400-up_das_default_5s_20260819_051031.csv,tmp/locust/onlineboutique/onlineboutique_stepped-400-up_das_subset_20260819_061031_stats.csv,tmp/locust/onlineboutique/onlineboutique_stepped-400-up_das_subset_20260819_061031_failures.csv,tmp/locust/onlineboutique/onlineboutique_stepped-400-up_das_subset_20260819_061031_exceptions.csv,tmp/locust/onlineboutique/onlineboutique_stepped-400-up_das_subset_20260819_061031_stats_history.csv,True,completed_with_failures,Locust exit code 1
onlineboutique,onlineboutique_stepped-400-up_cpu80_subset,stepped-400-up,load/online-boutique/workloads/stepped-400-up.csv,default_cpu,"frontend,cartservice,checkoutservice,currencyservice,emailservice,paymentservice,productcatalogservice,recommendationservice,shippingservice,adservice",True,True,/app/logs/onlineboutique_mesh_metrics_onlineboutique_stepped-400-up_default_cpu_default_5s_20260819_062255.csv,tmp/locust/onlineboutique/onlineboutique_stepped-400-up_cpu80_subset_20260819_072255_stats.csv,tmp/locust/onlineboutique/onlineboutique_stepped-400-up_cpu80_subset_20260819_072255_failures.csv,tmp/locust/onlineboutique/onlineboutique_stepped-400-up_cpu80_subset_20260819_072255_exceptions.csv,tmp/locust/onlineboutique/onlineboutique_stepped-400-up_cpu80_subset_20260819_072255_stats_history.csv,True,completed_with_failures,Locust exit code 1
onlineboutique,onlineboutique_wiki_load_customdas-cpu-queue_subset,wiki_load,load/online-boutique/workloads/wiki_load.csv,customdas-cpu-queue,"frontend,cartservice,checkoutservice,currencyservice,emailservice,paymentservice,productcatalogservice,recommendationservice,shippingservice,adservice",,,,,,,,False,failed,"('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
onlineboutique,onlineboutique_wiki_load_customdas-cpu-queue_subset,wiki_load,load/online-boutique/workloads/wiki_load.csv,customdas-cpu-queue,"frontend,cartservice,checkoutservice,currencyservice,emailservice,paymentservice,productcatalogservice,recommendationservice,shippingservice,adservice",True,True,/app/logs/onlineboutique_mesh_metrics_onlineboutique_wiki_load_customdas-cpu-queue_default_5s_20260824_202609.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_customdas-cpu-queue_subset_20260824_212609_stats.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_customdas-cpu-queue_subset_20260824_212609_failures.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_customdas-cpu-queue_subset_20260824_212609_exceptions.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_customdas-cpu-queue_subset_20260824_212609_stats_history.csv,True,completed_with_failures,Locust exit code 1
onlineboutique,onlineboutique_wiki_load_customdas-cpu-queue_subset,wiki_load,load/online-boutique/workloads/wiki_load.csv,customdas-cpu-queue,"frontend,cartservice,checkoutservice,currencyservice,emailservice,paymentservice,productcatalogservice,recommendationservice,shippingservice,adservice",True,True,/app/logs/onlineboutique_mesh_metrics_onlineboutique_wiki_load_customdas-cpu-queue_default_5s_20260824_230540.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_customdas-cpu-queue_subset_20260825_000540_stats.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_customdas-cpu-queue_subset_20260825_000540_failures.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_customdas-cpu-queue_subset_20260825_000540_exceptions.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_customdas-cpu-queue_subset_20260825_000540_stats_history.csv,True,completed_with_failures,Locust exit code 1
onlineboutique,onlineboutique_wiki_load_customdas-cpu-queue_subset,wiki_load,load/online-boutique/workloads/wiki_load.csv,customdas-cpu-queue,"frontend,cartservice,checkoutservice,currencyservice,emailservice,paymentservice,productcatalogservice,recommendationservice,shippingservice,adservice",True,True,/app/logs/onlineboutique_mesh_metrics_onlineboutique_wiki_load_customdas-cpu-queue_default_5s_20260825_001813.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_customdas-cpu-queue_subset_20260825_011814_stats.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_customdas-cpu-queue_subset_20260825_011814_failures.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_customdas-cpu-queue_subset_20260825_011814_exceptions.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_customdas-cpu-queue_subset_20260825_011814_stats_history.csv,True,completed_with_failures,Locust exit code 1
onlineboutique,onlineboutique_wiki_load_das_subset,wiki_load,load/online-boutique/workloads/wiki_load.csv,das,"frontend,cartservice,checkoutservice,currencyservice,emailservice,paymentservice,productcatalogservice,recommendationservice,shippingservice,adservice",True,True,/app/logs/onlineboutique_mesh_metrics_onlineboutique_wiki_load_das_default_5s_20260825_013045.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_das_subset_20260825_023045_stats.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_das_subset_20260825_023045_failures.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_das_subset_20260825_023045_exceptions.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_das_subset_20260825_023045_stats_history.csv,True,completed_with_failures,Locust exit code 1
onlineboutique,onlineboutique_wiki_load_das_subset,wiki_load,load/online-boutique/workloads/wiki_load.csv,das,"frontend,cartservice,checkoutservice,currencyservice,emailservice,paymentservice,productcatalogservice,recommendationservice,shippingservice,adservice",True,True,/app/logs/onlineboutique_mesh_metrics_onlineboutique_wiki_load_das_default_5s_20260825_024317.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_das_subset_20260825_034317_stats.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_das_subset_20260825_034317_failures.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_das_subset_20260825_034317_exceptions.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_das_subset_20260825_034317_stats_history.csv,True,completed_with_failures,Locust exit code 1
onlineboutique,onlineboutique_wiki_load_cpu80_subset,wiki_load,load/online-boutique/workloads/wiki_load.csv,default_cpu,"frontend,cartservice,checkoutservice,currencyservice,emailservice,paymentservice,productcatalogservice,recommendationservice,shippingservice,adservice",True,True,/app/logs/onlineboutique_mesh_metrics_onlineboutique_wiki_load_default_cpu_default_5s_20260825_035541.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_cpu80_subset_20260825_045541_stats.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_cpu80_subset_20260825_045541_failures.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_cpu80_subset_20260825_045541_exceptions.csv,tmp/locust/onlineboutique/onlineboutique_wiki_load_cpu80_subset_20260825_045541_stats_history.csv,True,completed_with_failures,Locust exit code 1
