Timestamp,Scope,Name,HTTP_RPM,HTTP_LAT_ms,gRPC_RPM,gRPC_LAT_ms,CPU_m,MEM_MiB,Pods,CPU_pct,MEM_pct,NET_RX_Bps,NET_TX_Bps
2026-03-31 18:02:59,service,details-v1,4440.0,2.9,0.0,0.0,5,23,1,,,,
2026-03-31 18:02:59,service,productpage-v1,156.0,10.5,0.0,0.0,20,277,2,,,,
2026-03-31 18:02:59,service,ratings-v1,1096.0,1.6,0.0,0.0,4,31,1,,,,
2026-03-31 18:02:59,service,reviews-v1,292.0,1.5,0.0,0.0,4,100,1,,,,
2026-03-31 18:02:59,service,reviews-v2,348.0,5.6,0.0,0.0,1,121,1,,,,
2026-03-31 18:02:59,service,reviews-v3,380.0,5.1,0.0,0.0,17,102,1,,,,
2026-03-31 18:02:59,node,master,,,,,448,2714,,22.4,70.7,0.0,0.0
2026-03-31 18:02:59,node,worker,,,,,170,2399,,8.5,62.5,0.0,0.0
2026-03-31 18:02:59,node,worker-2,,,,,372,1866,,18.6,48.6,0.0,0.0
2026-03-31 18:03:08,service,details-v1,344.0,12.0,0.0,0.0,5,23,1,,,,
2026-03-31 18:03:08,service,productpage-v1,156.0,10.5,0.0,0.0,20,277,4,,,,
2026-03-31 18:03:08,service,ratings-v1,180.0,2.8,0.0,0.0,4,31,2,,,,
2026-03-31 18:03:08,service,reviews-v1,104.0,4.3,0.0,0.0,4,100,1,,,,
2026-03-31 18:03:08,service,reviews-v2,88.0,21.9,0.0,0.0,1,121,1,,,,
2026-03-31 18:03:08,service,reviews-v3,80.0,12.4,0.0,0.0,17,102,1,,,,
2026-03-31 18:03:08,node,master,,,,,448,2714,,22.4,70.7,0.0,0.0
2026-03-31 18:03:08,node,worker,,,,,170,2399,,8.5,62.5,0.0,0.0
2026-03-31 18:03:08,node,worker-2,,,,,372,1866,,18.6,48.6,0.0,0.0
2026-03-31 18:03:16,service,details-v1,1412.0,20.8,0.0,0.0,15,24,1,,,,
2026-03-31 18:03:16,service,productpage-v1,1584.2,2960.4,0.0,0.0,1237,989,8,,,,
2026-03-31 18:03:16,service,ratings-v1,768.0,5.6,0.0,0.0,12,39,2,,,,
2026-03-31 18:03:16,service,reviews-v1,400.0,6.4,0.0,0.0,1,100,1,,,,
2026-03-31 18:03:16,service,reviews-v2,360.0,34.2,0.0,0.0,4,122,1,,,,
2026-03-31 18:03:16,service,reviews-v3,308.0,23.0,0.0,0.0,5,102,1,,,,
2026-03-31 18:03:16,node,master,,,,,646,2132,,32.3,55.5,0.0,0.0
2026-03-31 18:03:16,node,worker,,,,,981,1736,,49.0,45.2,0.0,0.0
2026-03-31 18:03:16,node,worker-2,,,,,1209,1285,,60.5,33.5,0.0,0.0
2026-03-31 18:03:23,service,details-v1,2300.0,17.5,0.0,0.0,15,24,1,,,,
2026-03-31 18:03:23,service,productpage-v1,1584.2,2960.4,0.0,0.0,1237,989,8,,,,
2026-03-31 18:03:23,service,ratings-v1,1276.0,5.8,0.0,0.0,12,39,2,,,,
2026-03-31 18:03:23,service,reviews-v1,604.0,6.3,0.0,0.0,1,100,1,,,,
2026-03-31 18:03:23,service,reviews-v2,560.0,23.9,0.0,0.0,4,122,1,,,,
2026-03-31 18:03:23,service,reviews-v3,472.0,17.1,0.0,0.0,5,102,1,,,,
2026-03-31 18:03:23,node,master,,,,,646,2132,,32.3,55.5,0.0,0.0
2026-03-31 18:03:23,node,worker,,,,,981,1736,,49.0,45.2,0.0,0.0
2026-03-31 18:03:23,node,worker-2,,,,,1209,1285,,60.5,33.5,0.0,0.0
2026-03-31 18:03:30,service,details-v1,2536.0,18.4,0.0,0.0,29,24,1,,,,
2026-03-31 18:03:30,service,productpage-v1,2692.0,1495.0,0.0,0.0,2369,1753,10,,,,
2026-03-31 18:03:30,service,ratings-v1,1528.0,5.8,0.0,0.0,8,42,2,,,,
2026-03-31 18:03:30,service,reviews-v1,596.0,6.3,0.0,0.0,3,100,1,,,,
2026-03-31 18:03:30,service,reviews-v2,576.0,21.8,0.0,0.0,10,122,1,,,,
2026-03-31 18:03:30,service,reviews-v3,516.0,16.8,0.0,0.0,11,102,1,,,,
2026-03-31 18:03:30,node,master,,,,,1275,2504,,63.7,65.2,0.0,0.0
2026-03-31 18:03:30,node,worker,,,,,566,2075,,28.3,54.1,0.0,0.0
2026-03-31 18:03:30,node,worker-2,,,,,694,1713,,34.7,44.6,0.0,0.0
2026-03-31 18:03:36,service,details-v1,3148.0,16.6,0.0,0.0,29,24,1,,,,
2026-03-31 18:03:36,service,productpage-v1,2692.0,1495.0,0.0,0.0,2369,1753,10,,,,
2026-03-31 18:03:36,service,ratings-v1,2032.0,5.5,0.0,0.0,8,42,2,,,,
2026-03-31 18:03:36,service,reviews-v1,624.0,6.2,0.0,0.0,3,100,1,,,,
2026-03-31 18:03:36,service,reviews-v2,680.0,18.6,0.0,0.0,10,122,1,,,,
2026-03-31 18:03:36,service,reviews-v3,668.0,18.0,0.0,0.0,11,102,1,,,,
2026-03-31 18:03:36,node,master,,,,,1275,2504,,63.7,65.2,0.0,0.0
2026-03-31 18:03:36,node,worker,,,,,566,2075,,28.3,54.1,0.0,0.0
2026-03-31 18:03:36,node,worker-2,,,,,694,1713,,34.7,44.6,0.0,0.0
2026-03-31 18:03:43,service,details-v1,3148.0,16.6,0.0,0.0,29,24,1,,,,
2026-03-31 18:03:43,service,productpage-v1,2692.0,1495.0,0.0,0.0,2369,1753,10,,,,
2026-03-31 18:03:43,service,ratings-v1,2032.0,5.5,0.0,0.0,8,42,2,,,,
2026-03-31 18:03:43,service,reviews-v1,624.0,6.2,0.0,0.0,3,100,1,,,,
2026-03-31 18:03:43,service,reviews-v2,680.0,18.6,0.0,0.0,10,122,1,,,,
2026-03-31 18:03:43,service,reviews-v3,668.0,18.0,0.0,0.0,11,102,1,,,,
2026-03-31 18:03:43,node,master,,,,,1004,2741,,50.2,71.4,0.0,0.0
2026-03-31 18:03:43,node,worker,,,,,637,2268,,31.9,59.1,0.0,0.0
2026-03-31 18:03:43,node,worker-2,,,,,696,1918,,34.8,50.0,0.0,0.0
2026-03-31 18:03:49,service,details-v1,4372.0,11.5,0.0,0.0,46,24,2,,,,
2026-03-31 18:03:49,service,productpage-v1,5328.0,96.1,0.0,0.0,1667,2655,10,,,,
2026-03-31 18:03:49,service,ratings-v1,2832.0,4.3,0.0,0.0,15,42,2,,,,
2026-03-31 18:03:49,service,reviews-v1,824.0,5.3,0.0,0.0,4,99,1,,,,
2026-03-31 18:03:49,service,reviews-v2,924.0,13.6,0.0,0.0,11,122,1,,,,
2026-03-31 18:03:49,service,reviews-v3,924.0,15.1,0.0,0.0,15,102,1,,,,
2026-03-31 18:03:49,node,master,,,,,1004,2741,,50.2,71.4,0.0,0.0
2026-03-31 18:03:49,node,worker,,,,,637,2268,,31.9,59.1,0.0,0.0
2026-03-31 18:03:49,node,worker-2,,,,,696,1918,,34.8,50.0,0.0,0.0
2026-03-31 18:03:56,service,details-v1,5236.0,7.1,0.0,0.0,46,24,2,,,,
2026-03-31 18:03:56,service,productpage-v1,5328.0,96.1,0.0,0.0,1667,2655,10,,,,
2026-03-31 18:03:56,service,ratings-v1,3372.0,3.1,0.0,0.0,15,42,2,,,,
2026-03-31 18:03:56,service,reviews-v1,1024.0,3.7,0.0,0.0,4,99,1,,,,
2026-03-31 18:03:56,service,reviews-v2,1112.0,10.3,0.0,0.0,11,122,1,,,,
2026-03-31 18:03:56,service,reviews-v3,1064.0,10.7,0.0,0.0,15,102,1,,,,
2026-03-31 18:03:56,node,master,,,,,1004,2741,,50.2,71.4,0.0,0.0
2026-03-31 18:03:56,node,worker,,,,,637,2268,,31.9,59.1,0.0,0.0
2026-03-31 18:03:56,node,worker-2,,,,,696,1918,,34.8,50.0,0.0,0.0
2026-03-31 18:04:02,service,details-v1,5420.0,4.6,0.0,0.0,85,36,3,,,,
2026-03-31 18:04:02,service,productpage-v1,5832.0,13.5,0.0,0.0,499,2686,10,,,,
2026-03-31 18:04:02,service,ratings-v1,3360.0,2.3,0.0,0.0,17,42,2,,,,
2026-03-31 18:04:02,service,reviews-v1,1108.0,2.3,0.0,0.0,4,99,1,,,,
2026-03-31 18:04:02,service,reviews-v2,1136.0,7.6,0.0,0.0,16,121,1,,,,
2026-03-31 18:04:02,service,reviews-v3,1016.0,7.8,0.0,0.0,16,102,1,,,,
2026-03-31 18:04:02,node,master,,,,,944,2743,,47.2,71.5,0.0,0.0
2026-03-31 18:04:02,node,worker,,,,,419,2370,,20.9,61.7,0.0,0.0
2026-03-31 18:04:02,node,worker-2,,,,,448,1988,,22.4,51.8,0.0,0.0
2026-03-31 18:04:09,service,details-v1,5544.0,4.5,0.0,0.0,85,36,3,,,,
2026-03-31 18:04:09,service,productpage-v1,5832.0,13.5,0.0,0.0,499,2686,10,,,,
2026-03-31 18:04:09,service,ratings-v1,3164.0,2.3,0.0,0.0,17,42,2,,,,
2026-03-31 18:04:09,service,reviews-v1,1216.0,2.2,0.0,0.0,4,99,1,,,,
2026-03-31 18:04:09,service,reviews-v2,1044.0,7.2,0.0,0.0,16,121,1,,,,
2026-03-31 18:04:09,service,reviews-v3,972.0,7.1,0.0,0.0,16,102,1,,,,
2026-03-31 18:04:09,node,master,,,,,944,2743,,47.2,71.5,0.0,0.0
2026-03-31 18:04:09,node,worker,,,,,419,2370,,20.9,61.7,0.0,0.0
2026-03-31 18:04:09,node,worker-2,,,,,448,1988,,22.4,51.8,0.0,0.0
2026-03-31 18:04:16,service,details-v1,5708.0,4.9,0.0,0.0,78,50,3,,,,
2026-03-31 18:04:16,service,productpage-v1,5720.0,17.2,0.0,0.0,435,2702,10,,,,
2026-03-31 18:04:16,service,ratings-v1,3220.0,2.4,0.0,0.0,15,46,2,,,,
2026-03-31 18:04:16,service,reviews-v1,1288.0,2.2,0.0,0.0,6,100,1,,,,
2026-03-31 18:04:16,service,reviews-v2,1048.0,7.7,0.0,0.0,14,122,1,,,,
2026-03-31 18:04:16,service,reviews-v3,1016.0,7.4,0.0,0.0,13,102,1,,,,
2026-03-31 18:04:16,node,master,,,,,767,2764,,38.4,72.0,0.0,0.0
2026-03-31 18:04:16,node,worker,,,,,375,2379,,18.8,62.0,0.0,0.0
2026-03-31 18:04:16,node,worker-2,,,,,303,1991,,15.2,51.9,0.0,0.0
2026-03-31 18:04:22,service,details-v1,5700.0,4.4,0.0,0.0,78,50,3,,,,
2026-03-31 18:04:22,service,productpage-v1,5720.0,17.2,0.0,0.0,435,2702,10,,,,
2026-03-31 18:04:22,service,ratings-v1,3400.0,2.1,0.0,0.0,15,46,2,,,,
2026-03-31 18:04:22,service,reviews-v1,1224.0,1.7,0.0,0.0,6,100,1,,,,
2026-03-31 18:04:22,service,reviews-v2,1124.0,6.4,0.0,0.0,14,122,1,,,,
2026-03-31 18:04:22,service,reviews-v3,1044.0,6.8,0.0,0.0,13,102,1,,,,
2026-03-31 18:04:22,node,master,,,,,767,2764,,38.4,72.0,0.0,0.0
2026-03-31 18:04:22,node,worker,,,,,375,2379,,18.8,62.0,0.0,0.0
2026-03-31 18:04:22,node,worker-2,,,,,303,1991,,15.2,51.9,0.0,0.0
2026-03-31 18:04:29,service,details-v1,5700.0,4.4,0.0,0.0,78,50,3,,,,
2026-03-31 18:04:29,service,productpage-v1,5720.0,17.2,0.0,0.0,435,2702,10,,,,
2026-03-31 18:04:29,service,ratings-v1,3400.0,2.1,0.0,0.0,14,46,2,,,,
2026-03-31 18:04:29,service,reviews-v1,1224.0,1.7,0.0,0.0,5,100,1,,,,
2026-03-31 18:04:29,service,reviews-v2,1124.0,6.4,0.0,0.0,16,122,1,,,,
2026-03-31 18:04:29,service,reviews-v3,1044.0,6.8,0.0,0.0,15,102,1,,,,
2026-03-31 18:04:29,node,master,,,,,758,2693,,37.9,70.1,0.0,0.0
2026-03-31 18:04:29,node,worker,,,,,286,2383,,14.3,62.1,0.0,0.0
2026-03-31 18:04:29,node,worker-2,,,,,314,1997,,15.7,52.0,0.0,0.0
2026-03-31 18:04:35,service,details-v1,5508.0,3.7,0.0,0.0,56,50,5,,,,
2026-03-31 18:04:35,service,productpage-v1,5672.0,12.1,0.0,0.0,438,2710,10,,,,
2026-03-31 18:04:35,service,ratings-v1,3364.0,1.7,0.0,0.0,14,46,2,,,,
2026-03-31 18:04:35,service,reviews-v1,592.0,1.5,0.0,0.0,5,100,1,,,,
2026-03-31 18:04:35,service,reviews-v2,1072.0,6.6,0.0,0.0,16,122,1,,,,
2026-03-31 18:04:35,service,reviews-v3,1148.0,6.1,0.0,0.0,15,102,1,,,,
2026-03-31 18:04:35,node,master,,,,,758,2693,,37.9,70.1,0.0,0.0
2026-03-31 18:04:35,node,worker,,,,,286,2383,,14.3,62.1,0.0,0.0
2026-03-31 18:04:35,node,worker-2,,,,,314,1997,,15.7,52.0,0.0,0.0
2026-03-31 18:04:41,service,details-v1,5412.0,4.9,0.0,0.0,56,50,5,,,,
2026-03-31 18:04:41,service,productpage-v1,5672.0,12.1,0.0,0.0,438,2710,10,,,,
2026-03-31 18:04:41,service,ratings-v1,3400.0,1.8,0.0,0.0,14,46,2,,,,
2026-03-31 18:04:41,service,reviews-v1,1212.0,1.8,0.0,0.0,5,100,1,,,,
2026-03-31 18:04:41,service,reviews-v2,1072.0,6.6,0.0,0.0,16,122,1,,,,
2026-03-31 18:04:41,service,reviews-v3,1148.0,6.1,0.0,0.0,15,102,1,,,,
2026-03-31 18:04:41,node,master,,,,,758,2693,,37.9,70.1,0.0,0.0
2026-03-31 18:04:41,node,worker,,,,,286,2383,,14.3,62.1,0.0,0.0
2026-03-31 18:04:41,node,worker-2,,,,,314,1997,,15.7,52.0,0.0,0.0
2026-03-31 18:04:47,service,details-v1,5508.0,6.4,0.0,0.0,110,77,5,,,,
2026-03-31 18:04:47,service,productpage-v1,5756.0,16.9,0.0,0.0,428,2712,10,,,,
2026-03-31 18:04:47,service,ratings-v1,3588.0,2.1,0.0,0.0,14,47,2,,,,
2026-03-31 18:04:47,service,reviews-v1,1232.0,2.2,0.0,0.0,5,100,1,,,,
2026-03-31 18:04:47,service,reviews-v2,1192.0,7.1,0.0,0.0,16,122,1,,,,
2026-03-31 18:04:47,service,reviews-v3,1136.0,7.0,0.0,0.0,15,102,1,,,,
2026-03-31 18:04:47,node,master,,,,,864,2734,,43.2,71.2,0.0,0.0
2026-03-31 18:04:47,node,worker,,,,,327,2384,,16.4,62.1,0.0,0.0
2026-03-31 18:04:47,node,worker-2,,,,,339,1997,,17.0,52.0,0.0,0.0
2026-03-31 18:04:53,service,details-v1,5616.0,5.3,0.0,0.0,110,77,5,,,,
2026-03-31 18:04:53,service,productpage-v1,5756.0,16.9,0.0,0.0,428,2712,10,,,,
2026-03-31 18:04:53,service,ratings-v1,3612.0,1.9,0.0,0.0,14,47,2,,,,
2026-03-31 18:04:53,service,reviews-v1,1140.0,1.9,0.0,0.0,5,100,1,,,,
2026-03-31 18:04:53,service,reviews-v2,1208.0,6.5,0.0,0.0,16,122,1,,,,
2026-03-31 18:04:53,service,reviews-v3,1152.0,6.5,0.0,0.0,15,102,1,,,,
2026-03-31 18:04:53,node,master,,,,,864,2734,,43.2,71.2,0.0,0.0
2026-03-31 18:04:53,node,worker,,,,,327,2384,,16.4,62.1,0.0,0.0
2026-03-31 18:04:53,node,worker-2,,,,,339,1997,,17.0,52.0,0.0,0.0
2026-03-31 18:04:59,service,details-v1,5616.0,5.3,0.0,0.0,59,77,5,,,,
2026-03-31 18:04:59,service,productpage-v1,5792.0,11.3,0.0,0.0,425,2715,10,,,,
2026-03-31 18:04:59,service,ratings-v1,3308.0,1.5,0.0,0.0,12,47,2,,,,
2026-03-31 18:04:59,service,reviews-v1,1048.0,1.3,0.0,0.0,5,100,1,,,,
2026-03-31 18:04:59,service,reviews-v2,1112.0,5.8,0.0,0.0,17,121,1,,,,
2026-03-31 18:04:59,service,reviews-v3,1108.0,5.4,0.0,0.0,17,102,1,,,,
2026-03-31 18:04:59,node,master,,,,,768,2743,,38.4,71.5,0.0,0.0
2026-03-31 18:04:59,node,worker,,,,,314,2385,,15.7,62.1,0.0,0.0
2026-03-31 18:04:59,node,worker-2,,,,,314,1999,,15.7,52.1,0.0,0.0
2026-03-31 18:05:06,service,details-v1,5740.0,3.8,0.0,0.0,59,77,5,,,,
2026-03-31 18:05:06,service,productpage-v1,5792.0,11.3,0.0,0.0,425,2715,10,,,,
2026-03-31 18:05:06,service,ratings-v1,3064.0,2.0,0.0,0.0,12,47,2,,,,
2026-03-31 18:05:06,service,reviews-v1,1088.0,2.0,0.0,0.0,5,100,1,,,,
