Timestamp,Scope,Name,HTTP_RPM,HTTP_LAT_ms,gRPC_RPM,gRPC_LAT_ms,CPU_m,MEM_MiB,Pods,CPU_pct,MEM_pct,NET_RX_Bps,NET_TX_Bps
2026-03-31 19:27:54,service,details-v1,3076.1,309.1,0.0,0.0,21,26,1,,,,
2026-03-31 19:27:54,service,productpage-v1,7300.0,766.8,0.0,0.0,123,305,1,,,,
2026-03-31 19:27:54,service,ratings-v1,2624.4,156.7,0.0,0.0,10,33,1,,,,
2026-03-31 19:27:54,service,reviews-v1,736.1,222.9,0.0,0.0,12,98,1,,,,
2026-03-31 19:27:54,service,reviews-v2,2072.2,321.4,0.0,0.0,574,345,5,,,,
2026-03-31 19:27:54,service,reviews-v3,700.1,686.7,0.0,0.0,227,189,4,,,,
2026-03-31 19:27:54,node,master,,,,,1672,3011,,83.6,78.4,0.0,0.0
2026-03-31 19:27:54,node,worker,,,,,692,2551,,34.6,66.4,0.0,0.0
2026-03-31 19:27:54,node,worker-2,,,,,1271,2081,,63.5,54.2,0.0,0.0
2026-03-31 19:28:01,service,details-v1,1284.1,225.8,0.0,0.0,21,26,1,,,,
2026-03-31 19:28:01,service,productpage-v1,1296.0,235.3,0.0,0.0,11,304,1,,,,
2026-03-31 19:28:01,service,ratings-v1,1068.4,101.6,0.0,0.0,1,33,1,,,,
2026-03-31 19:28:01,service,reviews-v1,428.1,123.8,0.0,0.0,6,98,1,,,,
2026-03-31 19:28:01,service,reviews-v2,728.2,283.0,0.0,0.0,542,201,3,,,,
2026-03-31 19:28:01,service,reviews-v3,464.1,367.1,0.0,0.0,350,200,3,,,,
2026-03-31 19:28:01,node,master,,,,,1251,3014,,62.5,78.5,0.0,0.0
2026-03-31 19:28:01,node,worker,,,,,714,1898,,35.7,49.4,0.0,0.0
2026-03-31 19:28:01,node,worker-2,,,,,1041,807,,52.0,21.0,0.0,0.0
2026-03-31 19:28:08,service,details-v1,3096.0,21.6,0.0,0.0,21,26,1,,,,
2026-03-31 19:28:08,service,productpage-v1,1296.0,235.3,0.0,0.0,11,304,1,,,,
2026-03-31 19:28:08,service,ratings-v1,1088.0,7.0,0.0,0.0,1,33,1,,,,
2026-03-31 19:28:08,service,reviews-v1,876.0,9.6,0.0,0.0,6,98,1,,,,
2026-03-31 19:28:08,service,reviews-v2,1032.0,7.5,0.0,0.0,344,153,2,,,,
2026-03-31 19:28:08,service,reviews-v3,800.0,23.9,0.0,0.0,188,153,2,,,,
2026-03-31 19:28:08,node,master,,,,,1251,3014,,62.5,78.5,0.0,0.0
2026-03-31 19:28:08,node,worker,,,,,714,1898,,35.7,49.4,0.0,0.0
2026-03-31 19:28:08,node,worker-2,,,,,1041,807,,52.0,21.0,0.0,0.0
2026-03-31 19:28:14,service,details-v1,3096.0,21.6,0.0,0.0,17,26,1,,,,
2026-03-31 19:28:14,service,productpage-v1,3316.0,1574.4,0.0,0.0,299,308,1,,,,
2026-03-31 19:28:14,service,ratings-v1,1088.0,7.0,0.0,0.0,5,33,1,,,,
2026-03-31 19:28:14,service,reviews-v1,876.0,9.6,0.0,0.0,3,98,1,,,,
2026-03-31 19:28:14,service,reviews-v2,1032.0,7.5,0.0,0.0,219,161,5,,,,
2026-03-31 19:28:14,service,reviews-v3,800.0,23.9,0.0,0.0,127,162,2,,,,
2026-03-31 19:28:14,node,master,,,,,1065,2134,,53.2,55.6,0.0,0.0
2026-03-31 19:28:14,node,worker,,,,,720,1839,,36.0,47.9,0.0,0.0
2026-03-31 19:28:14,node,worker-2,,,,,342,748,,17.1,19.5,0.0,0.0
2026-03-31 19:28:20,service,details-v1,4579.3,19.6,0.0,0.0,17,26,1,,,,
2026-03-31 19:28:20,service,productpage-v1,3316.0,1574.4,0.0,0.0,299,308,1,,,,
2026-03-31 19:28:20,service,ratings-v1,1619.8,7.7,0.0,0.0,5,33,1,,,,
2026-03-31 19:28:20,service,reviews-v1,1223.8,11.2,0.0,0.0,3,98,1,,,,
2026-03-31 19:28:20,service,reviews-v2,987.7,5.6,0.0,0.0,192,96,4,,,,
2026-03-31 19:28:20,service,reviews-v3,1155.8,21.6,0.0,0.0,20,112,1,,,,
2026-03-31 19:28:20,node,master,,,,,1065,2134,,53.2,55.6,0.0,0.0
2026-03-31 19:28:20,node,worker,,,,,720,1839,,36.0,47.9,0.0,0.0
2026-03-31 19:28:20,node,worker-2,,,,,342,748,,17.1,19.5,0.0,0.0
2026-03-31 19:28:27,service,details-v1,5219.3,13.4,0.0,0.0,17,26,1,,,,
2026-03-31 19:28:27,service,productpage-v1,3316.0,1574.4,0.0,0.0,299,308,3,,,,
2026-03-31 19:28:27,service,ratings-v1,1871.8,6.7,0.0,0.0,5,33,1,,,,
2026-03-31 19:28:27,service,reviews-v1,1247.8,11.6,0.0,0.0,3,98,1,,,,
2026-03-31 19:28:27,service,reviews-v2,2375.7,13.7,0.0,0.0,192,96,4,,,,
2026-03-31 19:28:27,service,reviews-v3,1155.8,21.6,0.0,0.0,20,112,1,,,,
2026-03-31 19:28:27,node,master,,,,,1065,2134,,53.2,55.6,0.0,0.0
2026-03-31 19:28:27,node,worker,,,,,720,1839,,36.0,47.9,0.0,0.0
2026-03-31 19:28:27,node,worker-2,,,,,342,748,,17.1,19.5,0.0,0.0
2026-03-31 19:28:34,service,details-v1,4920.6,10.4,0.0,0.0,56,28,1,,,,
2026-03-31 19:28:34,service,productpage-v1,4896.0,4421.7,0.0,0.0,400,312,3,,,,
2026-03-31 19:28:34,service,ratings-v1,2220.3,5.7,0.0,0.0,6,33,1,,,,
2026-03-31 19:28:34,service,reviews-v1,1152.2,9.6,0.0,0.0,10,98,1,,,,
2026-03-31 19:28:34,service,reviews-v2,3564.6,21.2,0.0,0.0,794,260,4,,,,
2026-03-31 19:28:34,service,reviews-v3,1004.1,18.6,0.0,0.0,20,112,1,,,,
2026-03-31 19:28:34,node,master,,,,,833,2104,,41.6,54.8,0.0,0.0
2026-03-31 19:28:34,node,worker,,,,,797,1895,,39.9,49.4,0.0,0.0
2026-03-31 19:28:34,node,worker-2,,,,,618,942,,30.9,24.5,0.0,0.0
2026-03-31 19:28:41,service,details-v1,4196.6,10.3,0.0,0.0,56,28,2,,,,
2026-03-31 19:28:41,service,productpage-v1,4896.0,4421.7,0.0,0.0,400,312,4,,,,
2026-03-31 19:28:41,service,ratings-v1,2444.3,5.3,0.0,0.0,6,33,1,,,,
2026-03-31 19:28:41,service,reviews-v1,1072.2,7.7,0.0,0.0,10,98,1,,,,
2026-03-31 19:28:41,service,reviews-v2,3968.6,19.2,0.0,0.0,722,311,8,,,,
2026-03-31 19:28:41,service,reviews-v3,864.1,18.1,0.0,0.0,15,112,1,,,,
2026-03-31 19:28:41,node,master,,,,,1257,2450,,62.8,63.8,0.0,0.0
2026-03-31 19:28:41,node,worker,,,,,529,1908,,26.5,49.7,0.0,0.0
2026-03-31 19:28:41,node,worker-2,,,,,868,1101,,43.4,28.7,0.0,0.0
2026-03-31 19:28:52,service,details-v1,7883.6,184.0,0.0,0.0,51,27,2,,,,
2026-03-31 19:28:52,service,productpage-v1,5442.5,4628.7,0.0,0.0,1121,866,4,,,,
2026-03-31 19:28:52,service,ratings-v1,2983.8,85.8,0.0,0.0,12,33,1,,,,
2026-03-31 19:28:52,service,reviews-v1,1291.7,204.3,0.0,0.0,5,98,1,,,,
2026-03-31 19:28:52,service,reviews-v2,6990.0,241.1,0.0,0.0,1504,579,10,,,,
2026-03-31 19:28:52,service,reviews-v3,971.8,310.5,0.0,0.0,11,112,1,,,,
2026-03-31 19:28:52,node,master,,,,,1995,2542,,99.8,66.2,0.0,0.0
2026-03-31 19:28:52,node,worker,,,,,1174,2240,,58.7,58.3,0.0,0.0
2026-03-31 19:28:52,node,worker-2,,,,,1496,1624,,74.8,42.3,0.0,0.0
2026-03-31 19:29:10,service,details-v1,8569.5,376.3,0.0,0.0,83,55,3,,,,
2026-03-31 19:29:10,service,productpage-v1,5497.1,2861.2,0.0,0.0,2323,2127,10,,,,
2026-03-31 19:29:10,service,ratings-v1,3476.8,248.6,0.0,0.0,11,33,1,,,,
2026-03-31 19:29:10,service,reviews-v1,644.2,319.1,0.0,0.0,3,98,1,,,,
2026-03-31 19:29:10,service,reviews-v2,4609.5,362.2,0.0,0.0,1800,809,10,,,,
2026-03-31 19:29:10,service,reviews-v3,356.1,718.1,0.0,0.0,5,112,1,,,,
2026-03-31 19:29:10,node,master,,,,,2000,3021,,100.0,78.7,0.0,0.0
2026-03-31 19:29:10,node,worker,,,,,1149,2636,,57.5,68.7,0.0,0.0
2026-03-31 19:29:10,node,worker-2,,,,,1567,2172,,78.3,56.6,0.0,0.0
2026-03-31 19:29:44,service,details-v1,5952.0,452.5,0.0,0.0,152,66,3,,,,
2026-03-31 19:29:44,service,productpage-v1,13380.0,1598.3,0.0,0.0,1156,2817,10,,,,
2026-03-31 19:29:44,service,ratings-v1,9492.9,320.1,0.0,0.0,20,33,1,,,,
