Timestamp,Scope,Name,HTTP_RPM,HTTP_LAT_ms,gRPC_RPM,gRPC_LAT_ms,CPU_m,MEM_MiB,Pods,CPU_pct,MEM_pct,NET_RX_Bps,NET_TX_Bps
2026-03-31 19:08:06,service,details-v1,3876.0,5.9,0.0,0.0,54,25,1,,,,
2026-03-31 19:08:06,service,productpage-v1,5668.0,4353.7,0.0,0.0,374,303,1,,,,
2026-03-31 19:08:06,service,ratings-v1,2540.0,3.9,0.0,0.0,8,32,1,,,,
2026-03-31 19:08:06,service,reviews-v1,968.0,4.9,0.0,0.0,5,100,1,,,,
2026-03-31 19:08:06,service,reviews-v2,832.0,12.6,0.0,0.0,15,125,1,,,,
2026-03-31 19:08:06,service,reviews-v3,936.0,12.3,0.0,0.0,17,106,1,,,,
2026-03-31 19:08:06,node,master,,,,,448,2022,,22.4,52.7,0.0,0.0
2026-03-31 19:08:06,node,worker,,,,,531,1897,,26.6,49.4,0.0,0.0
2026-03-31 19:08:06,node,worker-2,,,,,87,718,,4.3,18.7,0.0,0.0
2026-03-31 19:08:12,service,details-v1,3876.0,5.9,0.0,0.0,54,25,1,,,,
2026-03-31 19:08:12,service,productpage-v1,5668.0,4353.7,0.0,0.0,374,303,1,,,,
2026-03-31 19:08:12,service,ratings-v1,2540.0,3.9,0.0,0.0,8,32,1,,,,
2026-03-31 19:08:12,service,reviews-v1,968.0,4.9,0.0,0.0,5,100,1,,,,
2026-03-31 19:08:12,service,reviews-v2,832.0,12.6,0.0,0.0,15,125,1,,,,
2026-03-31 19:08:12,service,reviews-v3,936.0,12.3,0.0,0.0,17,106,1,,,,
2026-03-31 19:08:12,node,master,,,,,448,2022,,22.4,52.7,0.0,0.0
2026-03-31 19:08:12,node,worker,,,,,531,1897,,26.6,49.4,0.0,0.0
2026-03-31 19:08:12,node,worker-2,,,,,87,718,,4.3,18.7,0.0,0.0
2026-03-31 19:08:17,service,details-v1,3008.0,5.8,0.0,0.0,28,25,1,,,,
2026-03-31 19:08:17,service,productpage-v1,2288.0,379.7,0.0,0.0,119,301,1,,,,
2026-03-31 19:08:17,service,ratings-v1,1944.0,3.5,0.0,0.0,7,32,1,,,,
2026-03-31 19:08:17,service,reviews-v1,804.0,4.5,0.0,0.0,4,100,1,,,,
2026-03-31 19:08:17,service,reviews-v2,664.0,13.3,0.0,0.0,17,125,1,,,,
2026-03-31 19:08:17,service,reviews-v3,768.0,12.8,0.0,0.0,17,106,1,,,,
2026-03-31 19:08:17,node,master,,,,,301,2024,,15.0,52.7,0.0,0.0
2026-03-31 19:08:17,node,worker,,,,,216,1892,,10.8,49.3,0.0,0.0
2026-03-31 19:08:17,node,worker-2,,,,,20,718,,1.0,18.7,0.0,0.0
2026-03-31 19:08:23,service,details-v1,4404.0,5.6,0.0,0.0,28,25,1,,,,
2026-03-31 19:08:23,service,productpage-v1,2288.0,379.7,0.0,0.0,119,301,1,,,,
2026-03-31 19:08:23,service,ratings-v1,2584.0,3.2,0.0,0.0,7,32,1,,,,
2026-03-31 19:08:23,service,reviews-v1,1076.0,4.8,0.0,0.0,4,100,1,,,,
2026-03-31 19:08:23,service,reviews-v2,932.0,14.2,0.0,0.0,17,125,1,,,,
2026-03-31 19:08:23,service,reviews-v3,1060.0,13.8,0.0,0.0,17,106,1,,,,
2026-03-31 19:08:23,node,master,,,,,301,2024,,15.0,52.7,0.0,0.0
2026-03-31 19:08:23,node,worker,,,,,216,1892,,10.8,49.3,0.0,0.0
2026-03-31 19:08:23,node,worker-2,,,,,20,718,,1.0,18.7,0.0,0.0
2026-03-31 19:08:29,service,details-v1,4404.0,5.6,0.0,0.0,56,25,1,,,,
2026-03-31 19:08:29,service,productpage-v1,4232.0,2433.4,0.0,0.0,400,305,1,,,,
2026-03-31 19:08:29,service,ratings-v1,1592.0,3.6,0.0,0.0,7,32,1,,,,
2026-03-31 19:08:29,service,reviews-v1,1344.0,5.5,0.0,0.0,5,100,1,,,,
2026-03-31 19:08:29,service,reviews-v2,1216.0,14.3,0.0,0.0,12,125,1,,,,
2026-03-31 19:08:29,service,reviews-v3,1260.0,13.4,0.0,0.0,18,106,1,,,,
2026-03-31 19:08:29,node,master,,,,,495,2019,,24.8,52.6,0.0,0.0
2026-03-31 19:08:29,node,worker,,,,,501,1889,,25.1,49.2,0.0,0.0
2026-03-31 19:08:29,node,worker-2,,,,,108,718,,5.4,18.7,0.0,0.0
2026-03-31 19:08:36,service,details-v1,5708.0,5.6,0.0,0.0,56,25,1,,,,
2026-03-31 19:08:36,service,productpage-v1,4232.0,2433.4,0.0,0.0,400,305,1,,,,
2026-03-31 19:08:36,service,ratings-v1,3204.0,3.6,0.0,0.0,7,32,1,,,,
2026-03-31 19:08:36,service,reviews-v1,684.0,5.9,0.0,0.0,5,100,1,,,,
2026-03-31 19:08:36,service,reviews-v2,1304.0,14.4,0.0,0.0,12,125,1,,,,
2026-03-31 19:08:36,service,reviews-v3,1284.0,13.2,0.0,0.0,18,106,1,,,,
2026-03-31 19:08:36,node,master,,,,,495,2019,,24.8,52.6,0.0,0.0
2026-03-31 19:08:36,node,worker,,,,,501,1889,,25.1,49.2,0.0,0.0
2026-03-31 19:08:36,node,worker-2,,,,,108,718,,5.4,18.7,0.0,0.0
2026-03-31 19:08:41,service,details-v1,5908.0,5.5,0.0,0.0,56,25,1,,,,
2026-03-31 19:08:41,service,productpage-v1,4232.0,2433.4,0.0,0.0,400,305,1,,,,
2026-03-31 19:08:41,service,ratings-v1,3292.0,3.8,0.0,0.0,7,32,1,,,,
2026-03-31 19:08:41,service,reviews-v1,1368.0,5.9,0.0,0.0,5,100,1,,,,
2026-03-31 19:08:41,service,reviews-v2,1304.0,14.4,0.0,0.0,12,125,1,,,,
2026-03-31 19:08:41,service,reviews-v3,1284.0,13.2,0.0,0.0,18,106,1,,,,
2026-03-31 19:08:41,node,master,,,,,495,2019,,24.8,52.6,0.0,0.0
2026-03-31 19:08:41,node,worker,,,,,501,1889,,25.1,49.2,0.0,0.0
2026-03-31 19:08:41,node,worker-2,,,,,108,718,,5.4,18.7,0.0,0.0
2026-03-31 19:08:47,service,details-v1,5716.0,5.2,0.0,0.0,55,25,1,,,,
2026-03-31 19:08:47,service,productpage-v1,5420.0,4609.1,0.0,0.0,399,309,1,,,,
