Timestamp,Scope,Name,HTTP_RPM,HTTP_LAT_ms,gRPC_RPM,gRPC_LAT_ms,CPU_m,MEM_MiB,Pods,CPU_pct,MEM_pct,NET_RX_Bps,NET_TX_Bps
2026-03-31 18:19:14,service,details-v1,4716.0,3.8,0.0,0.0,48,24,1,,,,
2026-03-31 18:19:14,service,productpage-v1,616.0,17.7,0.0,0.0,171,1338,6,,,,
2026-03-31 18:19:14,service,ratings-v1,1388.0,1.9,0.0,0.0,3,31,1,,,,
2026-03-31 18:19:14,service,reviews-v1,552.0,2.4,0.0,0.0,3,100,1,,,,
2026-03-31 18:19:14,service,reviews-v2,468.0,5.5,0.0,0.0,6,121,1,,,,
2026-03-31 18:19:14,service,reviews-v3,500.0,8.4,0.0,0.0,9,104,1,,,,
2026-03-31 18:19:14,node,master,,,,,516,2580,,25.8,67.2,0.0,0.0
2026-03-31 18:19:14,node,worker,,,,,196,2111,,9.8,55.0,0.0,0.0
2026-03-31 18:19:14,node,worker-2,,,,,132,1711,,6.6,44.6,0.0,0.0
2026-03-31 18:19:23,service,details-v1,976.0,8.4,0.0,0.0,48,24,1,,,,
2026-03-31 18:19:23,service,productpage-v1,616.0,17.7,0.0,0.0,22,275,4,,,,
2026-03-31 18:19:23,service,ratings-v1,644.0,3.8,0.0,0.0,3,31,1,,,,
2026-03-31 18:19:23,service,reviews-v1,304.0,6.9,0.0,0.0,3,100,1,,,,
2026-03-31 18:19:23,service,reviews-v2,248.0,15.1,0.0,0.0,6,121,1,,,,
2026-03-31 18:19:23,service,reviews-v3,272.0,19.2,0.0,0.0,9,104,1,,,,
2026-03-31 18:19:23,node,master,,,,,516,2580,,25.8,67.2,0.0,0.0
2026-03-31 18:19:23,node,worker,,,,,196,2111,,9.8,55.0,0.0,0.0
2026-03-31 18:19:23,node,worker-2,,,,,132,1711,,6.6,44.6,0.0,0.0
2026-03-31 18:19:30,service,details-v1,664.0,17.3,0.0,0.0,11,24,1,,,,
2026-03-31 18:19:30,service,productpage-v1,1444.0,971.8,0.0,0.0,1272,992,4,,,,
2026-03-31 18:19:30,service,ratings-v1,1076.0,5.5,0.0,0.0,3,31,1,,,,
2026-03-31 18:19:30,service,reviews-v1,448.0,10.1,0.0,0.0,3,99,1,,,,
2026-03-31 18:19:30,service,reviews-v2,420.0,26.0,0.0,0.0,6,121,1,,,,
2026-03-31 18:19:30,service,reviews-v3,392.0,26.1,0.0,0.0,8,104,1,,,,
2026-03-31 18:19:30,node,master,,,,,1038,2019,,51.9,52.6,0.0,0.0
