Timestamp,Scope,Name,HTTP_RPM,HTTP_LAT_ms,gRPC_RPM,gRPC_LAT_ms,CPU_m,MEM_MiB,Pods,CPU_pct,MEM_pct,NET_RX_Bps,NET_TX_Bps
2026-03-31 18:25:42,service,details-v1,4596.0,3.8,0.0,0.0,62,25,1,,,,
2026-03-31 18:25:42,service,productpage-v1,5744.0,13.3,0.0,0.0,423,1370,5,,,,
2026-03-31 18:25:42,service,ratings-v1,2692.0,1.3,0.0,0.0,11,31,1,,,,
2026-03-31 18:25:42,service,reviews-v1,928.0,1.4,0.0,0.0,5,99,1,,,,
2026-03-31 18:25:42,service,reviews-v2,912.0,5.2,0.0,0.0,15,123,1,,,,
2026-03-31 18:25:42,service,reviews-v3,836.0,4.6,0.0,0.0,15,104,1,,,,
2026-03-31 18:25:42,node,master,,,,,731,2420,,36.5,63.0,0.0,0.0
2026-03-31 18:25:42,node,worker,,,,,255,1845,,12.8,48.1,0.0,0.0
2026-03-31 18:25:42,node,worker-2,,,,,176,1433,,8.8,37.3,0.0,0.0
2026-03-31 18:25:49,service,details-v1,2056.0,3.8,0.0,0.0,46,24,1,,,,
2026-03-31 18:25:49,service,productpage-v1,440.0,11.8,0.0,0.0,80,276,1,,,,
2026-03-31 18:25:49,service,ratings-v1,1244.0,1.3,0.0,0.0,6,31,1,,,,
2026-03-31 18:25:49,service,reviews-v1,420.0,1.4,0.0,0.0,5,99,1,,,,
2026-03-31 18:25:49,service,reviews-v2,460.0,5.0,0.0,0.0,8,124,1,,,,
2026-03-31 18:25:49,service,reviews-v3,388.0,4.6,0.0,0.0,8,105,1,,,,
2026-03-31 18:25:49,node,master,,,,,486,2419,,24.3,63.0,0.0,0.0
2026-03-31 18:25:49,node,worker,,,,,92,1846,,4.6,48.1,0.0,0.0
2026-03-31 18:25:49,node,worker-2,,,,,176,1433,,8.8,37.3,0.0,0.0
2026-03-31 18:25:55,service,details-v1,1824.0,6.8,0.0,0.0,46,24,1,,,,
2026-03-31 18:25:55,service,productpage-v1,440.0,11.8,0.0,0.0,80,276,1,,,,
2026-03-31 18:25:55,service,ratings-v1,1056.0,2.5,0.0,0.0,6,31,1,,,,
2026-03-31 18:25:55,service,reviews-v1,460.0,3.3,0.0,0.0,5,99,1,,,,
2026-03-31 18:25:55,service,reviews-v2,404.0,10.9,0.0,0.0,8,124,1,,,,
2026-03-31 18:25:55,service,reviews-v3,440.0,9.7,0.0,0.0,8,105,1,,,,
2026-03-31 18:25:55,node,master,,,,,486,2419,,24.3,63.0,0.0,0.0
2026-03-31 18:25:55,node,worker,,,,,92,1846,,4.6,48.1,0.0,0.0
2026-03-31 18:25:55,node,worker-2,,,,,176,1433,,8.8,37.3,0.0,0.0
2026-03-31 18:26:01,service,details-v1,4432.0,7.1,0.0,0.0,21,24,1,,,,
2026-03-31 18:26:01,service,productpage-v1,4744.0,913.7,0.0,0.0,175,285,1,,,,
2026-03-31 18:26:01,service,ratings-v1,2412.0,3.7,0.0,0.0,3,31,1,,,,
2026-03-31 18:26:01,service,reviews-v1,1092.0,4.7,0.0,0.0,2,99,1,,,,
2026-03-31 18:26:01,service,reviews-v2,828.0,13.6,0.0,0.0,18,124,1,,,,
2026-03-31 18:26:01,service,reviews-v3,1040.0,11.8,0.0,0.0,7,105,1,,,,
2026-03-31 18:26:01,node,master,,,,,539,1878,,27.0,48.9,0.0,0.0
2026-03-31 18:26:01,node,worker,,,,,454,1858,,22.7,48.4,0.0,0.0
2026-03-31 18:26:01,node,worker-2,,,,,396,885,,19.8,23.1,0.0,0.0
2026-03-31 18:26:07,service,details-v1,5816.0,6.4,0.0,0.0,21,24,1,,,,
2026-03-31 18:26:07,service,productpage-v1,4744.0,913.7,0.0,0.0,175,285,1,,,,
2026-03-31 18:26:07,service,ratings-v1,3160.0,4.0,0.0,0.0,3,31,1,,,,
2026-03-31 18:26:07,service,reviews-v1,1368.0,5.4,0.0,0.0,2,99,1,,,,
2026-03-31 18:26:07,service,reviews-v2,1056.0,14.5,0.0,0.0,18,124,1,,,,
2026-03-31 18:26:07,service,reviews-v3,1328.0,12.0,0.0,0.0,7,105,1,,,,
2026-03-31 18:26:07,node,master,,,,,539,1878,,27.0,48.9,0.0,0.0
2026-03-31 18:26:07,node,worker,,,,,454,1858,,22.7,48.4,0.0,0.0
2026-03-31 18:26:07,node,worker-2,,,,,396,885,,19.8,23.1,0.0,0.0
2026-03-31 18:26:14,service,details-v1,5816.0,6.4,0.0,0.0,55,24,1,,,,
2026-03-31 18:26:14,service,productpage-v1,4744.0,913.7,0.0,0.0,398,289,1,,,,
2026-03-31 18:26:14,service,ratings-v1,3160.0,4.0,0.0,0.0,9,31,1,,,,
2026-03-31 18:26:14,service,reviews-v1,1368.0,5.4,0.0,0.0,6,99,1,,,,
2026-03-31 18:26:14,service,reviews-v2,1056.0,14.5,0.0,0.0,17,124,1,,,,
2026-03-31 18:26:14,service,reviews-v3,1328.0,12.0,0.0,0.0,19,104,1,,,,
2026-03-31 18:26:14,node,master,,,,,464,1886,,23.2,49.1,0.0,0.0
2026-03-31 18:26:14,node,worker,,,,,568,1860,,28.4,48.5,0.0,0.0
2026-03-31 18:26:14,node,worker-2,,,,,90,885,,4.5,23.1,0.0,0.0
2026-03-31 18:26:20,service,details-v1,5580.0,5.9,0.0,0.0,55,24,1,,,,
2026-03-31 18:26:20,service,productpage-v1,5704.0,2274.5,0.0,0.0,398,289,1,,,,
2026-03-31 18:26:20,service,ratings-v1,3300.0,4.2,0.0,0.0,9,31,1,,,,
2026-03-31 18:26:20,service,reviews-v1,1304.0,5.8,0.0,0.0,6,99,1,,,,
2026-03-31 18:26:20,service,reviews-v2,1056.0,15.2,0.0,0.0,17,124,1,,,,
2026-03-31 18:26:20,service,reviews-v3,1188.0,12.7,0.0,0.0,19,104,1,,,,
2026-03-31 18:26:20,node,master,,,,,464,1886,,23.2,49.1,0.0,0.0
2026-03-31 18:26:20,node,worker,,,,,568,1860,,28.4,48.5,0.0,0.0
2026-03-31 18:26:20,node,worker-2,,,,,90,885,,4.5,23.1,0.0,0.0
2026-03-31 18:26:25,service,details-v1,5532.0,5.8,0.0,0.0,55,24,1,,,,
2026-03-31 18:26:25,service,productpage-v1,5704.0,2274.5,0.0,0.0,398,289,1,,,,
2026-03-31 18:26:25,service,ratings-v1,3528.0,4.0,0.0,0.0,9,31,1,,,,
2026-03-31 18:26:25,service,reviews-v1,1296.0,5.6,0.0,0.0,6,99,1,,,,
2026-03-31 18:26:25,service,reviews-v2,1052.0,14.3,0.0,0.0,17,124,1,,,,
2026-03-31 18:26:25,service,reviews-v3,1132.0,13.4,0.0,0.0,19,104,1,,,,
2026-03-31 18:26:25,node,master,,,,,464,1886,,23.2,49.1,0.0,0.0
2026-03-31 18:26:25,node,worker,,,,,568,1860,,28.4,48.5,0.0,0.0
2026-03-31 18:26:25,node,worker-2,,,,,90,885,,4.5,23.1,0.0,0.0
2026-03-31 18:26:33,service,details-v1,5784.0,5.7,0.0,0.0,53,24,1,,,,
2026-03-31 18:26:33,service,productpage-v1,5732.0,2049.5,0.0,0.0,399,289,1,,,,
2026-03-31 18:26:33,service,ratings-v1,3536.0,3.8,0.0,0.0,10,31,1,,,,
2026-03-31 18:26:33,service,reviews-v1,1264.0,5.4,0.0,0.0,6,99,1,,,,
2026-03-31 18:26:33,service,reviews-v2,1064.0,13.7,0.0,0.0,16,123,1,,,,
2026-03-31 18:26:33,service,reviews-v3,1172.0,13.4,0.0,0.0,23,104,1,,,,
2026-03-31 18:26:33,node,master,,,,,457,1894,,22.9,49.3,0.0,0.0
