Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,27,0,950.0,781.9533332927946,139.31370800128207,988.4029160020873,10216.0,4.63103514114416,0.0,950,970,980,990,990,990,990,990,990,990,990
GET,/cart,8,0,130.0,136.89285938016837,80.57379204547033,178.26162499841303,6639.25,1.3721585603390105,0.0,170,170,180,180,180,180,180,180,180,180,180
POST,/cart,6,0,220.0,218.5277013340965,146.41425001900643,248.64295800216496,16221.5,1.0291189202542579,0.0,230,230,250,250,250,250,250,250,250,250,250
POST,/cart/checkout,2,0,421.3515830342658,426.82718753349036,421.3515830342658,432.30279203271493,6558.0,0.34303964008475263,0.0,430,430,430,430,430,430,430,430,430,430,430
GET,/product/0PUK6V6EV0,4,0,85,149.45665598497726,79.4662080006674,227.39362495485693,7673.5,0.6860792801695053,0.0,210,210,230,230,230,230,230,230,230,230,230
GET,/product/1YMWWN1N4O,5,0,120.0,141.47171661024913,84.73970799241215,222.41658304119483,7705.0,0.8575991002118816,0.0,120,170,170,220,220,220,220,220,220,220,220
GET,/product/2ZYFJ3GM2N,7,0,96,120.44725599532414,78.44845799263567,201.38529199175537,7718.857142857143,1.200638740296634,0.0,96,100,200,200,200,200,200,200,200,200,200
GET,/product/66VCHSJNUP,5,0,170.0,156.5595836029388,78.81529198493809,231.47508403053507,7658.2,0.8575991002118816,0.0,170,210,210,230,230,230,230,230,230,230,230
GET,/product/6E92ZMYYFZ,3,0,120.0,142.69401400815696,83.77312502125278,223.77479198621586,7660.0,0.5145594601271289,0.0,120,120,220,220,220,220,220,220,220,220,220
GET,/product/9SIQT8TOJO,3,0,208.2871250458993,167.11902802732462,87.53158402396366,208.2871250458993,7722.333333333333,0.5145594601271289,0.0,210,210,210,210,210,210,210,210,210,210,210
GET,/product/L9ECAV7KIM,4,0,150.0,151.94754223921336,83.29245902132243,205.76683396939188,7678.75,0.6860792801695053,0.0,170,170,210,210,210,210,210,210,210,210,210
GET,/product/LS4PSXUNUM,3,0,180.0,182.25749999207133,160.99495900562033,208.53733300464228,7655.333333333333,0.5145594601271289,0.0,180,180,210,210,210,210,210,210,210,210,210
GET,/product/OLJCESPC7Z,7,0,130.0,151.19964885525405,80.27037500869483,221.0590000031516,7724.285714285715,1.200638740296634,0.0,130,190,220,220,220,220,220,220,220,220,220
POST,/setCurrency,2,0,153.67587498622015,269.11664599901997,153.67587498622015,384.5574170118198,10231.0,0.34303964008475263,0.0,380,380,380,380,380,380,380,380,380,380,380
,Aggregated,86,0,210.0,360.28430236064895,78.44845799263567,988.4029160020873,9015.03488372093,14.750704523644362,0.0,210,250,420,900,980,990,990,990,990,990,990
