Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1146,1146,17,31.133818641326506,14.22495802398771,231.9721250096336,105.3307155322862,6.341657222622153,6.341657222622153,17,26,38,44,66,85,110,130,210,230,230
GET,/cart,2569,2569,17,18.867262482744454,14.31995804887265,155.21337499376386,97.5624756714675,14.216158293993292,14.216158293993292,17,17,17,18,23,35,44,56,100,160,160
POST,/cart,2460,2460,16,18.741627094833696,14.514791953843087,90.79745801864192,97.55325203252032,13.612981472644414,13.612981472644414,16,17,17,18,23,36,45,51,86,91,91
POST,/cart/checkout,815,815,17,18.659477267897135,14.539499999955297,78.3757499884814,97.31533742331288,4.509991829351706,4.509991829351706,17,17,17,18,22,33,46,63,78,78,78
GET,/product/0PUK6V6EV0,1205,1205,17,19.201147850483068,14.503583020996302,114.90799998864532,98.24979253112033,6.6681474286733815,6.6681474286733815,17,17,18,18,27,36,45,60,100,110,110
GET,/product/1YMWWN1N4O,1243,1243,17,19.537643786468816,14.270457962993532,109.41858298610896,98.16814159292035,6.878429256299596,6.878429256299596,17,17,18,19,27,38,48,64,110,110,110
GET,/product/2ZYFJ3GM2N,1198,1198,17,18.76587768791567,14.661541034001857,80.76516701839864,97.40066777963273,6.62941130253171,6.62941130253171,17,17,18,18,22,34,41,53,79,81,81
GET,/product/66VCHSJNUP,1199,1199,17,19.499937926141,14.397750026546419,159.07254099147394,97.97497914929107,6.6349450348376635,6.6349450348376635,17,17,18,18,28,37,47,59,160,160,160
GET,/product/6E92ZMYYFZ,1214,1214,17,18.865317497686277,14.703708002343774,119.6174580254592,97.7512355848435,6.717951019426959,6.717951019426959,17,17,17,18,23,36,44,53,93,120,120
GET,/product/9SIQT8TOJO,1285,1285,17,18.703817157799573,14.45354102179408,83.97370897000656,97.72373540856032,7.110846013149622,7.110846013149622,17,17,18,18,22,32,42,50,81,84,84
GET,/product/L9ECAV7KIM,1299,1299,17,19.15866901620927,14.67712497105822,89.78445804677904,97.72902232486528,7.188318265432965,7.188318265432965,17,17,18,18,26,36,45,49,82,90,90
GET,/product/LS4PSXUNUM,1266,1266,17,18.744797762527497,14.29825002560392,111.36645800434053,97.36334913112164,7.005705099336516,7.005705099336516,17,17,17,18,21,34,43,50,110,110,110
GET,/product/OLJCESPC7Z,1241,1241,17,18.88492833375503,14.286542020272464,97.44208300253376,97.82191780821918,6.86736179168769,6.86736179168769,17,17,18,18,22,35,44,54,93,97,97
POST,/setCurrency,857,857,17,19.02082725448421,14.510083012282848,151.3590829563327,97.55192532088681,4.742408586201733,4.742408586201733,17,17,18,18,23,34,45,59,150,150,150
,Aggregated,18997,18997,17,19.689309999810433,14.22495802398771,231.9721250096336,98.15591935568774,105.1243126161894,105.1243126161894,17,17,18,18,27,38,52,71,120,210,230
