Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,3383,3,120.0,278.54980727640606,40.7923748716712,2367.384625133127,10271.995861661248,5.628588651981423,0.004991358544470668,120,150,180,230,850,1400,1700,2000,2300,2400,2400
GET,/cart,9167,1,130.0,171.6146242862836,55.691417306661606,3379.476041998714,14003.253954401658,15.25192792572087,0.0016637861814902226,130,150,170,190,260,410,740,910,1700,3400,3400
POST,/cart,9231,5,190.0,244.9477883663673,36.92708304151893,3773.625584319234,18090.610984725383,15.358410241336246,0.008318930907451113,190,210,240,260,380,630,980,1200,2300,3800,3800
POST,/cart/checkout,3089,3,140.0,193.57873671563019,55.82683393731713,3895.558000076562,6558.396892198122,5.1394355146232975,0.004991358544470668,140,160,180,200,290,480,860,1100,2800,3900,3900
GET,/product/0PUK6V6EV0,4391,2,100.0,148.18756562076294,42.97612514346838,3350.331291090697,7735.92393532225,7.305685122923568,0.003327572362980445,100,120,130,150,230,420,750,950,2000,3400,3400
GET,/product/1YMWWN1N4O,4460,4,100.0,151.63873752439187,35.62970878556371,3360.168125014752,7754.37062780269,7.420486369446393,0.00665514472596089,100,120,140,150,250,450,770,990,1700,3400,3400
GET,/product/2ZYFJ3GM2N,4363,0,100.0,148.34930698043442,56.69208290055394,3525.466207880527,7753.385514554206,7.259099109841841,0.0,100,120,130,150,230,420,750,960,2100,3500,3500
GET,/product/66VCHSJNUP,4547,2,100.0,145.85043191569787,42.31070773676038,3272.548250388354,7718.653617769958,7.565235767236042,0.003327572362980445,100,120,130,150,220,390,700,950,2100,3300,3300
GET,/product/6E92ZMYYFZ,4435,1,100.0,147.3436445762165,32.55874989554286,3262.145458254963,7709.8944757609925,7.3788917149091375,0.0016637861814902226,100,120,130,150,230,420,760,910,2000,3300,3300
GET,/product/9SIQT8TOJO,4562,0,100.0,148.37403410561024,58.163334149867296,3262.8714158199728,7761.957255589654,7.590192559958396,0.0,100,120,140,150,240,420,730,950,2100,3300,3300
GET,/product/L9ECAV7KIM,4349,2,100.0,153.7496810999546,36.93558368831873,3053.230124991387,7726.41411818809,7.235806103300979,0.003327572362980445,100,120,140,150,230,470,810,1000,2500,3100,3100
GET,/product/LS4PSXUNUM,4601,1,100.0,145.61160636249622,39.79020891711116,2473.1250829063356,7726.997609215388,7.655080221036514,0.0016637861814902226,100,120,130,150,230,410,730,920,1800,2500,2500
GET,/product/OLJCESPC7Z,4487,0,100.0,150.95929071578672,56.36608321219683,3349.2172909900546,7759.15957209717,7.465408596346629,0.0,100,120,140,150,240,420,750,960,2300,3300,3300
POST,/setCurrency,3056,0,160.0,209.1843571167388,97.91574999690056,2175.3269592300057,10284.679973821989,5.08453057063412,0.0,160,180,200,210,300,500,920,1200,1900,2200,2200
,Aggregated,68121,24,120.0,176.12223580543716,32.55874989554286,3895.558000076562,10170.899370238252,113.33877846929546,0.03993086835576534,120,150,170,190,280,490,880,1100,2200,3400,3900
