Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,2000,0,89,179.61201780464035,60.80541689880192,1665.2194161433727,10276.949,3.3283777124652993,0.0,89,110,130,170,430,710,1000,1200,1500,1700,1700
GET,/cart,5503,0,96,129.7262114278147,48.57241688296199,2743.0695830844343,13879.215700526986,9.158031275848272,0.0,96,110,120,130,170,320,660,860,1800,2700,2700
POST,/cart,5356,0,130.0,172.5477136061993,84.38383415341377,2906.970249954611,18115.235250186706,8.913395513982072,0.0,130,150,160,180,220,380,760,960,1800,2900,2900
POST,/cart/checkout,1805,0,120.0,149.41200558238063,75.75804204680026,2339.398292126134,6562.698060941828,3.0038608854999325,0.0,120,130,140,160,190,300,580,860,1900,2300,2300
GET,/product/0PUK6V6EV0,2517,0,75,109.64895603983312,51.7922081053257,2364.271542057395,7736.637663885578,4.188763351137579,0.0,75,87,97,110,140,300,600,760,1700,2400,2400
GET,/product/1YMWWN1N4O,2612,0,76,107.51425215915975,53.777874913066626,2410.075208870694,7757.8097243491575,4.346861292479681,0.0,76,87,97,100,140,270,560,710,1200,2400,2400
GET,/product/2ZYFJ3GM2N,2604,0,76,112.49447493515652,52.46458319015801,2468.523999908939,7755.524961597543,4.33354778162982,0.0,76,87,96,110,140,320,640,800,1700,2500,2500
GET,/product/66VCHSJNUP,2665,0,75,113.61619594583802,52.133500110358,2490.6227921601385,7722.546716697936,4.435063301860011,0.0,75,86,98,110,140,330,680,820,2100,2500,2500
GET,/product/6E92ZMYYFZ,2613,0,76,110.54297404077191,52.83208307810128,1564.6188331302255,7711.026023727516,4.348525481335914,0.0,76,87,97,110,140,300,630,760,1400,1600,1600
GET,/product/9SIQT8TOJO,2591,0,75,112.07260216314192,52.906750002875924,2273.737916024402,7764.221150135083,4.311913326498796,0.0,75,87,99,110,140,290,630,790,1800,2300,2300
GET,/product/L9ECAV7KIM,2588,0,76,115.46110583759321,53.17070800811052,2904.246082995087,7729.066460587326,4.306920759930097,0.0,76,89,99,110,150,340,630,770,1900,2900,2900
GET,/product/LS4PSXUNUM,2520,0,75,109.56371063754584,51.849584095180035,2097.2817081492394,7726.196825396825,4.1937559177062775,0.0,75,86,96,100,140,280,600,750,1500,2100,2100
GET,/product/OLJCESPC7Z,2563,0,76,116.4866029849938,52.955917082726955,2478.060333058238,7761.31876706984,4.265316038524281,0.0,76,87,97,110,150,370,710,850,1400,2500,2500
POST,/setCurrency,1731,0,110.0,155.0307048839511,77.60720909573138,2362.8023341298103,10284.831889081455,2.8807109101387165,0.0,110,120,130,140,200,390,780,1000,1900,2400,2400
,Aggregated,39668,0,90,129.58944577136583,48.57241688296199,2906.970249954611,10178.197388323082,66.01504354903675,0.0,90,110,120,130,180,360,690,860,1700,2600,2900
