Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,4604,1,170,330.15508238975843,79.67237499542534,3618.4614580124617,10273.837966985231,1.0655373626590505,0.00023143730726738715,170,230,320,410,720,1000,1800,2800,3600,3600,3600
GET,/cart,11944,5,190,238.6669737683715,58.12987498939037,3458.480583038181,13937.672304085734,2.7642871980016723,0.0011571865363369357,190,220,250,270,380,570,850,1100,1900,2900,3500
POST,/cart,11741,7,260,314.3669072043128,63.84574994444847,3863.216208992526,18077.514095903243,2.7173054246263924,0.00162006115087171,260,290,320,340,470,630,990,1300,2400,3600,3900
POST,/cart/checkout,3845,1,180,229.97286378046297,87.04866701737046,2563.3054999634624,6561.351625487647,0.8898764464431036,0.00023143730726738715,180,210,230,250,340,460,850,1200,1800,2600,2600
GET,/product/0PUK6V6EV0,5709,2,130,186.6385062796697,57.91920912452042,3157.3676250409335,7733.664564722369,1.3212755871895132,0.0004628746145347743,130,160,180,200,290,460,780,940,1800,3200,3200
GET,/product/1YMWWN1N4O,5656,4,130,186.24251608583185,58.062458178028464,2519.101415993646,7754.540664780764,1.3090094099043417,0.0009257492290695486,130,160,180,200,290,460,780,1100,1800,2500,2500
GET,/product/2ZYFJ3GM2N,5712,1,130,185.4654406593165,83.31499993801117,2707.30545790866,7754.806372549019,1.3219698991113153,0.00023143730726738715,130,160,180,200,290,440,740,990,1700,2700,2700
GET,/product/66VCHSJNUP,5739,3,130,186.56728000044666,59.411291033029556,3035.2165419608355,7719.115002613696,1.3282187064075348,0.0006943119218021615,130,160,180,200,290,460,770,990,1500,3000,3000
GET,/product/6E92ZMYYFZ,5772,0,130,184.31353191104515,82.12958299554884,3228.001957992092,7712.429487179487,1.3358561375473585,0.0,130,160,180,200,290,440,720,960,1700,3200,3200
GET,/product/9SIQT8TOJO,5722,1,130,183.8077680443061,81.3302081078291,2966.5573749225587,7763.706920657113,1.3242842721839894,0.00023143730726738715,130,150,180,200,280,430,750,1000,1700,3000,3000
GET,/product/L9ECAV7KIM,5644,3,130,185.84949389440163,67.51220813021064,2925.0719170086086,7725.537916371368,1.3062321622171331,0.0006943119218021615,130,160,180,200,280,460,780,990,2000,2900,2900
GET,/product/LS4PSXUNUM,5677,2,130,183.245780131661,82.94737478718162,2770.8546249195933,7725.444072573542,1.3138695933569569,0.0004628746145347743,130,150,180,200,290,440,730,990,1600,2800,2800
GET,/product/OLJCESPC7Z,5785,2,130,189.48357813969872,57.14649986475706,3052.005749894306,7758.981849611063,1.3388648225418347,0.0004628746145347743,130,160,180,200,300,470,820,1100,1900,3100,3100
POST,/setCurrency,4062,1,220,303.9606962890531,62.046792125329375,3524.2882079910487,10282.803052683406,0.9400983421201267,0.00023143730726738715,220,260,300,330,500,740,1200,1500,2400,3500,3500
,Aggregated,87612,33,170,225.20399503704826,57.14649986475706,3863.216208992526,10168.81520796238,20.276685364310325,0.007637431139823776,170,200,240,260,370,560,880,1100,2700,3500,3900
