Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,6146,1,260.0,347.0340087966496,69.86450031399727,4211.960333865136,10275.519687601693,5.1161880866404275,0.0008324419275366787,260,340,400,450,640,860,1200,1500,2900,4200,4200
GET,/cart,17128,3,280.0,366.4577801599629,52.73745907470584,183226.242874749,14038.340203176085,14.258065334848233,0.002497325782610036,280,360,420,470,630,850,1200,1600,2900,3900,183000
POST,/cart,17003,3,420.0,500.16913344305914,30.476124957203865,4015.902207698673,18100.80921013939,14.154010093906148,0.002497325782610036,420,530,610,670,880,1100,1500,1900,3200,3900,4000
POST,/cart/checkout,5736,2,370.0,460.65374860688434,33.99629192426801,3880.5598746985197,6559.453451882845,4.774886896350389,0.0016648838550733574,370,480,570,640,850,1100,1400,1700,2900,3900,3900
GET,/product/0PUK6V6EV0,8278,0,240.0,302.9047910933655,59.401582926511765,5049.705667421222,7728.295844406862,6.890954276148626,0.0,240,310,360,400,530,720,1100,1300,2600,5000,5000
GET,/product/1YMWWN1N4O,8085,1,240.0,303.169937561633,59.67187508940697,3353.5284157842398,7747.689795918367,6.7302929841340475,0.0008324419275366787,240,310,360,390,530,720,1100,1400,2700,3400,3400
GET,/product/2ZYFJ3GM2N,8137,0,240.0,308.2745492479975,61.881667003035545,3826.6155826859176,7745.884846995207,6.773579964365954,0.0,240,310,360,400,540,750,1100,1500,2700,3800,3800
GET,/product/66VCHSJNUP,8228,1,240.0,305.0160072161533,59.61254192516208,3476.4152080751956,7713.312591152163,6.8493321797717925,0.0008324419275366787,240,310,360,400,530,740,1100,1500,2600,3500,3500
GET,/product/6E92ZMYYFZ,8377,0,230.0,306.6625028097764,61.536042019724846,4448.148249648511,7703.022203652859,6.973366026974757,0.0,230,310,360,400,540,750,1100,1500,2800,4400,4400
GET,/product/9SIQT8TOJO,8141,3,240.0,310.25428952651066,61.14300014451146,5487.522792071104,7750.843385333497,6.776909732076101,0.002497325782610036,240,310,360,400,550,740,1100,1500,2900,5500,5500
GET,/product/L9ECAV7KIM,8188,0,240.0,304.8771785173618,61.02037476375699,4065.528417006135,7719.5179531021,6.816034502670325,0.0,240,310,360,400,540,720,1100,1400,2700,4100,4100
GET,/product/LS4PSXUNUM,8209,0,240.0,304.2024518620145,62.0774170383811,4114.045625086874,7718.448532098916,6.833515783148595,0.0,240,300,360,390,530,720,1100,1400,2600,4100,4100
GET,/product/OLJCESPC7Z,8303,0,240.0,306.0777314152763,59.45250019431114,3342.1253338456154,7752.5831627122725,6.911765324337043,0.0,240,310,360,400,540,740,1100,1400,2600,3300,3300
POST,/setCurrency,5688,2,310.0,390.2616427476818,91.28979220986366,4489.286958239973,10282.759317862166,4.7349296838286286,0.0016648838550733574,310,390,460,510,680,920,1300,1700,3100,4500,4500
,Aggregated,125647,16,270.0,353.2302237621713,30.476124957203865,183226.242874749,10180.564979665252,104.59383086920107,0.01331907084058686,270,350,420,470,640,870,1200,1600,2800,4000,183000
