Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,3364,0,110.0,175.7589220927583,65.59862499125302,2714.5382908638567,10278.109690844232,5.593240854445465,0.0,110,120,140,170,330,550,830,1200,2400,2700,2700
GET,/cart,9529,1,110.0,153.10620196970072,53.64999989978969,3031.1004579998553,13952.799244411795,15.843636177767788,0.0016626756404415771,110,130,140,150,180,310,830,1100,2500,3000,3000
POST,/cart,9445,0,150.0,196.59829954629052,102.9367910232395,3204.5975828077644,18153.109052408683,15.703971423970696,0.0,150,170,190,200,240,380,720,1100,2300,3200,3200
POST,/cart/checkout,3152,0,140.0,168.37774288854183,83.69666710495949,2988.3153340779245,6562.72557106599,5.240753618671851,0.0,140,150,160,180,210,280,570,940,2200,3000,3000
GET,/product/0PUK6V6EV0,4548,0,86,129.1321234608834,56.0521250590682,2719.269333174452,7736.677440633245,7.561848812728293,0.0,86,95,100,110,150,250,860,1200,2000,2700,2700
GET,/product/1YMWWN1N4O,4489,0,86,127.1118519459572,54.984709015116096,2878.046999918297,7758.452884829583,7.46375094994224,0.0,86,95,100,110,150,250,780,1100,2200,2900,2900
GET,/product/2ZYFJ3GM2N,4525,0,86,129.53235759245467,57.61379189789295,2830.345374997705,7755.322872928176,7.523607272998136,0.0,86,95,100,110,150,270,770,1100,2500,2800,2800
GET,/product/66VCHSJNUP,4414,0,86,121.64025002686239,56.18687509559095,2871.5904580894858,7723.236520163117,7.339050276909122,0.0,86,95,100,110,150,220,640,1000,2100,2900,2900
GET,/product/6E92ZMYYFZ,4610,0,86,130.26389629608363,56.321082869544625,2735.3057079017162,7711.347939262473,7.66493470243567,0.0,86,96,110,110,150,280,830,1200,2000,2700,2700
GET,/product/9SIQT8TOJO,4516,0,86,132.00828453051165,55.737958988174796,2455.1897919736803,7762.119574844995,7.508643192234162,0.0,86,96,100,110,150,310,900,1200,2000,2500,2500
GET,/product/L9ECAV7KIM,4541,0,86,127.2401272848292,57.5718330219388,2820.8077088929713,7727.941422594142,7.550210083245202,0.0,86,95,100,110,150,270,790,1100,2200,2800,2800
GET,/product/LS4PSXUNUM,4395,0,86,129.3723511514365,57.22708394750953,2712.970957858488,7727.306484641638,7.3074594397407315,0.0,86,95,100,110,150,300,860,1100,2100,2700,2700
GET,/product/OLJCESPC7Z,4533,1,86,130.40230635343212,56.87437509186566,2703.0673751141876,7759.067284359144,7.536908678121669,0.0016626756404415771,86,96,110,110,150,330,840,1100,1800,2700,2700
POST,/setCurrency,3044,0,140.0,181.15416813795375,98.88887498527765,2572.2402909304947,10286.654730617609,5.061184649504161,0.0,140,150,160,170,210,380,860,1100,1900,2600,2600
,Aggregated,69105,2,100.0,147.6644728830966,53.64999989978969,3204.5975828077644,10202.04740612112,114.8992001327152,0.0033253512808831542,100,120,140,150,200,330,800,1100,2200,2900,3200
