Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,3036,0,310.0,398.02885279810204,68.74633301049471,2144.8629159713164,10271.290843214756,5.051405683484855,0.0,310,430,530,600,860,1000,1200,1400,2000,2100,2100
GET,/cart,7616,0,250.0,355.2070247541214,52.63679090421647,2468.7467090552673,13701.056328781513,12.671773941179401,0.0,250,380,490,560,750,940,1200,1400,2300,2500,2500
POST,/cart,7660,0,360.0,443.23255618783105,98.4896250301972,3398.2727500842884,18000.854308093996,12.74498271920092,0.0,360,480,570,650,850,1100,1400,1600,2500,3400,3400
POST,/cart/checkout,2553,0,270.0,375.59168124099034,83.74120795633644,3145.309332991019,6562.237367802585,4.247772961112265,0.0,270,380,480,570,780,990,1300,1400,2500,3100,3100
GET,/product/0PUK6V6EV0,3656,0,200.0,296.718831167739,56.64933298248798,2392.959124990739,7735.705689277899,6.082983919242633,0.0,200,290,370,440,650,860,1200,1400,2200,2400,2400
GET,/product/1YMWWN1N4O,3647,0,200.0,299.810459386659,60.46837498433888,2199.7396249789745,7758.868659171922,6.068009396465503,0.0,200,290,390,470,660,840,1200,1400,1900,2200,2200
GET,/product/2ZYFJ3GM2N,3626,0,210.0,308.84111609381955,56.23587500303984,2585.09145793505,7752.791781577496,6.033068843318869,0.0,210,300,390,480,670,910,1200,1400,2200,2600,2600
GET,/product/66VCHSJNUP,3641,0,200.0,291.9719559893478,59.70416602212936,2282.5868339277804,7721.818456468003,6.058026381280751,0.0,200,290,380,460,630,810,1100,1300,2000,2300,2300
GET,/product/6E92ZMYYFZ,3676,0,210.0,307.0754329263199,59.69362496398389,2263.4669590042904,7709.216539717084,6.1162606365251415,0.0,210,300,400,480,680,880,1100,1300,2100,2300,2300
GET,/product/9SIQT8TOJO,3539,0,200.0,303.1742793399518,59.514708002097905,2383.9806669857353,7762.825091833852,5.8883151231399555,0.0,200,300,400,480,660,860,1100,1300,2100,2400,2400
GET,/product/L9ECAV7KIM,3700,0,210.0,298.86655296154976,61.67575006838888,2145.238749915734,7728.517837837838,6.156192697264152,0.0,210,290,380,470,660,830,1100,1300,2100,2100,2100
GET,/product/LS4PSXUNUM,3606,0,210.0,302.01329668603256,57.90949997026473,2021.6787909157574,7728.681641708264,5.99979212603636,0.0,210,300,390,470,660,830,1100,1300,1800,2000,2000
GET,/product/OLJCESPC7Z,3681,0,210.0,302.5306742872066,56.26708397176117,2407.936790958047,7761.6256452051075,6.1245798158457685,0.0,210,300,400,470,650,870,1100,1300,1800,2400,2400
POST,/setCurrency,2445,0,310.0,405.5887373817555,96.74858395010233,2399.4529170449823,10284.874846625768,4.068078687786716,0.0,310,430,510,580,800,1000,1400,1700,2200,2400,2400
,Aggregated,56082,0,240.0,341.1210182563666,52.63679090421647,3398.2727500842884,10145.320084875717,93.31124293188329,0.0,240,360,460,530,730,940,1200,1400,2200,2600,3400
