Method,DisplayName,Minute,MeanLatency_ms,StdLatency_ms,MeanCumulativeSLOViolationRate_percent,StdCumulativeSLOViolationRate_percent,Runs
queue-CDT300,QUEUE-CDT300,51,360.0,0.0,3.0909090909090886,0.0,1
queue-CDT300,QUEUE-CDT300,52,360.0,0.0,3.0909090909090886,0.0,1
queue-CDT300,QUEUE-CDT300,53,350.0,0.0,3.04347826086957,0.0,1
queue-CDT300,QUEUE-CDT300,54,350.0,0.0,3.04347826086957,0.0,1
queue-CDT300,QUEUE-CDT300,55,350.0,0.0,3.04347826086957,0.0,1
queue-CDT300,QUEUE-CDT300,56,350.0,0.0,2.954545454545454,0.0,1
queue-CDT300,QUEUE-CDT300,57,350.0,0.0,2.954545454545454,0.0,1
queue-CDT300,QUEUE-CDT300,58,350.0,0.0,3.04347826086957,0.0,1
queue-CDT300,QUEUE-CDT300,59,350.0,0.0,3.04347826086957,0.0,1
queue-CDT300,QUEUE-CDT300,60,350.0,0.0,3.200000000000003,0.0,1
queue-CDT300,QUEUE-CDT300,61,350.0,0.0,3.125,0.0,1
queue-CDT300,QUEUE-CDT300,62,350.0,0.0,3.125,0.0,1
queue-CDT300,QUEUE-CDT300,63,350.0,0.0,3.125,0.0,1
queue-CDT300,QUEUE-CDT300,64,350.0,0.0,3.125,0.0,1
queue-CDT300,QUEUE-CDT300,65,350.0,0.0,3.200000000000003,0.0,1
queue-CDT300,QUEUE-CDT300,66,350.0,0.0,3.200000000000003,0.0,1
queue-CDT300,QUEUE-CDT300,67,350.0,0.0,3.2692307692307687,0.0,1
queue-CDT300,QUEUE-CDT300,68,350.0,0.0,3.2692307692307687,0.0,1
queue-CDT300,QUEUE-CDT300,69,350.0,0.0,3.3333333333333326,0.0,1
queue-CDT300,QUEUE-CDT300,70,350.0,0.0,3.2692307692307687,0.0,1
queue-CDT300,QUEUE-CDT300,71,350.0,0.0,3.2692307692307687,0.0,1
queue-CDT300,QUEUE-CDT300,72,350.0,0.0,3.2692307692307687,0.0,1
hpa80-CDT120,HPA80-CDT120,0,320.0,0.0,2.9230769230769282,0.0,1
hpa80-CDT120,HPA80-CDT120,1,300.0,0.0,2.777777777777779,0.0,1
hpa80-CDT120,HPA80-CDT120,2,330.0,0.0,2.8750000000000053,0.0,1
hpa80-CDT120,HPA80-CDT120,3,460.0,0.0,4.454545454545455,0.0,1
hpa80-CDT120,HPA80-CDT120,4,470.0,0.0,4.749999999999998,0.0,1
hpa80-CDT120,HPA80-CDT120,5,470.0,0.0,4.756756756756763,0.0,1
hpa80-CDT120,HPA80-CDT120,6,470.0,0.0,4.780487804878053,0.0,1
hpa80-CDT120,HPA80-CDT120,7,460.0,0.0,4.684210526315791,0.0,1
hpa80-CDT120,HPA80-CDT120,8,430.0,0.0,4.5000000000000036,0.0,1
hpa80-CDT120,HPA80-CDT120,9,450.0,0.0,4.615384615384621,0.0,1
hpa80-CDT120,HPA80-CDT120,10,460.0,0.0,4.720930232558141,0.0,1
hpa80-CDT120,HPA80-CDT120,11,490.0,0.0,4.928571428571438,0.0,1
hpa80-CDT120,HPA80-CDT120,12,470.0,0.0,4.785714285714294,0.0,1
hpa80-CDT120,HPA80-CDT120,13,490.0,0.0,4.930232558139536,0.0,1
hpa80-CDT120,HPA80-CDT120,14,520.0,0.0,5.454545454545457,0.0,1
hpa80-CDT120,HPA80-CDT120,15,500.0,0.0,5.000000000000004,0.0,1
hpa80-CDT120,HPA80-CDT120,16,480.0,0.0,4.857142857142859,0.0,1
hpa80-CDT120,HPA80-CDT120,17,560.0,0.0,6.2000000000000055,0.0,1
hpa80-CDT120,HPA80-CDT120,18,550.0,0.0,6.086956521739129,0.0,1
hpa80-CDT120,HPA80-CDT120,19,610.0,0.0,6.964285714285712,0.0,1
hpa80-CDT120,HPA80-CDT120,20,610.0,0.0,6.964285714285712,0.0,1
hpa80-CDT120,HPA80-CDT120,21,620.0,0.0,7.14285714285714,0.0,1
hpa80-CDT120,HPA80-CDT120,22,600.0,0.0,6.851851851851853,0.0,1
hpa80-CDT120,HPA80-CDT120,23,590.0,0.0,6.666666666666665,0.0,1
hpa80-CDT120,HPA80-CDT120,24,580.0,0.0,6.538461538461537,0.0,1
hpa80-CDT120,HPA80-CDT120,25,620.0,0.0,7.068965517241377,0.0,1
hpa80-CDT120,HPA80-CDT120,26,640.0,0.0,7.333333333333336,0.0,1
hpa80-CDT120,HPA80-CDT120,27,630.0,0.0,7.241379310344831,0.0,1
hpa80-CDT120,HPA80-CDT120,28,630.0,0.0,7.241379310344831,0.0,1
hpa80-CDT120,HPA80-CDT120,29,640.0,0.0,7.333333333333336,0.0,1
hpa80-CDT120,HPA80-CDT120,30,640.0,0.0,7.333333333333336,0.0,1
hpa80-CDT120,HPA80-CDT120,31,640.0,0.0,7.333333333333336,0.0,1
hpa80-CDT120,HPA80-CDT120,32,640.0,0.0,7.333333333333336,0.0,1
hpa80-CDT120,HPA80-CDT120,33,630.0,0.0,7.241379310344831,0.0,1
hpa80-CDT120,HPA80-CDT120,34,620.0,0.0,7.14285714285714,0.0,1
hpa80-CDT120,HPA80-CDT120,35,640.0,0.0,7.333333333333336,0.0,1
hpa80-CDT120,HPA80-CDT120,36,630.0,0.0,7.241379310344831,0.0,1
hpa80-CDT120,HPA80-CDT120,37,620.0,0.0,7.14285714285714,0.0,1
hpa80-CDT120,HPA80-CDT120,38,610.0,0.0,6.964285714285712,0.0,1
hpa80-CDT120,HPA80-CDT120,39,610.0,0.0,6.964285714285712,0.0,1
hpa80-CDT120,HPA80-CDT120,40,610.0,0.0,6.964285714285712,0.0,1
hpa80-CDT120,HPA80-CDT120,41,610.0,0.0,6.964285714285712,0.0,1
hpa80-CDT120,HPA80-CDT120,42,590.0,0.0,6.730769230769229,0.0,1
hpa80-CDT120,HPA80-CDT120,43,600.0,0.0,6.851851851851853,0.0,1
hpa80-CDT120,HPA80-CDT120,44,600.0,0.0,6.851851851851853,0.0,1
hpa80-CDT120,HPA80-CDT120,45,600.0,0.0,6.851851851851853,0.0,1
hpa80-CDT120,HPA80-CDT120,46,610.0,0.0,6.964285714285712,0.0,1
hpa80-CDT120,HPA80-CDT120,47,610.0,0.0,6.964285714285712,0.0,1
hpa80-CDT120,HPA80-CDT120,48,610.0,0.0,6.964285714285712,0.0,1
hpa80-CDT120,HPA80-CDT120,49,610.0,0.0,6.964285714285712,0.0,1
hpa80-CDT120,HPA80-CDT120,50,610.0,0.0,6.964285714285712,0.0,1
hpa80-CDT120,HPA80-CDT120,51,590.0,0.0,6.730769230769229,0.0,1
hpa80-CDT120,HPA80-CDT120,52,600.0,0.0,6.851851851851853,0.0,1
hpa80-CDT120,HPA80-CDT120,53,600.0,0.0,6.851851851851853,0.0,1
hpa80-CDT120,HPA80-CDT120,54,600.0,0.0,6.851851851851853,0.0,1
hpa80-CDT120,HPA80-CDT120,55,600.0,0.0,6.851851851851853,0.0,1
hpa80-CDT120,HPA80-CDT120,56,590.0,0.0,6.730769230769229,0.0,1
hpa80-CDT120,HPA80-CDT120,57,590.0,0.0,6.666666666666665,0.0,1
hpa80-CDT120,HPA80-CDT120,58,590.0,0.0,6.666666666666665,0.0,1
hpa80-CDT120,HPA80-CDT120,59,590.0,0.0,6.666666666666665,0.0,1
hpa80-CDT120,HPA80-CDT120,60,590.0,0.0,6.666666666666665,0.0,1
hpa80-CDT120,HPA80-CDT120,61,600.0,0.0,6.851851851851853,0.0,1
hpa80-CDT120,HPA80-CDT120,62,600.0,0.0,6.851851851851853,0.0,1
hpa80-CDT120,HPA80-CDT120,63,600.0,0.0,6.851851851851853,0.0,1
hpa80-CDT120,HPA80-CDT120,64,600.0,0.0,6.785714285714284,0.0,1
hpa80-CDT120,HPA80-CDT120,65,600.0,0.0,6.785714285714284,0.0,1
hpa80-CDT120,HPA80-CDT120,66,590.0,0.0,6.666666666666665,0.0,1
hpa80-CDT120,HPA80-CDT120,67,580.0,0.0,6.538461538461537,0.0,1
hpa80-CDT120,HPA80-CDT120,68,580.0,0.0,6.538461538461537,0.0,1
hpa80-CDT120,HPA80-CDT120,69,590.0,0.0,6.666666666666665,0.0,1
hpa80-CDT120,HPA80-CDT120,70,590.0,0.0,6.666666666666665,0.0,1
hpa80-CDT120,HPA80-CDT120,71,590.0,0.0,6.666666666666665,0.0,1
hpa80-CDT300,HPA80-CDT300,0,320.0,0.0,0.0,0.0,1
hpa80-CDT300,HPA80-CDT300,1,290.0,0.0,0.0,0.0,1
hpa80-CDT300,HPA80-CDT300,2,320.0,0.0,1.9677419354838688,0.0,1
hpa80-CDT300,HPA80-CDT300,3,450.0,0.0,4.705882352941182,0.0,1
hpa80-CDT300,HPA80-CDT300,4,430.0,0.0,4.5000000000000036,0.0,1
hpa80-CDT300,HPA80-CDT300,5,380.0,0.0,3.6666666666666736,0.0,1
hpa80-CDT300,HPA80-CDT300,6,410.0,0.0,4.413043478260869,0.0,1
hpa80-CDT300,HPA80-CDT300,7,430.0,0.0,4.522727272727279,0.0,1
hpa80-CDT300,HPA80-CDT300,8,570.0,0.0,6.400000000000006,0.0,1
hpa80-CDT300,HPA80-CDT300,9,470.0,0.0,4.785714285714294,0.0,1
hpa80-CDT300,HPA80-CDT300,10,430.0,0.0,4.4878048780487845,0.0,1
hpa80-CDT300,HPA80-CDT300,11,480.0,0.0,4.85365853658537,0.0,1
hpa80-CDT300,HPA80-CDT300,12,480.0,0.0,4.85365853658537,0.0,1
hpa80-CDT300,HPA80-CDT300,13,450.0,0.0,4.634146341463419,0.0,1
hpa80-CDT300,HPA80-CDT300,14,440.0,0.0,4.560975609756102,0.0,1
hpa80-CDT300,HPA80-CDT300,15,430.0,0.0,4.5000000000000036,0.0,1
hpa80-CDT300,HPA80-CDT300,16,430.0,0.0,4.4878048780487845,0.0,1
hpa80-CDT300,HPA80-CDT300,17,570.0,0.0,6.400000000000006,0.0,1
hpa80-CDT300,HPA80-CDT300,18,580.0,0.0,6.538461538461537,0.0,1
hpa80-CDT300,HPA80-CDT300,19,620.0,0.0,7.14285714285714,0.0,1
hpa80-CDT300,HPA80-CDT300,20,630.0,0.0,7.241379310344831,0.0,1
hpa80-CDT300,HPA80-CDT300,21,610.0,0.0,7.037037037037042,0.0,1
hpa80-CDT300,HPA80-CDT300,22,610.0,0.0,7.037037037037042,0.0,1
hpa80-CDT300,HPA80-CDT300,23,600.0,0.0,6.851851851851853,0.0,1
hpa80-CDT300,HPA80-CDT300,24,620.0,0.0,7.14285714285714,0.0,1
hpa80-CDT300,HPA80-CDT300,25,640.0,0.0,7.333333333333336,0.0,1
hpa80-CDT300,HPA80-CDT300,26,630.0,0.0,7.321428571428568,0.0,1
hpa80-CDT300,HPA80-CDT300,27,640.0,0.0,7.413793103448274,0.0,1
hpa80-CDT300,HPA80-CDT300,28,650.0,0.0,7.500000000000007,0.0,1
hpa80-CDT300,HPA80-CDT300,29,640.0,0.0,7.413793103448274,0.0,1
hpa80-CDT300,HPA80-CDT300,30,640.0,0.0,7.413793103448274,0.0,1
hpa80-CDT300,HPA80-CDT300,31,640.0,0.0,7.413793103448274,0.0,1
hpa80-CDT300,HPA80-CDT300,32,620.0,0.0,7.14285714285714,0.0,1
hpa80-CDT300,HPA80-CDT300,33,620.0,0.0,7.14285714285714,0.0,1
hpa80-CDT300,HPA80-CDT300,34,640.0,0.0,7.413793103448274,0.0,1
hpa80-CDT300,HPA80-CDT300,35,640.0,0.0,7.413793103448274,0.0,1
hpa80-CDT300,HPA80-CDT300,36,650.0,0.0,7.500000000000007,0.0,1
hpa80-CDT300,HPA80-CDT300,37,640.0,0.0,7.413793103448274,0.0,1
hpa80-CDT300,HPA80-CDT300,38,620.0,0.0,7.14285714285714,0.0,1
hpa80-CDT300,HPA80-CDT300,39,610.0,0.0,7.037037037037042,0.0,1
hpa80-CDT300,HPA80-CDT300,40,610.0,0.0,7.037037037037042,0.0,1
hpa80-CDT300,HPA80-CDT300,41,620.0,0.0,7.14285714285714,0.0,1
hpa80-CDT300,HPA80-CDT300,42,630.0,0.0,7.241379310344831,0.0,1
hpa80-CDT300,HPA80-CDT300,43,650.0,0.0,7.500000000000007,0.0,1
hpa80-CDT300,HPA80-CDT300,44,640.0,0.0,7.413793103448274,0.0,1
hpa80-CDT300,HPA80-CDT300,45,640.0,0.0,7.413793103448274,0.0,1
hpa80-CDT300,HPA80-CDT300,46,640.0,0.0,7.413793103448274,0.0,1
hpa80-CDT300,HPA80-CDT300,47,640.0,0.0,7.413793103448274,0.0,1
hpa80-CDT300,HPA80-CDT300,48,640.0,0.0,7.413793103448274,0.0,1
hpa80-CDT300,HPA80-CDT300,49,640.0,0.0,7.413793103448274,0.0,1
hpa80-CDT300,HPA80-CDT300,50,630.0,0.0,7.321428571428568,0.0,1
hpa80-CDT300,HPA80-CDT300,51,640.0,0.0,7.413793103448274,0.0,1
hpa80-CDT300,HPA80-CDT300,52,640.0,0.0,7.413793103448274,0.0,1
hpa80-CDT300,HPA80-CDT300,53,630.0,0.0,7.321428571428568,0.0,1
hpa80-CDT300,HPA80-CDT300,54,630.0,0.0,7.241379310344831,0.0,1
hpa80-CDT300,HPA80-CDT300,55,630.0,0.0,7.241379310344831,0.0,1
hpa80-CDT300,HPA80-CDT300,56,620.0,0.0,7.14285714285714,0.0,1
hpa80-CDT300,HPA80-CDT300,57,620.0,0.0,7.14285714285714,0.0,1
hpa80-CDT300,HPA80-CDT300,58,610.0,0.0,7.037037037037042,0.0,1
hpa80-CDT300,HPA80-CDT300,59,600.0,0.0,6.851851851851853,0.0,1
hpa80-CDT300,HPA80-CDT300,60,590.0,0.0,6.730769230769229,0.0,1
hpa80-CDT300,HPA80-CDT300,61,590.0,0.0,6.730769230769229,0.0,1
hpa80-CDT300,HPA80-CDT300,62,580.0,0.0,6.538461538461537,0.0,1
hpa80-CDT300,HPA80-CDT300,63,580.0,0.0,6.538461538461537,0.0,1
hpa80-CDT300,HPA80-CDT300,64,570.0,0.0,6.400000000000006,0.0,1
hpa80-CDT300,HPA80-CDT300,65,570.0,0.0,6.400000000000006,0.0,1
hpa80-CDT300,HPA80-CDT300,66,560.0,0.0,6.25,0.0,1
hpa80-CDT300,HPA80-CDT300,67,560.0,0.0,6.25,0.0,1
hpa80-CDT300,HPA80-CDT300,68,560.0,0.0,6.25,0.0,1
hpa80-CDT300,HPA80-CDT300,69,560.0,0.0,6.25,0.0,1
hpa80-CDT300,HPA80-CDT300,70,570.0,0.0,6.400000000000006,0.0,1
hpa80-CDT300,HPA80-CDT300,71,560.0,0.0,6.25,0.0,1
