Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,20504,1,140,210.13729621817848,64.67770808376372,2637.74570915848,10279.405091689427,4.745791329024208,0.00023145685373703707,140,160,190,230,360,610,950,1100,1600,2300,2600
GET,/cart,57173,5,180,229.9121387119439,59.522624826058745,2955.637666163966,14121.130148846483,13.23308269870762,0.0011572842686851854,180,200,220,230,330,650,990,1200,1800,2100,3000
POST,/cart,56619,9,260,289.09514049802556,57.79341608285904,2814.993083011359,18147.120365954892,13.104855601737302,0.0020831116836333334,260,280,290,310,360,460,940,1300,1800,2600,2800
POST,/cart/checkout,18810,2,160,198.17005565619232,63.11666686087847,3004.9549168907106,6561.757044125465,4.353703418793668,0.00046291370747407413,160,180,200,210,240,300,900,1200,1800,2800,3000
GET,/product/0PUK6V6EV0,27362,2,130,180.90256970217777,61.62004196085036,2212.5452500768006,7738.5525546378185,6.333122431952808,0.00046291370747407413,130,140,150,160,250,560,930,1100,1600,2100,2200
GET,/product/1YMWWN1N4O,27215,1,130,184.77613709253762,60.10558316484094,2947.3502500914037,7760.345801947456,6.299098274453463,0.00023145685373703707,130,140,150,170,260,610,950,1200,1600,2400,2900
GET,/product/2ZYFJ3GM2N,27241,3,130,184.10010946196806,62.241083942353725,2441.1579999141395,7756.235564039499,6.305116152650626,0.0006943705612111111,130,140,150,170,250,600,970,1200,1600,2300,2400
GET,/product/66VCHSJNUP,27130,1,130,182.90796814901069,82.46250008232892,2356.9794171489775,7723.799299668264,6.279424441885816,0.00023145685373703707,130,140,150,160,250,580,970,1200,1700,2200,2400
GET,/product/6E92ZMYYFZ,27277,2,130,187.5805396843891,81.01520803757012,3038.69462502189,7712.694541188547,6.31344859938516,0.00046291370747407413,130,140,150,170,270,630,1000,1200,1700,2300,3000
GET,/product/9SIQT8TOJO,27480,1,130,184.11955608862786,80.6178750935942,2679.722542176023,7764.123253275109,6.360434340693779,0.00023145685373703707,130,140,150,170,260,600,960,1200,1600,2300,2700
GET,/product/L9ECAV7KIM,27170,5,130,184.63906380329055,61.167042003944516,2427.789374953136,7729.427051895473,6.288682716035297,0.0011572842686851854,130,140,150,170,260,610,970,1200,1600,2300,2400
GET,/product/LS4PSXUNUM,27145,1,130,183.95356308995818,80.26441698893905,2435.027833096683,7729.761576717628,6.282896294691871,0.00023145685373703707,130,140,150,170,260,580,970,1200,1700,2300,2400
GET,/product/OLJCESPC7Z,27354,4,130,184.7645505929578,62.563166953623295,2392.194624990225,7761.48661987278,6.331270777122912,0.0009258274149481483,130,140,150,170,260,600,980,1200,1600,2200,2400
POST,/setCurrency,18926,3,200,254.05730931082422,62.75220890529454,2489.420250058174,10285.58543802177,4.380552413827163,0.0006943705612111111,200,220,230,250,340,620,960,1100,1700,2400,2500
,Aggregated,417406,40,150,209.75698012180467,57.79341608285904,3038.69462502189,10213.873327168272,96.6114794909617,0.009258274149481483,150,190,210,240,320,560,970,1200,1700,2300,3000
