Autoscaler,Minute,MeanReplicas,StdReplicas,MinReplicas,MaxReplicas,Runs
queue-CDT300,4,13.314285714285713,0.4562491263620378,13.0,14.0,5
queue-CDT300,5,16.057142857142857,1.0069433693011698,15.0,17.625,5
queue-CDT300,6,18.72142857142857,0.9067314871536766,17.625,20.0,5
queue-CDT300,7,21.18888888888889,0.5060231820987703,20.5,21.857142857142858,5
queue-CDT300,8,22.542857142857144,0.9969340755638797,21.42857142857143,23.714285714285715,5
queue-CDT300,9,22.975,0.7945525630883113,22.5,24.375,5
queue-CDT300,10,25.407142857142855,0.677442670215401,24.285714285714285,26.0,5
queue-CDT300,11,25.879761904761903,0.4420098781999151,25.375,26.5,5
queue-CDT300,12,27.708333333333336,0.22999617959954186,27.42857142857143,28.0,5
queue-CDT300,13,28.982142857142854,0.421443704328784,28.625,29.714285714285715,5
queue-CDT300,14,29.542857142857144,0.5091008480344418,29.0,30.142857142857142,5
queue-CDT300,15,27.764285714285712,0.5518983934880531,27.0,28.5,5
queue-CDT300,16,26.741666666666667,0.4472135954999567,26.166666666666668,27.25,5
queue-CDT300,17,29.779761904761905,0.6889607754534189,28.857142857142858,30.666666666666664,5
queue-CDT300,18,34.63809523809523,0.7967123489023039,33.666666666666664,35.833333333333336,5
queue-CDT300,19,36.5,1.6541194367732666,34.166666666666664,38.666666666666664,5
queue-CDT300,20,36.81428571428571,1.6717948316655593,34.857142857142854,39.0,5
queue-CDT300,21,35.37380952380953,1.390472877931474,33.875,37.375,5
queue-CDT300,22,33.11666666666667,0.3613247231446459,32.833333333333336,33.75,5
queue-CDT300,23,33.11785714285715,0.5069038672295204,32.714285714285715,34.0,5
queue-CDT300,24,32.596428571428575,0.438064504615568,32.125,33.0,5
queue-CDT300,25,32.075,0.9168560410446129,31.0,33.0,5
queue-CDT300,26,31.457142857142856,1.1311904511330948,30.142857142857142,33.0,5
queue-CDT300,27,34.647619047619045,0.6536570765287744,33.833333333333336,35.285714285714285,5
queue-CDT300,28,35.990476190476194,1.1052338893254152,35.0,37.85714285714286,5
queue-CDT300,29,35.82380952380952,1.230471030506656,34.714285714285715,37.85714285714286,5
queue-CDT300,30,34.49166666666666,1.030944820163633,33.33333333333333,36.0,5
queue-CDT300,31,33.542857142857144,1.2347023106475377,31.714285714285715,34.714285714285715,5
queue-CDT300,32,31.645238095238096,1.5069378480894722,29.42857142857143,33.25,5
queue-CDT300,33,31.08928571428571,1.4568627181693672,29.0,32.625,5
queue-CDT300,34,31.491666666666667,0.9975664834430276,30.25,32.875,5
queue-CDT300,35,32.957142857142856,0.7389396091912656,32.142857142857146,33.57142857142857,5
queue-CDT300,36,35.09166666666666,1.5658020663899737,33.125,36.833333333333336,5
queue-CDT300,37,34.175,1.3623256301079332,33.0,35.875,5
queue-CDT300,38,34.27619047619048,1.5108826691405564,32.42857142857143,35.714285714285715,5
queue-CDT300,39,33.403571428571425,1.7958462560893687,31.142857142857142,35.0,5
queue-CDT300,40,32.70833333333333,2.060538560910167,29.666666666666664,34.85714285714286,5
queue-CDT300,41,31.457142857142856,2.414666073165803,28.42857142857143,35.0,5
queue-CDT300,42,30.66904761904762,2.1028069460019845,27.666666666666668,33.285714285714285,5
queue-CDT300,43,31.43928571428571,1.1952019298265986,29.428571428571427,32.5,5
queue-CDT300,44,33.9202380952381,1.4623462765887776,32.166666666666664,35.66666666666667,5
queue-CDT300,45,34.91309523809524,1.6917940034511836,33.0,37.0,5
queue-CDT300,46,34.33571428571429,2.0790500185401606,32.0,37.0,5
queue-CDT300,47,31.853571428571428,1.6315800842828927,29.714285714285715,33.714285714285715,5
queue-CDT300,48,31.08571428571429,1.319399987316437,29.0,32.142857142857146,5
queue-CDT300,49,30.053571428571427,1.2787509849977257,28.0,31.375,5
queue-CDT300,50,29.01071428571429,1.2958184317886765,27.0,30.0,5
queue-CDT300,51,29.406349206349205,1.2077372966324245,28.0,30.57142857142857,5
queue-CDT300,52,30.353571428571428,0.5273755777432242,29.714285714285715,30.857142857142858,5
queue-CDT300,53,33.357142857142854,0.4785655057676646,32.83333333333333,34.0,5
queue-CDT300,54,33.232142857142854,0.6967846057771914,32.57142857142857,34.333333333333336,5
queue-CDT300,55,32.46785714285714,0.8638502444856757,31.625,33.714285714285715,5
queue-CDT300,56,31.515476190476193,0.899810228165926,30.166666666666668,32.42857142857143,5
queue-CDT300,57,29.257142857142856,0.8043250434433846,28.142857142857142,30.285714285714285,5
queue-CDT300,58,27.91428571428571,0.8955673153518554,27.0,29.285714285714285,5
queue-CDT300,59,27.857142857142854,0.5094765220602535,27.25,28.5,5
queue-CDT300,60,27.367857142857144,0.5150168414127595,26.625,28.0,5
queue-CDT300,61,29.21428571428571,0.21428571428571472,29.0,29.5,5
queue-CDT300,62,29.97142857142857,0.7467617164962932,29.0,30.857142857142858,5
queue-CDT300,63,29.67142857142857,0.9033843679888036,28.625,30.714285714285715,5
queue-CDT300,64,29.41071428571429,1.0897247358851676,27.857142857142858,30.714285714285715,5
queue-CDT300,65,27.6,1.1130029246161401,26.0,28.857142857142858,5
queue-CDT300,66,26.942857142857143,1.3193999873164364,25.0,28.0,5
queue-CDT300,67,26.228571428571428,1.2252264472083418,25.0,27.625,5
queue-CDT300,68,25.910714285714285,0.970384154942395,25.0,27.428571428571427,5
queue-CDT300,69,29.746031746031747,0.5708771589953779,29.0,30.444444444444443,5
queue-CDT300,70,32.83809523809524,0.48864661075677523,32.42857142857143,33.66666666666667,5
queue-CDT300,71,33.675,0.8366600265340756,33.0,35.0,5
queue-CDT300,72,32.90119047619048,0.8406945284997593,31.857142857142858,33.857142857142854,5
queue-CDT300,73,32.0,0.0,32.0,32.0,1
hpa80-CDT120,0,11.0,0.0,11.0,11.0,5
hpa80-CDT120,1,11.0,0.0,11.0,11.0,5
hpa80-CDT120,2,11.0,0.0,11.0,11.0,5
hpa80-CDT120,3,11.208333333333332,0.09212846639876188,11.11111111111111,11.333333333333334,5
hpa80-CDT120,4,13.1,0.27329719724997376,12.777777777777779,13.5,5
hpa80-CDT120,5,16.191666666666666,0.36633507733888776,15.625,16.625,5
hpa80-CDT120,6,18.56388888888889,0.6605331273643116,17.555555555555557,19.375,5
hpa80-CDT120,7,20.122222222222224,0.8095804621477466,19.11111111111111,21.0,5
hpa80-CDT120,8,20.746111111111112,0.6902640843712201,20.0,21.8,5
hpa80-CDT120,9,21.791666666666668,0.5473350137566116,21.22222222222222,22.625,5
hpa80-CDT120,10,24.091666666666665,0.7512592309574401,23.11111111111111,25.22222222222222,5
hpa80-CDT120,11,25.56388888888889,0.8473132920088149,24.88888888888889,27.0,5
hpa80-CDT120,12,25.9,0.7416198487095667,25.0,27.0,5
hpa80-CDT120,13,26.14166666666667,0.6092458908811418,25.333333333333332,27.0,5
hpa80-CDT120,14,26.6,0.5477225575051662,26.0,27.0,5
hpa80-CDT120,15,26.6,0.5477225575051662,26.0,27.0,5
hpa80-CDT120,16,26.6,0.5477225575051662,26.0,27.0,5
hpa80-CDT120,17,27.96666666666667,0.9890215266852957,26.88888888888889,29.5,5
hpa80-CDT120,18,31.0,1.1524430571616107,29.375,32.625,5
hpa80-CDT120,19,32.525,0.7520804478245661,31.25,33.125,5
hpa80-CDT120,20,33.4,1.1401754250991387,32.0,35.0,5
hpa80-CDT120,21,33.4,1.1401754250991387,32.0,35.0,5
hpa80-CDT120,22,32.82222222222222,0.581876487678941,32.0,33.5,5
hpa80-CDT120,23,31.66388888888889,0.3988554226134428,31.22222222222222,32.22222222222222,5
hpa80-CDT120,24,30.46666666666667,0.5355423004353219,29.75,31.0,5
hpa80-CDT120,25,28.28888888888889,1.0231879496196739,27.0,29.333333333333332,5
hpa80-CDT120,26,29.320634920634923,0.6493123385363626,28.714285714285715,30.25,5
hpa80-CDT120,27,31.05,0.5347312409051863,30.375,31.875,5
hpa80-CDT120,28,33.16388888888889,1.6818865252895685,32.0,36.0,5
hpa80-CDT120,29,33.8,2.0493901531919203,32.0,37.0,5
hpa80-CDT120,30,33.68055555555556,1.958727304736671,32.0,36.77777777777778,5
hpa80-CDT120,31,32.32222222222222,1.0813461118348038,31.11111111111111,34.0,5
hpa80-CDT120,32,31.105555555555554,0.40092966810331193,30.75,31.77777777777778,5
hpa80-CDT120,33,27.925,0.6237332842461933,27.444444444444443,29.0,5
hpa80-CDT120,34,27.508333333333333,0.4273627134986027,27.0,28.0,5
hpa80-CDT120,35,30.664285714285718,0.5756540202416796,30.0,31.571428571428573,5
hpa80-CDT120,36,32.975,0.6149186938124421,32.5,34.0,5
hpa80-CDT120,37,33.65555555555555,0.6531027559860252,33.0,34.5,5
hpa80-CDT120,38,33.8,0.8366600265340751,33.0,35.0,5
hpa80-CDT120,39,33.40833333333333,1.1320765089967288,32.25,35.0,5
hpa80-CDT120,40,31.51111111111111,0.9582024870416687,30.555555555555557,32.5,5
hpa80-CDT120,41,29.872222222222224,0.5657399830267087,29.333333333333336,30.77777777777778,5
hpa80-CDT120,42,27.786111111111108,0.4960880920378237,27.25,28.375,5
hpa80-CDT120,43,28.58611111111111,0.7847160766720996,27.75,29.666666666666664,5
hpa80-CDT120,44,31.14166666666667,0.19454362549881352,31.0,31.375,5
hpa80-CDT120,45,31.919444444444444,1.2273566396885849,31.0,33.75,5
hpa80-CDT120,46,32.2,1.3038404810405295,31.0,34.0,5
hpa80-CDT120,47,32.2,1.3038404810405295,31.0,34.0,5
hpa80-CDT120,48,31.22222222222222,0.6894263136661588,30.444444444444443,32.0,5
hpa80-CDT120,49,30.247222222222224,0.6632144412343021,29.333333333333336,31.0,5
hpa80-CDT120,50,28.069444444444446,0.7370277311900876,27.5,29.22222222222222,5
hpa80-CDT120,51,27.25,0.5590169943749477,27.0,28.25,5
hpa80-CDT120,52,28.30833333333333,0.5065542638476366,27.666666666666668,29.0,5
hpa80-CDT120,53,30.35,0.48733971724044833,30.0,31.0,5
hpa80-CDT120,54,30.4,0.547722557505166,30.0,31.0,5
hpa80-CDT120,55,30.4,0.547722557505166,30.0,31.0,5
hpa80-CDT120,56,30.244444444444447,0.45406259426005696,29.88888888888889,31.0,5
hpa80-CDT120,57,28.458333333333332,0.40611643103370565,28.0,29.0,5
hpa80-CDT120,58,26.177777777777777,0.4769372451407731,25.5,26.666666666666668,5
hpa80-CDT120,59,25.122222222222224,0.21659542988464328,25.0,25.5,5
hpa80-CDT120,60,25.76111111111111,0.7860669402588442,25.22222222222222,27.11111111111111,5
hpa80-CDT120,61,27.127777777777776,0.7938809190176106,26.25,28.0,5
hpa80-CDT120,62,28.0,1.4142135623730951,27.0,30.0,5
hpa80-CDT120,63,28.0,1.4142135623730951,27.0,30.0,5
hpa80-CDT120,64,27.8,1.0954451150103324,27.0,29.0,5
hpa80-CDT120,65,27.8,1.0954451150103324,27.0,29.0,5
hpa80-CDT120,66,26.85,0.5108204185425637,26.0,27.375,5
hpa80-CDT120,67,25.45,0.3811987670494228,25.0,26.0,5
hpa80-CDT120,68,25.430555555555554,0.5452162896219596,25.0,26.333333333333336,5
hpa80-CDT120,69,26.80833333333333,0.7773064047810104,26.0,28.0,5
hpa80-CDT120,70,28.991666666666667,0.5910207742165726,28.333333333333332,29.75,5
hpa80-CDT120,71,29.694444444444446,0.8867160944173548,29.0,31.0,5
hpa80-CDT120,72,30.0,1.0000000000000002,29.0,31.0,5
hpa80-CDT120,73,29.0,0.0,29.0,29.0,1
hpa80-CDT300,0,11.064444444444444,0.059004080210452274,11.0,11.11111111111111,5
hpa80-CDT300,1,11.0,0.0,11.0,11.0,5
hpa80-CDT300,2,11.0,0.0,11.0,11.0,5
hpa80-CDT300,3,11.457936507936507,0.2041935634094973,11.222222222222221,11.75,5
hpa80-CDT300,4,13.211111111111112,0.24343224778007408,13.0,13.5,5
hpa80-CDT300,5,16.377777777777776,0.3002056908023627,15.88888888888889,16.666666666666668,5
hpa80-CDT300,6,19.033333333333335,0.30533451600935596,18.625,19.333333333333336,5
hpa80-CDT300,7,21.0,0.0,21.0,21.0,5
hpa80-CDT300,8,21.35833333333333,0.26614532371118854,21.0,21.75,5
hpa80-CDT300,9,22.31111111111111,0.2961950058348061,22.0,22.75,5
hpa80-CDT300,10,23.705555555555556,0.8030612725112625,22.88888888888889,25.0,5
hpa80-CDT300,11,25.0,0.0,25.0,25.0,5
hpa80-CDT300,12,25.066666666666666,0.0993807989999901,25.0,25.22222222222222,5
hpa80-CDT300,13,25.719444444444445,0.6583977933749372,25.0,26.5,5
hpa80-CDT300,14,26.4,0.8944271909999154,25.0,27.0,5
hpa80-CDT300,15,26.4,0.8944271909999154,25.0,27.0,5
hpa80-CDT300,16,26.4,0.8944271909999154,25.0,27.0,5
hpa80-CDT300,17,28.119444444444447,0.6701011071675383,27.11111111111111,28.875,5
hpa80-CDT300,18,31.13611111111111,1.0037737436270497,29.75,32.55555555555556,5
hpa80-CDT300,19,33.232142857142854,1.2253956045926981,32.0,35.0,5
hpa80-CDT300,20,33.4,1.1401754250991383,32.0,35.0,5
hpa80-CDT300,21,33.4,1.1401754250991383,32.0,35.0,5
hpa80-CDT300,22,33.4,1.1401754250991383,32.0,35.0,5
hpa80-CDT300,23,33.4,1.1401754250991383,32.0,35.0,5
hpa80-CDT300,24,33.4,1.1401754250991383,32.0,35.0,5
hpa80-CDT300,25,32.81388888888889,0.7439052773898004,32.0,34.0,5
hpa80-CDT300,26,31.595238095238095,0.4962301190634834,31.142857142857142,32.25,5
hpa80-CDT300,27,32.05,0.7158910531638181,31.0,33.0,5
hpa80-CDT300,28,32.25,0.75,31.25,33.0,5
hpa80-CDT300,29,32.6,0.547722557505166,32.0,33.0,5
hpa80-CDT300,30,32.6,0.547722557505166,32.0,33.0,5
hpa80-CDT300,31,32.6,0.547722557505166,32.0,33.0,5
hpa80-CDT300,32,32.6,0.547722557505166,32.0,33.0,5
hpa80-CDT300,33,32.55,0.5123475382979801,32.0,33.0,5
hpa80-CDT300,34,32.02777777777778,0.13321754231424254,31.88888888888889,32.25,5
hpa80-CDT300,35,31.8,0.44721359549995787,31.0,32.0,5
hpa80-CDT300,36,32.175,0.2738612787525831,32.0,32.625,5
hpa80-CDT300,37,32.4,0.547722557505166,32.0,33.0,5
hpa80-CDT300,38,32.4,0.547722557505166,32.0,33.0,5
hpa80-CDT300,39,32.4,0.547722557505166,32.0,33.0,5
hpa80-CDT300,40,32.4,0.547722557505166,32.0,33.0,5
hpa80-CDT300,41,32.4,0.547722557505166,32.0,33.0,5
hpa80-CDT300,42,32.4,0.547722557505166,32.0,33.0,5
hpa80-CDT300,43,31.68888888888889,0.47917673097321156,31.25,32.375,5
hpa80-CDT300,44,32.38333333333334,1.0184259217167884,31.25,34.0,5
hpa80-CDT300,45,33.0,0.7071067811865476,32.0,34.0,5
hpa80-CDT300,46,33.0,0.7071067811865476,32.0,34.0,5
hpa80-CDT300,47,33.0,0.7071067811865476,32.0,34.0,5
hpa80-CDT300,48,33.0,0.7071067811865476,32.0,34.0,5
hpa80-CDT300,49,33.0,0.7071067811865476,32.0,34.0,5
hpa80-CDT300,50,32.769444444444446,0.7873664887803652,32.0,34.0,5
hpa80-CDT300,51,31.91349206349206,0.5898592954342392,31.42857142857143,32.888888888888886,5
hpa80-CDT300,52,30.905555555555555,0.4520187912624001,30.25,31.5,5
hpa80-CDT300,53,30.6,0.5477225575051664,30.0,31.0,5
hpa80-CDT300,54,30.6,0.5477225575051664,30.0,31.0,5
hpa80-CDT300,55,30.6,0.5477225575051664,30.0,31.0,5
hpa80-CDT300,56,30.6,0.5477225575051664,30.0,31.0,5
hpa80-CDT300,57,30.6,0.5477225575051664,30.0,31.0,5
hpa80-CDT300,58,30.6,0.5477225575051664,30.0,31.0,5
hpa80-CDT300,59,30.6,0.5477225575051664,30.0,31.0,5
hpa80-CDT300,60,28.93611111111111,0.7568871028229737,27.888888888888886,30.0,5
hpa80-CDT300,61,28.291666666666668,1.1562030771259673,27.25,30.0,5
hpa80-CDT300,62,29.5,1.224744871391589,28.0,31.0,5
hpa80-CDT300,63,29.6,1.1401754250991383,28.0,31.0,5
hpa80-CDT300,64,29.6,1.1401754250991383,28.0,31.0,5
hpa80-CDT300,65,29.6,1.1401754250991383,28.0,31.0,5
hpa80-CDT300,66,29.6,1.1401754250991383,28.0,31.0,5
hpa80-CDT300,67,29.6,1.1401754250991383,28.0,31.0,5
hpa80-CDT300,68,29.208333333333332,0.9727181274940627,28.0,30.375,5
hpa80-CDT300,69,29.255555555555553,0.7022890263582431,28.5,30.0,5
hpa80-CDT300,70,30.477777777777778,0.8654460778004868,29.75,31.75,5
hpa80-CDT300,71,31.0,1.0,30.0,32.0,5
hpa80-CDT300,72,31.0,1.0,30.0,32.0,5
hpa80-CDT300,73,31.0,0.0,31.0,31.0,1
