Minute,Timestamp,Total Request Count,SelectedLatency_ms,CumulativeSLOViolationRate_percent,Method,DisplayName,Run,File
44,1787843357,262243,370.0,3.7000000000000033,queue-CDT120,QUEUE-CDT120,1,queue-CDT120-1_stats_history.csv
45,1787843417,269374,370.0,3.6551724137931063,queue-CDT120,QUEUE-CDT120,1,queue-CDT120-1_stats_history.csv
46,1787843477,275634,370.0,3.6551724137931063,queue-CDT120,QUEUE-CDT120,1,queue-CDT120-1_stats_history.csv
47,1787843537,280721,360.0,3.600000000000003,queue-CDT120,QUEUE-CDT120,1,queue-CDT120-1_stats_history.csv
48,1787843597,284994,360.0,3.600000000000003,queue-CDT120,QUEUE-CDT120,1,queue-CDT120-1_stats_history.csv
49,1787843657,290339,360.0,3.600000000000003,queue-CDT120,QUEUE-CDT120,1,queue-CDT120-1_stats_history.csv
50,1787843717,296748,360.0,3.600000000000003,queue-CDT120,QUEUE-CDT120,1,queue-CDT120-1_stats_history.csv
51,1787843777,305145,370.0,3.7000000000000033,queue-CDT120,QUEUE-CDT120,1,queue-CDT120-1_stats_history.csv
52,1787843837,312923,370.0,3.741935483870973,queue-CDT120,QUEUE-CDT120,1,queue-CDT120-1_stats_history.csv
53,1787843897,320024,370.0,3.741935483870973,queue-CDT120,QUEUE-CDT120,1,queue-CDT120-1_stats_history.csv
54,1787843957,325237,360.0,3.687499999999999,queue-CDT120,QUEUE-CDT120,1,queue-CDT120-1_stats_history.csv
55,1787844017,329679,360.0,3.645161290322585,queue-CDT120,QUEUE-CDT120,1,queue-CDT120-1_stats_history.csv
56,1787844077,333328,360.0,3.645161290322585,queue-CDT120,QUEUE-CDT120,1,queue-CDT120-1_stats_history.csv
57,1787844137,337005,360.0,3.687499999999999,queue-CDT120,QUEUE-CDT120,1,queue-CDT120-1_stats_history.csv
58,1787844197,341596,370.0,3.8181818181818206,queue-CDT120,QUEUE-CDT120,1,queue-CDT120-1_stats_history.csv
59,1787844257,347500,370.0,3.8857142857142923,queue-CDT120,QUEUE-CDT120,1,queue-CDT120-1_stats_history.csv
60,1787844317,354364,370.0,3.8857142857142923,queue-CDT120,QUEUE-CDT120,1,queue-CDT120-1_stats_history.csv
61,1787844377,361131,370.0,3.8857142857142923,queue-CDT120,QUEUE-CDT120,1,queue-CDT120-1_stats_history.csv
62,1787844437,367063,370.0,3.8857142857142923,queue-CDT120,QUEUE-CDT120,1,queue-CDT120-1_stats_history.csv
63,1787844497,371748,370.0,3.8529411764705923,queue-CDT120,QUEUE-CDT120,1,queue-CDT120-1_stats_history.csv
64,1787844557,375988,370.0,3.8857142857142923,queue-CDT120,QUEUE-CDT120,1,queue-CDT120-1_stats_history.csv
65,1787844617,379487,370.0,3.8857142857142923,queue-CDT120,QUEUE-CDT120,1,queue-CDT120-1_stats_history.csv
66,1787844677,384234,370.0,3.8857142857142923,queue-CDT120,QUEUE-CDT120,1,queue-CDT120-1_stats_history.csv
67,1787844737,390045,370.0,3.8857142857142923,queue-CDT120,QUEUE-CDT120,1,queue-CDT120-1_stats_history.csv
68,1787844797,397345,370.0,3.9166666666666683,queue-CDT120,QUEUE-CDT120,1,queue-CDT120-1_stats_history.csv
69,1787844857,405639,370.0,3.8857142857142923,queue-CDT120,QUEUE-CDT120,1,queue-CDT120-1_stats_history.csv
