Timestamp,Scope,Name,CPU_m,MEM_MiB,Pods,CPU_pct,MEM_pct
2026-04-29 03:54:13,deployment,details-v1,42,26,1,,
2026-04-29 03:54:13,deployment,productpage-v1,1,278,1,,
2026-04-29 03:54:13,deployment,ratings-v1,0,22,1,,
2026-04-29 03:54:13,deployment,reviews-v1,0,98,1,,
2026-04-29 03:54:13,deployment,reviews-v2,14,123,1,,
2026-04-29 03:54:13,deployment,reviews-v3,2,132,1,,
2026-04-29 03:54:13,node,master,150,1954,,7.5,50.9
2026-04-29 03:54:13,node,worker,108,1708,,5.4,44.5
2026-04-29 03:54:13,node,worker-2,20,1105,,1.0,28.8
2026-04-29 03:54:13,node,worker-3,39,1085,,1.9,28.3
2026-04-29 03:54:18,deployment,details-v1,42,26,1,,
2026-04-29 03:54:18,deployment,productpage-v1,1,278,1,,
2026-04-29 03:54:18,deployment,ratings-v1,0,22,1,,
2026-04-29 03:54:18,deployment,reviews-v1,0,98,1,,
2026-04-29 03:54:18,deployment,reviews-v2,14,123,1,,
2026-04-29 03:54:18,deployment,reviews-v3,2,132,1,,
2026-04-29 03:54:18,node,master,150,1954,,7.5,50.9
2026-04-29 03:54:18,node,worker,108,1708,,5.4,44.5
2026-04-29 03:54:18,node,worker-2,20,1105,,1.0,28.8
2026-04-29 03:54:18,node,worker-3,39,1085,,1.9,28.3
2026-04-29 03:54:24,deployment,details-v1,0,26,1,,
2026-04-29 03:54:24,deployment,productpage-v1,1,278,1,,
2026-04-29 03:54:24,deployment,ratings-v1,1,22,1,,
2026-04-29 03:54:24,deployment,reviews-v1,1,98,1,,
2026-04-29 03:54:24,deployment,reviews-v2,2,122,1,,
2026-04-29 03:54:24,deployment,reviews-v3,0,132,1,,
2026-04-29 03:54:24,node,master,297,1952,,14.8,50.8
2026-04-29 03:54:24,node,worker,162,1709,,8.1,44.5
2026-04-29 03:54:24,node,worker-2,304,1292,,15.2,33.7
2026-04-29 03:54:24,node,worker-3,247,1268,,12.3,33.0
2026-04-29 03:54:30,deployment,details-v1,0,26,1,,
2026-04-29 03:54:30,deployment,productpage-v1,1,278,1,,
2026-04-29 03:54:30,deployment,ratings-v1,1,22,1,,
2026-04-29 03:54:30,deployment,reviews-v1,1,98,1,,
2026-04-29 03:54:30,deployment,reviews-v2,2,122,1,,
2026-04-29 03:54:30,deployment,reviews-v3,0,132,1,,
2026-04-29 03:54:30,node,master,297,1952,,14.8,50.8
2026-04-29 03:54:30,node,worker,162,1709,,8.1,44.5
2026-04-29 03:54:30,node,worker-2,304,1292,,15.2,33.7
2026-04-29 03:54:30,node,worker-3,247,1268,,12.3,33.0
2026-04-29 03:54:36,deployment,details-v1,0,26,1,,
2026-04-29 03:54:36,deployment,productpage-v1,1,278,1,,
2026-04-29 03:54:36,deployment,ratings-v1,1,22,1,,
2026-04-29 03:54:36,deployment,reviews-v1,1,98,1,,
2026-04-29 03:54:36,deployment,reviews-v2,2,122,1,,
2026-04-29 03:54:36,deployment,reviews-v3,0,132,1,,
2026-04-29 03:54:36,node,master,297,1952,,14.8,50.8
2026-04-29 03:54:36,node,worker,162,1709,,8.1,44.5
2026-04-29 03:54:36,node,worker-2,304,1292,,15.2,33.7
2026-04-29 03:54:36,node,worker-3,247,1268,,12.3,33.0
2026-04-29 03:54:42,deployment,details-v1,11,26,1,,
2026-04-29 03:54:42,deployment,productpage-v1,85,279,1,,
2026-04-29 03:54:42,deployment,ratings-v1,2,22,1,,
2026-04-29 03:54:42,deployment,reviews-v1,1,98,1,,
2026-04-29 03:54:42,deployment,reviews-v2,2,122,1,,
2026-04-29 03:54:42,deployment,reviews-v3,4,132,1,,
