Timestamp,Scope,Name,CPU_m,MEM_MiB,Pods,CPU_pct,MEM_pct
2026-04-29 05:04:36,deployment,details-v1,46,25,1,,
2026-04-29 05:04:36,deployment,productpage-v1,83,279,1,,
2026-04-29 05:04:36,deployment,ratings-v1,13,23,1,,
2026-04-29 05:04:36,deployment,reviews-v1,13,100,1,,
2026-04-29 05:04:36,deployment,reviews-v2,24,131,1,,
2026-04-29 05:04:36,deployment,reviews-v3,28,132,1,,
2026-04-29 05:04:36,node,master,1135,2498,,56.8,65.1
2026-04-29 05:04:36,node,worker,352,1466,,17.6,38.2
2026-04-29 05:04:36,node,worker-2,718,1310,,35.9,34.1
2026-04-29 05:04:36,node,worker-3,686,1271,,34.3,33.1
2026-04-29 05:04:43,deployment,details-v1,8,25,1,,
2026-04-29 05:04:43,deployment,productpage-v1,83,279,1,,
2026-04-29 05:04:43,deployment,ratings-v1,0,23,1,,
2026-04-29 05:04:43,deployment,reviews-v1,0,100,1,,
2026-04-29 05:04:43,deployment,reviews-v2,2,132,1,,
2026-04-29 05:04:43,deployment,reviews-v3,28,132,1,,
2026-04-29 05:04:43,node,master,369,1944,,18.4,50.6
2026-04-29 05:04:43,node,worker,72,1466,,3.6,38.2
2026-04-29 05:04:43,node,worker-2,27,1310,,1.4,34.1
2026-04-29 05:04:43,node,worker-3,31,1270,,1.6,33.1
2026-04-29 05:04:49,deployment,details-v1,8,25,1,,
2026-04-29 05:04:49,deployment,productpage-v1,83,279,1,,
2026-04-29 05:04:49,deployment,ratings-v1,0,23,1,,
2026-04-29 05:04:49,deployment,reviews-v1,0,100,1,,
2026-04-29 05:04:49,deployment,reviews-v2,2,132,1,,
2026-04-29 05:04:49,deployment,reviews-v3,28,132,1,,
2026-04-29 05:04:49,node,master,369,1944,,18.4,50.6
2026-04-29 05:04:49,node,worker,72,1466,,3.6,38.2
2026-04-29 05:04:49,node,worker-2,27,1310,,1.4,34.1
2026-04-29 05:04:49,node,worker-3,31,1270,,1.6,33.1
2026-04-29 05:04:55,deployment,details-v1,6,25,1,,
2026-04-29 05:04:55,deployment,productpage-v1,44,279,1,,
2026-04-29 05:04:55,deployment,ratings-v1,1,23,1,,
2026-04-29 05:04:55,deployment,reviews-v1,1,100,1,,
2026-04-29 05:04:55,deployment,reviews-v2,4,132,1,,
2026-04-29 05:04:55,deployment,reviews-v3,1,132,1,,
2026-04-29 05:04:55,node,master,295,1941,,14.8,50.6
2026-04-29 05:04:55,node,worker,217,1473,,10.8,38.4
2026-04-29 05:04:55,node,worker-2,167,1115,,8.3,29.0
2026-04-29 05:04:55,node,worker-3,120,1082,,6.0,28.2
2026-04-29 05:05:01,deployment,details-v1,6,25,1,,
2026-04-29 05:05:01,deployment,productpage-v1,44,279,1,,
2026-04-29 05:05:01,deployment,ratings-v1,1,23,1,,
2026-04-29 05:05:01,deployment,reviews-v1,1,100,1,,
2026-04-29 05:05:01,deployment,reviews-v2,4,132,1,,
2026-04-29 05:05:01,deployment,reviews-v3,1,132,1,,
2026-04-29 05:05:01,node,master,295,1941,,14.8,50.6
2026-04-29 05:05:01,node,worker,217,1473,,10.8,38.4
2026-04-29 05:05:01,node,worker-2,167,1115,,8.3,29.0
2026-04-29 05:05:01,node,worker-3,120,1082,,6.0,28.2
2026-04-29 05:05:08,deployment,details-v1,6,25,1,,
2026-04-29 05:05:08,deployment,productpage-v1,44,279,1,,
2026-04-29 05:05:08,deployment,ratings-v1,1,23,1,,
2026-04-29 05:05:08,deployment,reviews-v1,1,100,1,,
2026-04-29 05:05:08,deployment,reviews-v2,4,132,1,,
2026-04-29 05:05:08,deployment,reviews-v3,1,132,1,,
2026-04-29 05:05:08,node,master,267,1943,,13.4,50.6
