Timestamp,Scope,Name,CPU_m,MEM_MiB,Pods,CPU_pct,MEM_pct
2026-05-06 09:10:10,deployment,adservice,2,85,1,,
2026-05-06 09:10:10,deployment,cartservice,5,44,1,,
2026-05-06 09:10:10,deployment,checkoutservice,3,16,1,,
2026-05-06 09:10:10,deployment,currencyservice,2,26,1,,
2026-05-06 09:10:10,deployment,emailservice,7,50,1,,
2026-05-06 09:10:10,deployment,frontend,0,8,1,,
2026-05-06 09:10:10,deployment,paymentservice,3,23,1,,
2026-05-06 09:10:10,deployment,productcatalogservice,2,16,2,,
2026-05-06 09:10:10,deployment,recommendationservice,6,48,1,,
2026-05-06 09:10:10,deployment,redis-cart,2,6,1,,
2026-05-06 09:10:10,deployment,shippingservice,4,15,1,,
2026-05-06 09:10:10,node,master,140,1246,,7.0,32.5
2026-05-06 09:10:10,node,worker,35,347,,1.8,9.0
2026-05-06 09:10:10,node,worker-1,35,347,,1.8,9.0
2026-05-06 09:10:10,node,worker-2,58,655,,2.9,17.1
2026-05-06 09:10:10,node,worker-3,31,426,,1.6,11.1
2026-05-06 09:10:10,node,worker-4,121,655,,6.0,17.1
2026-05-06 09:10:17,deployment,adservice,2,85,1,,
2026-05-06 09:10:17,deployment,cartservice,4,45,1,,
2026-05-06 09:10:17,deployment,checkoutservice,3,16,1,,
2026-05-06 09:10:17,deployment,currencyservice,4,26,1,,
2026-05-06 09:10:17,deployment,emailservice,6,50,1,,
2026-05-06 09:10:17,deployment,frontend,0,8,1,,
2026-05-06 09:10:17,deployment,paymentservice,2,24,1,,
2026-05-06 09:10:17,deployment,productcatalogservice,2,16,2,,
2026-05-06 09:10:17,deployment,recommendationservice,7,48,1,,
2026-05-06 09:10:17,deployment,redis-cart,2,6,1,,
2026-05-06 09:10:17,deployment,shippingservice,4,15,1,,
2026-05-06 09:10:17,node,master,209,1253,,10.4,32.6
2026-05-06 09:10:17,node,worker,39,349,,1.9,9.1
2026-05-06 09:10:17,node,worker-1,39,349,,1.9,9.1
2026-05-06 09:10:17,node,worker-2,512,945,,25.6,24.6
2026-05-06 09:10:17,node,worker-3,112,436,,5.6,11.4
2026-05-06 09:10:17,node,worker-4,260,679,,13.0,17.7
2026-05-06 09:10:23,deployment,adservice,2,85,1,,
2026-05-06 09:10:23,deployment,cartservice,4,45,1,,
2026-05-06 09:10:23,deployment,checkoutservice,3,16,1,,
2026-05-06 09:10:23,deployment,currencyservice,4,26,1,,
2026-05-06 09:10:23,deployment,emailservice,6,50,1,,
2026-05-06 09:10:23,deployment,frontend,0,8,1,,
2026-05-06 09:10:23,deployment,paymentservice,2,24,1,,
2026-05-06 09:10:23,deployment,productcatalogservice,2,16,2,,
2026-05-06 09:10:23,deployment,recommendationservice,7,48,1,,
2026-05-06 09:10:23,deployment,redis-cart,2,6,1,,
2026-05-06 09:10:23,deployment,shippingservice,4,15,1,,
2026-05-06 09:10:23,node,master,209,1253,,10.4,32.6
2026-05-06 09:10:23,node,worker,39,349,,1.9,9.1
2026-05-06 09:10:23,node,worker-1,39,349,,1.9,9.1
2026-05-06 09:10:23,node,worker-2,512,945,,25.6,24.6
2026-05-06 09:10:23,node,worker-3,112,436,,5.6,11.4
2026-05-06 09:10:23,node,worker-4,260,679,,13.0,17.7
2026-05-06 09:10:30,deployment,adservice,14,86,1,,
2026-05-06 09:10:30,deployment,cartservice,35,47,1,,
2026-05-06 09:10:30,deployment,checkoutservice,5,16,1,,
2026-05-06 09:10:30,deployment,currencyservice,51,29,1,,
2026-05-06 09:10:30,deployment,emailservice,6,50,1,,
2026-05-06 09:10:30,deployment,frontend,22,10,1,,
2026-05-06 09:10:30,deployment,paymentservice,2,24,1,,
2026-05-06 09:10:30,deployment,productcatalogservice,17,16,2,,
2026-05-06 09:10:30,deployment,recommendationservice,12,49,1,,
2026-05-06 09:10:30,deployment,redis-cart,2,6,1,,
2026-05-06 09:10:30,deployment,shippingservice,5,15,1,,
2026-05-06 09:10:30,node,master,545,1270,,27.3,33.1
2026-05-06 09:10:30,node,worker,903,867,,45.1,22.6
2026-05-06 09:10:30,node,worker-1,903,867,,45.1,22.6
2026-05-06 09:10:30,node,worker-2,463,1148,,23.2,29.9
2026-05-06 09:10:30,node,worker-3,192,453,,9.6,11.8
2026-05-06 09:10:30,node,worker-4,333,677,,16.7,17.6
2026-05-06 09:10:36,deployment,adservice,14,86,1,,
2026-05-06 09:10:36,deployment,cartservice,35,47,1,,
2026-05-06 09:10:36,deployment,checkoutservice,5,16,1,,
2026-05-06 09:10:36,deployment,currencyservice,51,29,1,,
2026-05-06 09:10:36,deployment,emailservice,6,50,1,,
2026-05-06 09:10:36,deployment,frontend,22,10,1,,
2026-05-06 09:10:36,deployment,paymentservice,2,24,1,,
2026-05-06 09:10:36,deployment,productcatalogservice,17,16,2,,
2026-05-06 09:10:36,deployment,recommendationservice,12,49,1,,
2026-05-06 09:10:36,deployment,redis-cart,2,6,1,,
2026-05-06 09:10:36,deployment,shippingservice,5,15,1,,
2026-05-06 09:10:36,node,master,545,1270,,27.3,33.1
2026-05-06 09:10:36,node,worker,903,867,,45.1,22.6
2026-05-06 09:10:36,node,worker-1,903,867,,45.1,22.6
2026-05-06 09:10:36,node,worker-2,463,1148,,23.2,29.9
2026-05-06 09:10:36,node,worker-3,192,453,,9.6,11.8
2026-05-06 09:10:36,node,worker-4,333,677,,16.7,17.6
2026-05-06 09:10:44,deployment,adservice,47,89,1,,
2026-05-06 09:10:44,deployment,cartservice,30,48,1,,
2026-05-06 09:10:44,deployment,checkoutservice,4,16,1,,
2026-05-06 09:10:44,deployment,currencyservice,56,30,1,,
2026-05-06 09:10:44,deployment,emailservice,7,50,1,,
2026-05-06 09:10:44,deployment,frontend,52,10,1,,
2026-05-06 09:10:44,deployment,paymentservice,6,23,1,,
2026-05-06 09:10:44,deployment,productcatalogservice,27,16,2,,
2026-05-06 09:10:44,deployment,recommendationservice,22,49,1,,
2026-05-06 09:10:44,deployment,redis-cart,4,8,1,,
2026-05-06 09:10:44,deployment,shippingservice,6,15,1,,
2026-05-06 09:10:44,node,master,326,1270,,16.3,33.1
2026-05-06 09:10:44,node,worker,60,870,,3.0,22.7
2026-05-06 09:10:44,node,worker-1,60,870,,3.0,22.7
2026-05-06 09:10:44,node,worker-2,180,1156,,9.0,30.1
2026-05-06 09:10:44,node,worker-3,198,454,,9.9,11.8
2026-05-06 09:10:44,node,worker-4,306,685,,15.3,17.8
2026-05-06 09:10:50,deployment,adservice,47,89,1,,
2026-05-06 09:10:50,deployment,cartservice,30,48,1,,
2026-05-06 09:10:50,deployment,checkoutservice,4,16,1,,
2026-05-06 09:10:50,deployment,currencyservice,56,30,1,,
2026-05-06 09:10:50,deployment,emailservice,7,50,1,,
2026-05-06 09:10:50,deployment,frontend,52,10,1,,
2026-05-06 09:10:50,deployment,paymentservice,6,23,1,,
2026-05-06 09:10:50,deployment,productcatalogservice,27,16,2,,
2026-05-06 09:10:50,deployment,recommendationservice,22,49,1,,
2026-05-06 09:10:50,deployment,redis-cart,4,8,1,,
2026-05-06 09:10:50,deployment,shippingservice,6,15,1,,
2026-05-06 09:10:50,node,master,326,1270,,16.3,33.1
2026-05-06 09:10:50,node,worker,60,870,,3.0,22.7
2026-05-06 09:10:50,node,worker-1,60,870,,3.0,22.7
2026-05-06 09:10:50,node,worker-2,180,1156,,9.0,30.1
2026-05-06 09:10:50,node,worker-3,198,454,,9.9,11.8
2026-05-06 09:10:50,node,worker-4,306,685,,15.3,17.8
2026-05-06 09:10:57,deployment,adservice,47,89,1,,
2026-05-06 09:10:57,deployment,cartservice,30,48,1,,
2026-05-06 09:10:57,deployment,checkoutservice,4,16,1,,
2026-05-06 09:10:57,deployment,currencyservice,56,30,1,,
2026-05-06 09:10:57,deployment,emailservice,7,50,1,,
2026-05-06 09:10:57,deployment,frontend,52,10,1,,
2026-05-06 09:10:57,deployment,paymentservice,6,23,1,,
2026-05-06 09:10:57,deployment,productcatalogservice,27,16,2,,
