Method,Name,Error,Occurrences,First Seen,Last Seen
GET,/api/v1/products/0,HTTPError('503 Server Error: Service Unavailable for url: /api/v1/products/0'),4,2026-08-20T22:28:40Z,2026-08-20T22:29:10Z
GET,/productpage,HTTPError('503 Server Error: Service Unavailable for url: /productpage'),2,2026-08-20T22:29:10Z,2026-08-20T22:29:10Z
