Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,20495,4,120.0,183.4187593147255,34.70674995332956,3774.949625134468,10276.230787997072,4.8782280515541245,0.0009520815909351792,120,150,180,200,290,420,900,1300,2500,3400,3800
GET,/cart,56309,28,130.0,179.42648661656014,28.311667032539845,4273.264916148037,14034.556358663802,13.402690575992251,0.006664571136546254,130,150,170,180,240,370,920,1400,2700,3500,4300
POST,/cart,56858,42,180.0,230.4924846666834,27.111167088150978,4434.739457909018,18131.61637764255,13.533363774348103,0.009996856704819382,180,210,230,250,320,440,840,1100,2700,3700,4400
POST,/cart/checkout,19107,15,150.0,189.20289584643018,30.257500242441893,4580.8434169739485,6557.1301617208355,4.547855739499617,0.0035703059660069218,150,180,200,220,270,350,640,1000,2300,3900,4600
GET,/product/0PUK6V6EV0,27358,9,100.0,149.73288156084064,31.232499983161688,3882.1331672370434,7733.794210103078,6.511762041201158,0.002142183579604153,100,120,130,150,200,300,830,1300,2600,3700,3900
GET,/product/1YMWWN1N4O,27732,16,100.0,153.69994229297967,26.578290853649378,4314.909792039543,7752.557334487235,6.600781669953597,0.0038083263637407167,100,120,140,150,200,340,890,1300,2500,3400,4300
GET,/product/2ZYFJ3GM2N,27406,17,100.0,146.5646674646736,27.469790540635586,3560.546583030373,7750.27913595563,6.52318702029238,0.004046346761474511,100,120,130,150,200,290,780,1200,2400,3500,3600
GET,/product/66VCHSJNUP,27112,9,100.0,148.94340273245191,30.2777080796659,3998.2020831666887,7718.913433166125,6.453209023358644,0.002142183579604153,100,120,130,150,200,310,830,1200,2500,3500,4000
GET,/product/6E92ZMYYFZ,27303,8,100.0,152.82665478216788,27.851416263729334,3920.063083060086,7707.4033988938945,6.498670919325799,0.0019041631818703583,100,120,140,150,200,330,890,1300,2600,3800,3900
GET,/product/9SIQT8TOJO,27249,15,100.0,151.09395243846382,28.787999879568815,4387.471791822463,7757.304268046534,6.485817817848174,0.0035703059660069218,100,120,140,150,200,310,880,1300,2500,3300,4400
GET,/product/L9ECAV7KIM,27236,8,100.0,150.892696789054,26.775291189551353,4562.021624762565,7725.616096343076,6.482723552677634,0.0019041631818703583,100,120,130,150,200,320,870,1300,2500,3600,4600
GET,/product/LS4PSXUNUM,27013,10,100.0,151.65214039932053,29.535166919231415,3724.246040917933,7722.982008662496,6.429645003982999,0.002380203977337948,100,120,140,150,200,310,880,1300,2400,3300,3700
GET,/product/OLJCESPC7Z,27661,10,100.0,152.99767248189002,28.06870825588703,3906.8860420957208,7756.183109793572,6.583882221714497,0.002380203977337948,100,120,140,150,200,330,910,1300,2600,3300,3900
POST,/setCurrency,18901,8,150.0,203.0226703163158,27.602999936789274,3969.2906248383224,10280.336172689276,4.498823537566455,0.0019041631818703583,150,170,190,210,270,400,930,1300,2500,3700,4000
,Aggregated,417740,199,120.0,171.30779156898757,26.578290853649378,4580.8434169739485,10185.891544980132,99.43064094931543,0.04736605914902516,120,150,170,190,250,370,860,1300,2600,3600,4600
