Minute,Timestamp,Total Request Count,SelectedLatency_ms,CumulativeSLOViolationRate_percent,Method,DisplayName,Run,File
66,1788333720,383122,330.0,1.9230769230769273,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
67,1788333780,389069,330.0,1.9199999999999995,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
68,1788333840,396295,330.0,1.9199999999999995,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
69,1788333900,404591,330.0,1.9600000000000062,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
70,1788333960,412528,330.0,1.9600000000000062,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
71,1788334020,418800,330.0,1.961538461538459,queue-CDT120,Queue-CDT120,3,queue-CDT120-3_stats_history.csv
0,1788303040,229,480.0,3.400000000000003,queue-CDT300,Queue-CDT300,1,queue-CDT300-1_stats_history.csv
1,1788303100,478,340.0,2.3333333333333317,queue-CDT300,Queue-CDT300,1,queue-CDT300-1_stats_history.csv
2,1788303160,1021,390.0,2.642857142857147,queue-CDT300,Queue-CDT300,1,queue-CDT300-1_stats_history.csv
3,1788303220,2109,480.0,4.846153846153856,queue-CDT300,Queue-CDT300,1,queue-CDT300-1_stats_history.csv
4,1788303280,3717,570.0,6.842105263157894,queue-CDT300,Queue-CDT300,1,queue-CDT300-1_stats_history.csv
5,1788303340,5891,570.0,6.842105263157894,queue-CDT300,Queue-CDT300,1,queue-CDT300-1_stats_history.csv
6,1788303400,8588,500.0,5.000000000000004,queue-CDT300,Queue-CDT300,1,queue-CDT300-1_stats_history.csv
7,1788303460,11796,440.0,4.419354838709677,queue-CDT300,Queue-CDT300,1,queue-CDT300-1_stats_history.csv
8,1788303520,15677,420.0,4.142857142857148,queue-CDT300,Queue-CDT300,1,queue-CDT300-1_stats_history.csv
9,1788303580,20111,390.0,3.6250000000000004,queue-CDT300,Queue-CDT300,1,queue-CDT300-1_stats_history.csv
10,1788303640,24946,370.0,3.304347826086962,queue-CDT300,Queue-CDT300,1,queue-CDT300-1_stats_history.csv
11,1788303700,30368,360.0,3.2499999999999973,queue-CDT300,Queue-CDT300,1,queue-CDT300-1_stats_history.csv
12,1788303760,36533,350.0,3.125,queue-CDT300,Queue-CDT300,1,queue-CDT300-1_stats_history.csv
13,1788303820,41623,340.0,2.9130434782608683,queue-CDT300,Queue-CDT300,1,queue-CDT300-1_stats_history.csv
