Autoscaler,Minute,MeanReplicaDelta,StdReplicaDelta,MinReplicaDelta,MaxReplicaDelta,Runs
hpa60-CDT120,28,1.592261904761905,0.5739342385710072,0.75,2.0,4
hpa60-CDT120,29,0.16666666666666607,0.33333333333333215,0.0,0.6666666666666643,4
hpa60-CDT120,30,-0.15625,0.3125,-0.625,0.0,4
hpa60-CDT120,31,-1.59375,1.1057378758096332,-3.125,-0.5,4
hpa60-CDT120,32,-2.6875,0.590726953281576,-3.125,-1.875,4
hpa60-CDT120,33,-3.71875,0.295363476640788,-4.125,-3.5,4
hpa60-CDT120,34,-0.6428571428571423,1.3768154372679449,-1.875,1.3035714285714306,4
hpa60-CDT120,35,4.6919642857142865,0.6959514543922942,4.089285714285715,5.482142857142861,4
hpa60-CDT120,36,5.559523809523807,1.607627792799503,3.5,7.166666666666664,4
hpa60-CDT120,37,0.5476190476190492,0.6615449518785638,0.0,1.3333333333333357,4
hpa60-CDT120,38,0.0,0.0,0.0,0.0,4
hpa60-CDT120,39,-0.59375,0.11967838846954226,-0.75,-0.5,4
hpa60-CDT120,40,-4.107142857142858,0.5745820723126759,-4.625,-3.375,4
hpa60-CDT120,41,-3.1741071428571423,0.881761412614268,-3.75,-1.875,4
hpa60-CDT120,42,-2.4375,0.42695628191498325,-3.0,-2.0,4
hpa60-CDT120,43,1.6517857142857153,0.35550218384855103,1.125,1.875,4
hpa60-CDT120,44,4.160714285714285,0.4510475335826806,3.5535714285714306,4.625,4
hpa60-CDT120,45,2.125,1.7166402481290604,0.0,3.9285714285714306,4
hpa60-CDT120,46,0.125,0.25,0.0,0.5,4
hpa60-CDT120,47,0.0,0.0,0.0,0.0,4
hpa60-CDT120,48,-1.78125,1.8466608378367697,-3.375,0.0,4
hpa60-CDT120,49,-3.34375,0.6643841132959156,-4.125,-2.625,4
hpa60-CDT120,50,-2.4573412698412707,1.3171151417200584,-3.25,-0.5,4
hpa60-CDT120,51,-0.6051587301587293,0.6856816754444541,-1.5,0.0,4
hpa60-CDT120,52,2.821428571428571,0.9991492980170145,1.5714285714285694,4.0,4
hpa60-CDT120,53,3.532738095238095,1.7513458543609544,1.4285714285714306,5.714285714285715,4
hpa60-CDT120,54,0.8333333333333339,0.6751165180360884,0.0,1.4285714285714306,4
hpa60-CDT120,55,0.0,0.0,0.0,0.0,4
hpa60-CDT120,56,-0.6527777777777786,0.8026768487111042,-1.75,0.0,4
hpa60-CDT120,57,-4.868055555555555,1.9686489539030816,-7.513888888888886,-2.75,4
hpa60-CDT120,58,-3.166666666666666,0.7359800721939861,-4.166666666666664,-2.5,4
hpa60-CDT120,59,-2.34375,0.8622584202739533,-3.25,-1.25,4
