Method,DisplayName,Minute,MeanLatency_ms,StdLatency_ms,MeanCumulativeSLOViolationRate_percent,StdCumulativeSLOViolationRate_percent,Runs
queue-CDT120,Queue-CDT120,0,356.6666666666667,63.50852961085884,2.1707070707070746,0.4534363573314168,3
queue-CDT120,Queue-CDT120,1,303.3333333333333,15.275252316519465,1.4656862745098067,0.4223374202912215,3
queue-CDT120,Queue-CDT120,2,363.3333333333333,15.275252316519474,2.6479500891265606,0.5958088851874483,3
queue-CDT120,Queue-CDT120,3,543.3333333333334,5.773502691896266,6.521942110177403,0.12708363761733102,3
queue-CDT120,Queue-CDT120,4,523.3333333333334,25.166114784235816,5.849358974358975,0.9809734578719763,3
queue-CDT120,Queue-CDT120,5,513.3333333333334,30.550504633038923,5.6288989441930655,0.8899278118335383,3
queue-CDT120,Queue-CDT120,6,516.6666666666666,98.14954576223639,5.959358288770056,2.481510915258219,3
queue-CDT120,Queue-CDT120,7,490.0,122.88205727444507,5.367918313570489,2.512806085470997,3
queue-CDT120,Queue-CDT120,8,450.0,88.88194417315589,4.5551311433664425,1.6878630000403263,3
queue-CDT120,Queue-CDT120,9,420.0,62.44997998398398,3.9442857142857153,0.8220345590828468,3
queue-CDT120,Queue-CDT120,10,396.6666666666667,50.332229568471654,3.657692307692314,0.6670721153672913,3
queue-CDT120,Queue-CDT120,11,393.3333333333333,35.11884584284247,3.733974358974361,0.4147267463785479,3
queue-CDT120,Queue-CDT120,12,383.3333333333333,41.633319989322665,3.584782608695658,0.5784528939097746,3
queue-CDT120,Queue-CDT120,13,373.3333333333333,40.41451884327381,3.4663299663299654,0.5896415078487243,3
queue-CDT120,Queue-CDT120,14,363.3333333333333,32.14550253664319,3.2610989010989058,0.5187805827905952,3
queue-CDT120,Queue-CDT120,15,356.6666666666667,28.86751345948128,3.0643478260869585,0.5556705447055033,3
queue-CDT120,Queue-CDT120,16,366.6666666666667,30.550504633038926,3.300000000000003,0.48971673976606583,3
queue-CDT120,Queue-CDT120,17,386.6666666666667,20.81665999466132,3.489206349206349,0.5772405491209969,3
queue-CDT120,Queue-CDT120,18,400.0,20.0,3.7361172161172185,0.29520184472821615,3
queue-CDT120,Queue-CDT120,19,400.0,20.0,3.7361172161172185,0.29520184472821615,3
queue-CDT120,Queue-CDT120,20,390.0,20.0,3.5700000000000025,0.3064310689208891,3
queue-CDT120,Queue-CDT120,21,386.6666666666667,20.81665999466132,3.536904761904765,0.440754416633925,3
queue-CDT120,Queue-CDT120,22,383.3333333333333,25.16611478423584,3.4747428917120424,0.519675461113847,3
queue-CDT120,Queue-CDT120,23,376.6666666666667,20.81665999466132,3.375313283208022,0.5024613415002869,3
queue-CDT120,Queue-CDT120,24,373.3333333333333,25.16611478423584,3.2681623931623953,0.5213664267187663,3
queue-CDT120,Queue-CDT120,25,373.3333333333333,15.275252316519474,3.2924561403508785,0.36815642125033043,3
queue-CDT120,Queue-CDT120,26,376.6666666666667,15.275252316519461,3.37162618083671,0.2601117756301875,3
queue-CDT120,Queue-CDT120,27,373.3333333333333,15.275252316519474,3.3117391304347876,0.25770801607651617,3
queue-CDT120,Queue-CDT120,28,370.0,10.0,3.2992132505176,0.1470686442338751,3
queue-CDT120,Queue-CDT120,29,370.0,10.0,3.2445454545454595,0.16988814988419126,3
queue-CDT120,Queue-CDT120,30,370.0,10.0,3.1324561403508775,0.1622285359493497,3
queue-CDT120,Queue-CDT120,31,366.6666666666667,5.773502691896254,3.0824561403508794,0.1539042524717899,3
queue-CDT120,Queue-CDT120,32,363.3333333333333,5.773502691896266,2.9956140350877196,0.23402318547287568,3
queue-CDT120,Queue-CDT120,33,363.3333333333333,5.773502691896266,2.978011695906435,0.327742839481557,3
queue-CDT120,Queue-CDT120,34,363.3333333333333,5.773502691896266,3.0122222222222272,0.32830090082343655,3
queue-CDT120,Queue-CDT120,35,366.6666666666667,5.773502691896254,2.972260061919503,0.45580415630268045,3
queue-CDT120,Queue-CDT120,36,366.6666666666667,5.773502691896254,2.912581699346406,0.428328254442507,3
queue-CDT120,Queue-CDT120,37,360.0,10.0,2.815587562256028,0.4762405948714298,3
queue-CDT120,Queue-CDT120,38,356.6666666666667,5.773502691896254,2.6760265700483106,0.4932731281242648,3
queue-CDT120,Queue-CDT120,39,356.6666666666667,5.773502691896254,2.6483585858585865,0.4519827272711359,3
queue-CDT120,Queue-CDT120,40,356.6666666666667,5.773502691896254,2.6026069518716555,0.456130625975139,3
queue-CDT120,Queue-CDT120,41,353.3333333333333,5.773502691896254,2.450980392156865,0.5071575355442185,3
queue-CDT120,Queue-CDT120,42,346.6666666666667,5.773502691896254,2.403361344537817,0.43079010480592556,3
queue-CDT120,Queue-CDT120,43,350.0,0.0,2.403361344537817,0.43079010480592556,3
queue-CDT120,Queue-CDT120,44,350.0,0.0,2.312500000000002,0.39031237489990406,3
queue-CDT120,Queue-CDT120,45,350.0,0.0,2.312500000000002,0.39031237489990406,3
queue-CDT120,Queue-CDT120,46,350.0,0.0,2.2585335621662836,0.34308874043611326,3
