Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,20615,2,160,210.30857175097987,92.33862487599254,2324.835749808699,10278.916323065729,4.770778195540772,0.00046284532578615297,160,190,220,250,330,430,700,930,1400,1900,2300
GET,/cart,56707,8,200,229.2282951048822,61.456500086933374,3741.4780827239156,14094.218597351297,13.123284944677689,0.0018513813031446119,200,230,250,270,330,420,650,900,1500,2300,3700
POST,/cart,56738,9,280,322.3647568189061,62.31079064309597,3536.95633308962,18150.720927773273,13.130459047227374,0.0020828039660376885,280,310,340,360,460,590,940,1200,2000,2600,3500
POST,/cart/checkout,18854,0,200,243.97691916475307,101.61350015550852,3686.917542014271,6562.253527103002,4.363242886186065,0.0,200,230,260,280,360,480,820,1000,1900,2500,3700
GET,/product/0PUK6V6EV0,27161,3,140,175.88182269879442,60.94991695135832,3063.9123329892755,7737.61897573727,6.2856709468388505,0.0006942679886792295,140,160,180,190,250,330,560,810,1300,2600,3100
GET,/product/1YMWWN1N4O,27554,4,140,174.81270657348065,60.15962501987815,3645.655916072428,7759.634172896857,6.37662005335583,0.0009256906515723059,140,160,180,190,250,320,550,790,1300,2100,3600
GET,/product/2ZYFJ3GM2N,27357,4,140,174.71840600756659,64.60220785811543,3309.5522080548108,7755.92561318858,6.3310297887658935,0.0009256906515723059,140,160,180,190,240,320,540,790,1500,2800,3300
GET,/product/66VCHSJNUP,27472,2,140,175.10045227638,64.9333749897778,3603.108082897961,7723.424140943506,6.357643394998598,0.00046284532578615297,140,160,180,190,250,320,540,780,1400,2200,3600
GET,/product/6E92ZMYYFZ,27218,3,140,176.16551486896134,56.09312513843179,2344.932916108519,7712.427070321111,6.298862038623756,0.0006942679886792295,140,160,180,190,250,320,580,850,1400,2200,2300
GET,/product/9SIQT8TOJO,27296,1,140,174.20804133827215,72.6152085699141,2331.288916990161,7764.342357854631,6.316913006329416,0.00023142266289307648,140,160,180,190,240,320,540,820,1300,1900,2300
GET,/product/L9ECAV7KIM,27331,5,140,174.65266652049783,66.86079129576683,3080.153333954513,7729.552083714463,6.325012799530674,0.0011571133144653825,140,160,180,190,240,320,550,810,1400,2700,3100
GET,/product/LS4PSXUNUM,26915,3,140,175.16957620389243,68.16837470978498,3477.086083032191,7728.755266579974,6.228740971767154,0.0006942679886792295,140,160,180,190,240,330,560,780,1300,2600,3500
GET,/product/OLJCESPC7Z,26998,1,140,175.3511693573299,65.41824992746115,2399.0501249209046,7762.334987776872,6.24794905278728,0.00023142266289307648,140,160,180,190,240,320,550,790,1400,2100,2400
POST,/setCurrency,18746,6,230,261.62021222074634,66.90883403643966,3833.3567497320473,10283.335484903446,4.338249238593612,0.001388535977358459,230,250,270,280,340,440,690,930,1700,3500,3800
,Aggregated,416962,51,170,211.255028817225,56.09312513843179,3833.3567497320473,10208.3531161113,96.49445636522296,0.011802555807546902,170,210,240,260,320,420,670,910,1600,2400,3800
