Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,4668,0,150,229.83977191513102,94.58854212425649,1992.434083018452,10275.008997429306,1.0804759295055266,0.0,150,180,220,260,430,640,980,1200,1900,2000,2000
GET,/cart,12023,2,190,220.7122059105717,81.18620910681784,2209.036375163123,14068.43524910588,2.7828967653052583,0.0004629288472602942,190,210,220,230,290,500,870,1100,1800,2100,2200
POST,/cart,12035,6,250,279.45109325864263,74.4881248101592,2533.5969580337405,18054.812629829663,2.7856743383888203,0.0013887865417808825,250,270,290,300,340,430,820,1200,2000,2500,2500
POST,/cart/checkout,3986,4,170,209.71155383755448,71.45791687071323,2635.9503329731524,6558.527345709985,0.9226171925897663,0.0009258576945205884,170,190,210,220,270,330,860,1100,1900,2600,2600
GET,/product/0PUK6V6EV0,5706,0,130,176.15250441040243,83.66733300499618,1846.3910839054734,7737.983175604627,1.3207360012336193,0.0,130,140,150,160,230,470,870,1100,1600,1800,1800
GET,/product/1YMWWN1N4O,5584,0,130,175.03120957559875,81.24137506820261,2103.7425838876516,7760.384133237822,1.2924973415507413,0.0,130,140,150,160,220,460,850,1100,1700,2100,2100
GET,/product/2ZYFJ3GM2N,5795,2,130,171.6842238210717,67.86633282899857,2495.5844590440392,7754.062295081967,1.3413363349367025,0.0004629288472602942,130,140,150,160,220,400,850,1100,1900,2500,2500
GET,/product/66VCHSJNUP,5904,1,130,178.38946001695376,63.44787497073412,2166.7310828343034,7722.53014905149,1.3665659571123885,0.0002314644236301471,130,140,150,160,220,500,910,1100,1800,2200,2200
GET,/product/6E92ZMYYFZ,5830,0,130,174.69857423294712,83.66129198111594,2053.599749924615,7713.178730703259,1.3494375897637576,0.0,130,140,150,160,210,420,890,1100,1800,2100,2100
GET,/product/9SIQT8TOJO,5754,2,130,174.90561678948973,83.74216710217297,2068.9971658866853,7761.230448383733,1.3318462935678663,0.0004629288472602942,130,140,150,160,220,450,880,1100,1800,2100,2100
GET,/product/L9ECAV7KIM,5756,0,130,172.52361449569787,81.79325005039573,2100.150458049029,7729.719596942321,1.3323092224151267,0.0,130,140,150,160,220,420,860,1000,1900,2100,2100
GET,/product/LS4PSXUNUM,5759,0,130,173.5658126432102,85.8133751899004,1912.0954580139369,7728.396075707588,1.333003615686017,0.0,130,140,150,160,220,420,860,1100,1600,1900,1900
GET,/product/OLJCESPC7Z,5807,0,130,174.12996411701081,83.02712510339916,2232.636250089854,7762.275873945238,1.3441139080202642,0.0,130,140,150,160,210,430,890,1100,1700,2200,2200
POST,/setCurrency,3994,1,210,249.64648025631755,126.86562491580844,2039.4424158148468,10283.975212819229,0.9244689079788074,0.0002314644236301471,210,220,240,250,330,490,850,990,1500,2000,2000
,Aggregated,88601,18,150,202.95496407435124,63.44787497073412,2635.9503329731524,10195.503538334782,20.507979398054662,0.004166359625342647,150,190,210,230,300,460,880,1100,1800,2300,2600
